,GEOID,zone,spatial_unit,area,perc
149,510030112021012,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
150,510030112021030,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
151,510030112021090,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
152,510030112021019,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.000359,3.200213941879123
153,510030112021016,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.000769,9.072675790467203
154,510030113021011,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
155,510030113021012,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
156,510030113021024,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
157,510030113021025,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
158,510030113022013,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
159,510030113021014,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
160,510030113012002,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
161,510030104021031,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.020061,0.6558121973026736
162,510030104022000,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
163,510030104022038,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
164,510030104013069,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
165,510030104013067,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
166,510030102022006,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
167,510030103001023,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
168,510030103004004,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
169,510030103004010,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
170,510030103001006,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
171,510030103001014,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.055634,5.229442568155051
172,510030103002015,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
173,510030101002032,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
174,510030103002019,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,blocks,0.0,0.0
