statefp,countyfp,tract,gid,pm2_5_1981,pm2_5_1982,pm2_5_1983,pm2_5_1984,pm2_5_1985,pm2_5_1986,pm2_5_1987,pm2_5_1988,pm2_5_1989,pm2_5_1990,pm2_5_1991,pm2_5_1992,pm2_5_1993,pm2_5_1994,pm2_5_1995,pm2_5_1996,pm2_5_1997,pm2_5_1998,pm2_5_1999,pm2_5_2000,pm2_5_2001,pm2_5_2002,pm2_5_2003,pm2_5_2004,pm2_5_2005,pm2_5_2006,pm2_5_2007,pm2_5_2008,pm2_5_2009,pm2_5_2010,pm2_5_2011,pm2_5_2012,pm2_5_2013,pm2_5_2014,pm2_5_2015,pm2_5_2016,percentile_1981,percentile_2016,pm_change_1981_2016,pctile_change_1981_2016
51,540,000202,51540000202,29.101075476750204,25.15496686444624,25.345048726176202,23.964902195987587,23.70382370884915,23.195178598577126,23.084452998105554,22.69495575908698,21.618145262309945,21.025051353614266,20.08081420410402,18.518634287273027,18.962546370643864,17.611875421433385,17.58888633401908,17.44772186385843,15.885554380065273,16.17128400431918,14.86606702123361,15.601273684742862,15.192857051707174,14.56820109591783,14.702063135261405,14.07456968509742,15.300397347319047,13.920487803983146,14.66363094845818,12.058599256581603,10.306775471437115,11.290547209442323,10.10218011515984,9.66332857602917,9.089666426089542,9.333842051611548,8.952415066227378,8.240070663893675,86.3,91.1,-20.861004812856528,4.799999999999997
51,540,000401,51540000401,26.88041047285858,23.237056668938607,23.412158030457576,22.13590100597289,21.893821980783688,21.429572138435173,21.313961366628618,20.972064617547222,19.979937902461703,19.369433695334212,18.618446539996988,17.136714529031202,17.67073035596456,16.39424283468756,16.06656460731389,16.167132893048564,14.740985467284366,15.099263842216153,13.717468768181716,14.462222359626862,13.842395946244947,13.398623826490647,13.510597237324362,12.991055728042731,14.159083775184529,12.995825459647284,13.784081675101033,11.238514693023687,9.607678981258799,10.57372125027331,9.449897490175262,9.037357045668958,8.481382542429362,8.80389429908155,8.369191189074835,7.716138963131658,57.2,66.4,-19.16427150972692,9.200000000000003
51,540,000402,51540000402,26.847360878573475,23.207755756261776,23.383108410963914,22.107465180259936,21.872970945957903,21.405427008820674,21.290174676835736,20.949660922674493,19.946820486591044,19.35703604997148,18.59160581949016,17.115433717135133,17.662162002931712,16.362506423691677,16.044772829601968,16.14843429455013,14.741761881340748,15.096699251823802,13.719441345721213,14.466965789605062,13.809185759274772,13.393070541590705,13.479477089830612,12.98317332443387,14.133102357575659,12.994101149386752,13.773953751907763,11.220960765835581,9.58396960804649,10.563233164636125,9.446996602598892,9.038771715421882,8.46225867752898,8.7893570748342,8.354370967228247,7.71231936062168,56.9,66.3,-19.135041517951795,9.399999999999999
51,540,000501,51540000501,27.307334415350024,23.60970866881079,23.790255404136364,22.489431662101175,22.246811582871977,21.77454378055299,21.657380150383343,21.304891301831475,20.301101934667365,19.69405624584081,18.894975603534235,17.402985588729877,17.905812761813493,16.62228992154765,16.374394470441022,16.412121979376824,14.962100304841504,15.28865874196218,13.939044836388895,14.690791568828727,14.148059348262205,13.639741025554406,13.751244235662373,13.194573351466465,14.381873448234408,13.157004736321385,13.945471211401264,11.383013465549448,9.734742338328576,10.68873658516231,9.568594054800995,9.132562282885536,8.586999689380553,8.880377632030964,8.476664369328324,7.798026869460298,63.1,71.1,-19.509307545889726,7.999999999999993
51,540,000502,51540000502,25.14536297001806,21.742172480417445,21.907954940163336,20.70893524361954,20.489357879252122,20.055830123421412,19.93489200595621,19.63069844101263,18.709439340374907,18.08819092410558,17.45140293524191,16.05113941659948,16.634371912806074,15.394794113067146,14.931568674878065,15.165686774214487,13.865592357276885,14.23088255452401,12.868287075910642,13.604398820580391,12.818825188962187,12.54103642157585,12.585733731342074,12.1519702053643,13.262631452586868,12.233431771861715,13.00528446234129,10.547871499208206,8.993850007646788,9.927451292155546,8.926915938371911,8.494329115138402,7.950837492578023,8.296964055813625,7.869341106961352,7.228196298650208,32.8,37.6,-17.917166671367852,4.800000000000004
51,540,000600,51540000600,26.729055141642835,23.10940583825277,23.28606438691915,22.012749414693772,21.774505851775096,21.311881642799772,21.196378741969895,20.855190648951233,19.876102874930083,19.26814968766115,18.495926882381706,17.036974230358975,17.564648864580285,16.257679087455266,16.021531423923545,16.06567461691359,14.676390102026591,15.01979846171013,13.68392563134703,14.390100743094854,13.771571888831433,13.386233529761334,13.42855466529382,12.934542260730884,14.093439260922304,12.91450591117648,13.666544741960358,11.133837158215929,9.492194387128805,10.4548454950449,9.39003782011343,8.952481905654738,8.3850916193182,8.687964325232052,8.285447527578368,7.600278936943164,54.8,60.1,-19.12877620469967,5.300000000000004
51,540,000700,51540000700,27.92930150008522,24.136129576075774,24.323228303305537,22.99376533017867,22.749551309077443,22.25764850596093,22.146328375019042,21.787176723484755,20.757697575008187,20.1502725832001,19.307113383421097,17.784045769171918,18.285701312495213,16.972568881616173,16.770531344028157,16.7669669997819,15.283062358569198,15.603833645801434,14.263653373699112,15.00296278916793,14.437870785405613,13.923017899946306,14.03591753635182,13.474794827035346,14.658554285588252,13.376309313086061,14.139142164294308,11.577850898816973,9.898862984027067,10.867264514464992,9.743897762341865,9.308810878245593,8.75391407760143,9.022235845438278,8.617374836610393,7.92765244283344,72,78,-20.00164905725178,6
51,540,000900,51540000900,26.185517946651668,22.617124523212492,22.794124790986817,21.547544008114674,21.32069720313268,20.866397367412436,20.743675055549208,20.427915405518778,19.454534947994308,18.831139980314653,18.167355200089716,16.703712335106758,17.29135848442986,16.047390087010093,15.529030635301346,15.772767805888547,14.40708782344632,14.773800546682391,13.354464852211738,14.160902120014043,13.381207324583686,13.019068129799946,13.092221901315426,12.629020879588008,13.753282878012094,12.706105631715479,13.521052226605342,10.981527836628164,9.37805853712334,10.35084954265412,9.285401421351828,8.830924284069798,8.285956064188174,8.645537962308698,8.199813630351917,7.5365211433526875,46.7,56.1,-18.64899680329898,9.399999999999999
51,540,001000,51540001000,31.03088960317151,26.808901303399193,27.150011825426162,25.42739925575942,24.1114549563622,24.316419677864538,23.89595131766561,23.584276596609243,22.61920116131906,21.443056472553266,21.1158085529042,18.37264213752025,18.97339685671916,17.637106345385607,17.566725001496778,17.436207425110894,15.815245944911362,16.21265788403095,14.844128786564863,15.60658173242632,15.064579988419542,14.568521324071089,14.635690759631528,14.068164357826515,15.28659290138826,13.965669097129364,14.681553723482699,12.081395572994495,10.316871243893788,11.334363418758652,10.128950472419515,9.697010811420501,9.111279335298853,9.373623124054335,8.981518447368568,8.272256672512182,98.9,92.3,-22.758632930659328,-6.6000000000000085
51,109,950100,51109950100,24.197759206280242,20.818099491001654,20.92378227815878,19.77073369221924,19.686599202069587,19.265646812925755,19.143246754821455,18.847942629838926,17.772792656689923,17.475941626213718,16.67695586696597,15.193660545161089,16.069860314795307,14.767719312030463,13.86796367558811,14.463330983713004,13.496382840861965,13.68194171632572,12.688847325762813,13.271516250113905,12.258565882832679,11.927671839350644,11.872603091103608,11.769725679404573,12.396868849659208,11.859241402826749,12.308265505637497,10.184164150173627,8.444687980305387,9.532886865682457,8.81804016686033,8.279022823081558,7.662839637904499,8.025400488746794,7.537706587851183,6.9111973379468585,21.6,21.8,-17.286561868333383,0.1999999999999993
51,109,950201,51109950201,24.671815132298633,21.22346632884755,21.32616428377816,20.152619638105108,20.028554379539308,19.596839104279873,19.518161256534537,19.14290421438421,18.14124221702766,17.906408471931282,16.739847513972215,15.666646512018614,16.553663597704418,15.138625925301653,14.208270210912538,14.783895034626038,13.759060862183116,13.956015388292128,12.831088179836089,13.606430426348982,12.348177557521932,12.10059816830798,11.94045079106737,11.846502810010024,12.676260938248534,12.03066539629143,12.599842175768826,10.236303281013143,8.585364900084834,9.700498085960149,8.905068156588882,8.395429516815204,7.731066088049497,8.160129418258443,7.635451953799741,7.017859569077957,27.5,26.5,-17.653955563220677,-1
51,109,950202,51109950202,24.67083857370369,21.222824652737696,21.325210341082617,20.15145923545468,20.027846395522154,19.596111586731578,19.51728010914804,19.1424287229994,18.1404003628323,17.905228005420792,16.740202172905537,15.665374025021434,16.55254195195224,15.137566277809263,14.207030515720824,14.782728552062135,13.75814619766802,13.955003334651668,12.830495234350822,13.605387994296006,12.347424552963997,12.099927192888053,11.93964969142994,11.846083414954373,12.675625041311134,12.029951607362534,12.598774712203316,10.236389950403025,8.5850857281618,9.700161589035117,8.90503410057783,8.395206841670275,7.730742263707446,8.160062354390602,7.635686240134566,7.017603262712717,27.5,26.4,-17.653235310990972,-1.1000000000000014
51,109,950300,51109950300,25.110569067240117,21.612311577492637,21.751446262681547,20.568313910769906,20.391129452610166,19.947512385846675,19.875142145861957,19.4930431438597,18.508070456433135,18.224860302692097,17.077089836209133,16.027135896313673,16.914091108898667,15.498052576856601,14.476646991652956,15.106849004755754,13.978867129043378,14.247788587438924,12.996932102523479,13.788293541306682,12.628075268448407,12.256203591699775,12.239969099068983,12.036007702203278,12.870834938350761,12.3006658618777,12.860738842316973,10.34248215385794,8.74157898139155,9.891258587164897,8.97241462662156,8.496085422349111,7.829062983091623,8.200546736941872,7.642410424542654,7.113162514320772,32.4,31.2,-17.997406552919344,-1.1999999999999993
51,109,950400,51109950400,24.432146489573064,21.021113517637993,21.166191331690943,20.033158027702846,19.852186449382224,19.43943209003229,19.368326354879528,18.937499000440095,17.979498866402338,17.80990277783188,16.478544468857134,15.562935788654498,16.344464578983047,15.074178253129002,14.234492098684056,14.8162769878228,13.808874130229938,14.053624722310099,12.924320222781917,13.577426068235019,12.541960846050822,12.203408204399869,12.154988980462438,11.925082289901356,12.563703315347787,12.064303089176173,12.57966207636099,10.156675527351899,8.486077505006334,9.59252451644544,8.835622563161436,8.350657455201517,7.783223014950556,8.03476743051541,7.464637403694386,6.98739544378223,24.5,24.7,-17.444751045790834,0.1999999999999993
51,109,950500,51109950500,24.71869418955144,21.20684834190848,21.36894371977944,20.215265207757803,20.09006911474419,19.671549419137484,19.5302275842867,19.221182935599835,18.07964196505186,17.83428112844644,17.056104261173957,15.305811364000567,16.34795869757621,15.016413012211267,14.133334157064745,14.762024004672403,13.798072066126194,14.002718323768502,12.996776775053934,13.54207161704032,12.59016194242742,12.20029652587376,12.199520671154598,12.083165119763132,12.603668160241888,12.117847755959144,12.553415123912481,10.395251913935805,8.572733873681988,9.686242428815468,9.004452568216731,8.427121766882966,7.830056918520711,8.134321562562851,7.629829415612198,7.014805939116384,27.8,26.3,-17.703888250435057,-1.5
51,540,000201,51540000201,29.04997611877306,25.10606514505394,25.29633725072997,23.91670099490945,23.657723098812983,23.148213752279162,23.03721461651272,22.650226232990143,21.57697042603015,20.98354913157633,20.0468304296267,18.48438066076678,18.93162771789282,17.588502234278,17.552379963070624,17.41605994584428,15.872231102870465,16.172020826303545,14.844573176924758,15.581151473285352,15.087041508987216,14.539151238670213,14.636322005033469,14.049194959713743,15.272243306338638,13.905198626146536,14.635439331580024,12.048877686091803,10.290743073268473,11.28617010952074,10.09893181955201,9.663027477677288,9.08387423123104,9.335477054781071,8.954982809394368,8.246014906909284,85.9,91.2,-20.803961211863776,5.299999999999997
