STATEFP,COUNTYFP,TRACTCE10,BLOCKCE10,GEOID10,NAME10,tree_can,imp_surf,blocks,cells,developed,forest,percent_dev,percent_for
51,065,020102,2072,510650201022072,Block 2072,28.666666666666668,2.3333333333333335,6002,15,1,7,6.666666666666667,46.666666666666664
51,065,020200,3043,510650202003043,Block 3043,72.17476099426386,0.2887189292543021,6003,2615,139,1675,5.315487571701721,64.05353728489483
51,065,020300,2088,510650203002088,Block 2088,88.07540173053152,0.3053152039555006,6004,809,98,684,12.11372064276885,84.54882571075402
51,065,020102,1080,510650201021080,Block 1080,63.3125,10.1875,6005,16,11,5,68.75,31.25
51,065,020102,1079,510650201021079,Block 1079,4.675,0,6006,40,0,10,0,25
51,065,020102,2008,510650201022008,Block 2008,1.4722222222222223,0,6007,36,0,1,0,2.7777777777777777
51,065,020200,2051,510650202002051,Block 2051,62.19047619047619,0.5803571428571429,6008,672,41,470,6.101190476190476,69.94047619047619
51,065,020200,1105,510650202001105,Block 1105,72.01173708920187,1.7065727699530517,6009,426,79,338,18.544600938967136,79.34272300469483
51,065,020200,2059,510650202002059,Block 2059,78.92441860465117,0.4127906976744186,6010,344,20,313,5.813953488372093,90.98837209302324
51,065,020200,2077,510650202002077,Block 2077,58.576069301570115,0.07255008121277748,6011,5541,104,3590,1.8769175239126512,64.78974914275402
51,065,020102,2015,510650201022015,Block 2015,32.9,0.5,6012,20,9,3,45,15
51,540,000402,1009,515400004021009,Block 1009,3.526315789473684,71.42105263157895,6013,19,19,0,100,0
51,540,000302,2005,515400003022005,Block 2005,36.58047493403694,18.817941952506597,6014,379,205,140,54.089709762532976,36.93931398416886
51,540,000700,2025,515400007002025,Block 2025,37.5,37.166666666666664,6015,12,12,0,100,0
51,540,000900,1019,515400009001019,Block 1019,23.44,33,6016,25,20,1,80,4
51,540,000201,1008,515400002011008,Block 1008,34.31944444444444,49.72222222222222,6017,72,68,4,94.44444444444444,5.555555555555555
51,540,000700,3006,515400007003006,Block 3006,56.625,40.25,6018,8,8,0,100,0
51,109,950100,1159,511099501001159,Block 1159,77.54003639672429,0.05959963603275705,6019,2198,42,1902,1.910828025477707,86.53321201091902
51,109,950300,3053,511099503003053,Block 3053,1,33.23529411764706,6020,17,17,0,100,0
51,109,950100,1069,511099501001069,Block 1069,70.18076923076923,0.4423076923076923,6021,520,57,430,10.961538461538462,82.6923076923077
51,109,950300,3101,511099503003101,Block 3101,39,20.70212765957447,6022,47,24,23,51.06382978723404,48.93617021276596
51,109,950100,3009,511099501003009,Block 3009,3.75,18.75,6023,12,9,0,75,0
51,109,950100,2219,511099501002219,Block 2219,68.05319148936171,0.02127659574468085,6024,94,2,69,2.127659574468085,73.40425531914893
51,109,950100,1246,511099501001246,Block 1246,57.656603773584905,0.7509433962264151,6025,1060,79,577,7.452830188679245,54.43396226415095
51,540,000202,2000,515400002022000,Block 2000,18.333333333333332,51.666666666666664,6026,12,12,0,100,0
51,540,000501,2003,515400005012003,Block 2003,39.333333333333336,37.5,6027,6,6,0,100,0
51,540,000501,2012,515400005012012,Block 2012,45.5,43,6028,2,2,0,100,0
51,540,000501,2004,515400005012004,Block 2004,14.416666666666666,51.333333333333336,6029,12,12,0,100,0
51,540,000501,2008,515400005012008,Block 2008,21.6875,43.3125,6030,16,16,0,100,0
51,540,000202,2010,515400002022010,Block 2010,2.7,84.1,6031,10,10,0,100,0
51,540,000202,1028,515400002021028,Block 1028,4.641025641025641,80.02564102564102,6032,39,39,0,100,0
51,540,000202,1027,515400002021027,Block 1027,5,76,6033,6,6,0,100,0
51,125,950200,4096,511259502004096,Block 4096,8.3125,16.5,6034,32,24,0,75,0
51,125,950200,2172,511259502002172,Block 2172,37.40229885057471,0.8275862068965517,6035,87,12,26,13.793103448275861,29.88505747126437
51,125,950200,1031,511259502001031,Block 1031,74.27777777777777,11.38888888888889,6036,18,16,2,88.88888888888889,11.11111111111111
51,540,000900,1001,515400009001001,Block 1001,35.659609120521175,6.641693811074918,6037,1228,613,291,49.9185667752443,23.697068403908794
51,540,000600,2004,515400006002004,Block 2004,27.57894736842105,52.78947368421053,6038,19,19,0,100,0
51,540,000600,2005,515400006002005,Block 2005,71.66666666666667,20,6039,3,2,1,66.66666666666666,33.33333333333333
51,540,000501,2015,515400005012015,Block 2015,41.35,45.05,6040,20,20,0,100,0
51,540,000202,3011,515400002023011,Block 3011,16.333333333333332,76.06060606060606,6041,33,33,0,100,0
51,540,000900,1013,515400009001013,Block 1013,49.75,30,6042,4,4,0,100,0
51,540,000600,2006,515400006002006,Block 2006,40.666666666666664,56.666666666666664,6043,3,3,0,100,0
51,540,000800,4018,515400008004018,Block 4018,38.934065934065934,42.64835164835165,6044,91,91,0,100,0
51,109,950300,2055,511099503002055,Block 2055,66.48907265209687,0.4412285883047844,6045,1693,64,1496,3.780271707028943,88.36385115180153
51,109,950300,2060,511099503002060,Block 2060,69.75612783121315,0.40273037542662116,6046,3223,165,2208,5.1194539249146755,68.50760161340365
51,109,950100,2139,511099501002139,Block 2139,31.292610250297972,0.4955303933253874,6047,3356,109,1129,3.2479141835518477,33.64123957091776
51,109,950300,2082,511099503002082,Block 2082,57.82816229116945,0.7255369928400954,6048,419,34,236,8.1145584725537,56.324582338902154
51,109,950300,2104,511099503002104,Block 2104,53.44555531406216,0.5370571614866333,6049,4601,274,2867,5.955227124538144,62.312540752010435
51,109,950201,1051,511099502011051,Block 1051,0,0,6050,1,0,0,0,0
51,109,950100,2201,511099501002201,Block 2201,0,0,6051,4,0,0,0,0
51,109,950100,4071,511099501004071,Block 4071,0,0.045454545454545456,6052,22,1,0,4.545454545454546,0
51,109,950500,3021,511099505003021,Block 3021,0,0.7741935483870968,6053,31,2,0,6.451612903225806,0
51,109,950300,1053,511099503001053,Block 1053,19.46153846153846,26.653846153846153,6054,26,22,0,84.61538461538461,0
51,109,950400,2010,511099504002010,Block 2010,21.77777777777778,0,6055,9,0,2,0,22.22222222222222
51,109,950300,2108,511099503002108,Block 2108,2.2248062015503876,1.4883720930232558,6056,129,13,9,10.077519379844961,6.976744186046512
51,109,950300,2121,511099503002121,Block 2121,1.2429378531073447,0,6057,177,0,0,0,0
51,109,950300,2043,511099503002043,Block 2043,45.0131914893617,1.5774468085106383,6058,2350,208,1184,8.851063829787234,50.38297872340426
51,109,950300,3030,511099503003030,Block 3030,76.6190921853065,0.885353299017314,6059,2137,293,1569,13.710809546092653,73.42068320074871
51,109,950300,2080,511099503002080,Block 2080,66.41589958158995,0.8878661087866109,6060,1195,70,841,5.857740585774058,70.3765690376569
51,109,950300,1058,511099503001058,Block 1058,76.72666774874209,0.17651355299464372,6061,12322,286,10643,2.3210517773088783,86.373965265379
51,109,950100,1043,511099501001043,Block 1043,74.1304347826087,0,6062,23,0,6,0,26.08695652173913
51,109,950100,2157,511099501002157,Block 2157,83.90992366412213,0.26717557251908397,6063,3930,130,2321,3.307888040712468,59.05852417302799
51,109,950201,1035,511099502011035,Block 1035,70.89728682170542,0.4680232558139535,6064,3096,154,2329,4.974160206718346,75.22609819121448
51,109,950100,1042,511099501001042,Block 1042,66.41935483870968,0.25806451612903225,6065,31,5,20,16.129032258064516,64.51612903225806
51,109,950300,2119,511099503002119,Block 2119,36.27792207792208,0.877922077922078,6066,2695,114,917,4.230055658627087,34.02597402597402
51,003,011000,2000,510030110002000,Block 2000,15.125,62.75,6067,8,8,0,100,0
51,003,010800,5020,510030108005020,Block 5020,23,47,6068,9,9,0,100,0
51,003,011000,2005,510030110002005,Block 2005,65.06970509383378,9.439678284182305,6069,373,227,128,60.85790884718498,34.316353887399465
51,003,010901,1003,510030109011003,Block 1003,8.979591836734693,60.91836734693877,6070,49,49,0,100,0
51,003,010800,5015,510030108005015,Block 5015,1.435897435897436,63.217948717948715,6071,78,78,0,100,0
51,003,011202,1057,510030112021057,Block 1057,59.930851063829785,25.5531914893617,6072,188,118,70,62.76595744680851,37.234042553191486
51,003,010902,1010,510030109021010,Block 1010,83.74859813084112,9.332710280373831,6073,1070,297,773,27.757009345794394,72.24299065420561
51,003,010901,1022,510030109011022,Block 1022,10.625,65.75,6074,24,24,0,100,0
51,003,010100,2022,510030101002022,Block 2022,88.0238564237251,4.377325454147516e-4,6075,4569,2,4512,0.04377325454147516,98.75246224556797
51,003,010100,2019,510030101002019,Block 2019,87.10228959912479,0.06493709463155427,6076,12797,171,12515,1.336250683754005,97.79635852152848
51,003,010100,2045,510030101002045,Block 2045,51.81481481481482,6.185185185185185,6077,27,15,12,55.55555555555556,44.44444444444444
51,003,010100,2052,510030101002052,Block 2052,72.84210526315789,6.7368421052631575,6078,19,10,9,52.63157894736842,47.368421052631575
51,003,010100,2055,510030101002055,Block 2055,92.43859649122807,0,6079,57,0,57,0,100
51,003,010100,2065,510030101002065,Block 2065,89.81818181818181,3.1818181818181817,6080,11,3,8,27.27272727272727,72.72727272727273
51,003,010100,1051,510030101001051,Block 1051,79.375,0.5,6081,8,3,5,37.5,62.5
51,003,010100,2096,510030101002096,Block 2096,50.9765625,0.828125,6082,128,27,52,21.09375,40.625
51,003,010100,1050,510030101001050,Block 1050,39.23076923076923,1.6538461538461537,6083,52,10,18,19.230769230769234,34.61538461538461
51,003,010100,1021,510030101001021,Block 1021,69.94345351043643,0.34535104364326374,6084,5270,213,3846,4.041745730550285,72.97912713472485
51,003,010100,1043,510030101001043,Block 1043,54.08023694130318,0.41518578352180935,6085,3714,195,2257,5.250403877221324,60.77005923532579
51,003,010100,1038,510030101001038,Block 1038,51.86107702794819,0.5935923653715065,6086,7335,424,4086,5.780504430811179,55.70552147239264
51,003,010100,1004,510030101001004,Block 1004,30.333333333333332,10.533333333333333,6087,15,11,2,73.33333333333333,13.333333333333334
51,003,010100,1003,510030101001003,Block 1003,30.6,16,6088,5,5,0,100,0
51,003,010100,1002,510030101001002,Block 1002,65.19403952057013,0.5574991901522514,6089,3087,158,2174,5.118237771298996,70.42436022027859
51,003,010100,1055,510030101001055,Block 1055,55.70561762880199,0.9941030415890751,6090,6444,576,3765,8.938547486033519,58.42644320297951
51,003,010100,1056,510030101001056,Block 1056,53.857142857142854,2.392857142857143,6091,56,15,23,26.785714285714285,41.07142857142857
51,003,010201,2002,510030102012002,Block 2002,77.53656126482214,0.4560276679841897,6092,2024,129,1616,6.3735177865612656,79.84189723320159
51,003,010100,1058,510030101001058,Block 1058,79.14285714285714,1,6093,7,1,6,14.285714285714285,85.71428571428571
51,003,010100,1000,510030101001000,Block 1000,32.23094170403587,0.11434977578475336,6094,892,22,286,2.4663677130044843,32.062780269058294
51,003,010100,1001,510030101001001,Block 1001,0,3.24,6095,25,7,0,28.000000000000004,0
51,003,010201,1015,510030102011015,Block 1015,41.54320987654321,2.0123456790123457,6096,81,15,30,18.51851851851852,37.03703703703704
51,003,010201,1012,510030102011012,Block 1012,62.842696629213485,1.5767790262172285,6097,267,23,160,8.614232209737828,59.925093632958806
51,003,010201,1013,510030102011013,Block 1013,20.5,28.75,6098,4,4,0,100,0
51,003,010201,1010,510030102011010,Block 1010,71.59308072487644,0.3970345963756178,6099,607,25,468,4.118616144975288,77.1004942339374
51,003,010201,1016,510030102011016,Block 1016,79.9947242206235,0.25227817745803355,6100,2085,122,1747,5.851318944844125,83.78896882494004
51,003,011400,1001,510030114001001,Block 1001,64.59366754617415,0.4614482556435063,6101,3411,178,2134,5.218411023160364,62.56229844620346
51,003,011303,2007,510030113032007,Block 2007,0,0,6102,28,0,2,0,7.142857142857142
51,003,010401,2021,510030104012021,Block 2021,9.947368421052632,0,6103,19,0,0,0,0
51,003,011201,1022,510030112011022,Block 1022,49.099585062240664,0.029045643153526972,6104,241,4,2,1.6597510373443984,0.8298755186721992
51,003,011201,1021,510030112011021,Block 1021,90.5122033898305,0.2471186440677966,6105,2950,88,2701,2.983050847457627,91.55932203389831
51,003,011000,3001,510030110003001,Block 3001,84.4695794201715,2.01674152715394,6106,2449,413,1910,16.864026133115555,77.99101674152715
51,003,010401,1091,510030104011091,Block 1091,52.600352733686066,0.6659611992945327,6107,2835,219,1385,7.724867724867725,48.85361552028218
51,003,010401,1062,510030104011062,Block 1062,93,0,6108,1,0,1,0,100
51,003,010202,2029,510030102022029,Block 2029,0,2.1176470588235294,6109,34,1,0,2.941176470588235,0
51,003,010202,2036,510030102022036,Block 2036,0,0,6110,62,0,0,0,0
51,003,010202,2028,510030102022028,Block 2028,0,0,6111,77,0,0,0,0
51,003,010202,2017,510030102022017,Block 2017,6.782608695652174,0,6112,69,0,10,0,14.492753623188406
51,003,010100,3045,510030101003045,Block 3045,42.03729603729604,0.3776223776223776,6113,429,25,165,5.827505827505827,38.46153846153847
51,003,010100,3066,510030101003066,Block 3066,72.27238285144567,1.188235294117647,6114,5015,533,3481,10.628115653040878,69.41176470588235
51,003,010202,1002,510030102021002,Block 1002,67.89908527589259,0.848185305399823,6115,6778,564,4536,8.321038654470344,66.92239598701681
51,003,011201,1130,510030112011130,Block 1130,86.4291754756871,0.1014799154334038,6116,473,1,472,0.21141649048625794,99.78858350951374
51,003,011201,1128,510030112011128,Block 1128,84.54356846473028,0.002074688796680498,6117,482,1,481,0.2074688796680498,99.79253112033194
51,109,950201,1027,511099502011027,Block 1027,63.71951219512195,0.0975609756097561,6118,164,7,131,4.2682926829268295,79.8780487804878
51,109,950201,2018,511099502012018,Block 2018,60.733333333333334,0.7333333333333333,6119,15,2,13,13.333333333333334,86.66666666666667
51,109,950201,2020,511099502012020,Block 2020,68.52380952380952,0.8163265306122449,6120,147,6,124,4.081632653061225,84.35374149659864
51,109,950202,1109,511099502021109,Block 1109,55.80939226519337,1.7430939226519337,6121,724,135,431,18.646408839779006,59.53038674033149
51,109,950201,1065,511099502011065,Block 1065,27.20689655172414,5.772988505747127,6122,348,127,119,36.49425287356322,34.195402298850574
51,109,950202,1041,511099502021041,Block 1041,77.58064516129032,1.8548387096774193,6123,62,15,42,24.193548387096776,67.74193548387096
51,109,950201,2007,511099502012007,Block 2007,39.16060225846926,0.43099121706398996,6124,1594,93,849,5.834378920953576,53.26223337515684
51,109,950201,3026,511099502013026,Block 3026,10.19836956521739,22.347826086956523,6125,368,358,0,97.28260869565217,0
51,109,950500,2071,511099505002071,Block 2071,55.29587712206952,0.4685298533317935,6126,8659,533,4761,6.155445201524425,54.98325441736921
51,003,010601,1004,510030106011004,Block 1004,16.47769784172662,2.6302158273381293,6127,695,71,95,10.215827338129497,13.66906474820144
51,003,010401,1090,510030104011090,Block 1090,41.901408450704224,0,6128,71,0,45,0,63.38028169014085
51,003,010500,1000,510030105001000,Block 1000,69.31699346405229,0.9656862745098039,6129,1224,117,809,9.558823529411764,66.09477124183006
51,003,011100,3038,510030111003038,Block 3038,20.262295081967213,8.368852459016393,6130,122,57,19,46.72131147540984,15.573770491803279
51,003,011100,4004,510030111004004,Block 4004,47.46238030095759,15.640218878248975,6131,731,481,193,65.80027359781123,26.402188782489738
51,003,011100,1041,510030111001041,Block 1041,30.473684210526315,34.421052631578945,6132,19,19,0,100,0
51,003,011100,3034,510030111003034,Block 3034,38.053763440860216,1.8225806451612903,6133,186,26,52,13.978494623655912,27.956989247311824
51,003,011100,3031,510030111003031,Block 3031,41.666666666666664,24.666666666666668,6134,3,3,0,100,0
51,079,030102,1042,510790301021042,Block 1042,84.42300724637681,0.29528985507246375,6135,1104,60,990,5.434782608695652,89.67391304347827
51,079,030101,2059,510790301012059,Block 2059,1.1478260869565218,0.808695652173913,6136,115,11,0,9.565217391304348,0
51,079,030102,1059,510790301021059,Block 1059,86.03214562354763,0.3013168086754454,6137,2582,117,2307,4.53137103020914,89.34934159566228
51,079,030102,4006,510790301024006,Block 4006,60.41213228225341,0.5062487983080177,6138,10402,734,6453,7.056335320130744,62.036146894827915
51,079,030200,2024,510790302002024,Block 2024,55.548714069591526,0.34841149773071106,6139,6610,252,4134,3.8124054462934946,62.54160363086233
51,079,030200,3054,510790302003054,Block 3054,4.509157509157509,5.749084249084249,6140,546,35,36,6.41025641025641,6.593406593406594
51,079,030101,1057,510790301011057,Block 1057,86.16930379746836,0.43037974683544306,6141,632,125,476,19.77848101265823,75.31645569620254
51,079,030101,1022,510790301011022,Block 1022,91.70588235294117,0.29411764705882354,6142,17,5,12,29.411764705882355,70.58823529411765
51,079,030102,1070,510790301021070,Block 1070,91.14516129032258,0.056451612903225805,6143,124,6,118,4.838709677419355,95.16129032258065
51,079,030102,2019,510790301022019,Block 2019,53.46153846153846,0.5384615384615384,6144,13,4,6,30.76923076923077,46.15384615384615
51,079,030101,1045,510790301011045,Block 1045,74.0974930362117,0.16434540389972144,6145,359,35,244,9.749303621169917,67.96657381615599
51,079,030200,4018,510790302004018,Block 4018,53.39405684754522,5.239018087855297,6146,774,223,357,28.811369509043928,46.12403100775194
51,003,010401,2060,510030104012060,Block 2060,16.666666666666668,7.375,6147,48,15,0,31.25,0
51,003,010401,2063,510030104012063,Block 2063,65.15384615384616,4.384615384615385,6148,13,4,6,30.76923076923077,46.15384615384615
51,003,010401,2097,510030104012097,Block 2097,14.894736842105264,8.157894736842104,6149,19,7,1,36.84210526315789,5.263157894736842
51,003,010401,2068,510030104012068,Block 2068,90.82608695652173,0.4782608695652174,6150,46,13,33,28.26086956521739,71.73913043478261
51,003,010401,2022,510030104012022,Block 2022,16.846153846153847,16.23076923076923,6151,13,10,1,76.92307692307693,7.6923076923076925
51,003,010401,2088,510030104012088,Block 2088,22.953703703703702,0,6152,108,0,29,0,26.851851851851855
51,003,010401,2093,510030104012093,Block 2093,67.64804469273743,1.1899441340782122,6153,358,55,225,15.363128491620111,62.849162011173185
51,003,010401,2092,510030104012092,Block 2092,45.15652173913043,0.9391304347826087,6154,115,25,34,21.73913043478261,29.565217391304348
51,003,011201,1016,510030112011016,Block 1016,73.41489361702128,0,6155,94,0,77,0,81.91489361702128
51,003,011201,1020,510030112011020,Block 1020,52,0,6156,1,0,1,0,100
51,003,011201,1032,510030112011032,Block 1032,27.0625,0.5833333333333334,6157,48,3,0,6.25,0
51,003,011100,3039,510030111003039,Block 3039,54.75,1.45,6158,20,5,5,25,25
51,003,011201,1026,510030112011026,Block 1026,81.97101449275362,0.7971014492753623,6159,69,5,53,7.246376811594203,76.81159420289855
51,003,011201,1028,510030112011028,Block 1028,12,6.5,6160,2,1,1,50,50
51,003,011100,3037,510030111003037,Block 3037,43.90262172284644,1.2359550561797752,6161,267,37,83,13.857677902621724,31.086142322097377
51,003,011201,1011,510030112011011,Block 1011,86.60606060606061,0.7575757575757576,6162,33,1,31,3.0303030303030303,93.93939393939394
51,003,011100,3035,510030111003035,Block 3035,13.133333333333333,0,6163,15,0,0,0,0
51,003,011201,1027,510030112011027,Block 1027,63,2,6164,1,1,0,100,0
51,003,011201,1023,510030112011023,Block 1023,70,33,6165,3,3,0,100,0
51,003,011201,1030,510030112011030,Block 1030,92,0,6166,1,0,1,0,100
51,003,010401,3115,510030104013115,Block 3115,61.203931203931205,2.8175675675675675,6167,1628,258,1037,15.847665847665848,63.697788697788695
51,003,011201,1140,510030112011140,Block 1140,49.891891891891895,2.0912162162162162,6168,296,31,132,10.472972972972974,44.5945945945946
51,003,011201,1143,510030112011143,Block 1143,12.962962962962964,14.148148148148149,6169,27,16,0,59.25925925925925,0
51,003,011201,2066,510030112012066,Block 2066,67.86475942782835,2.118335500650195,6170,769,91,532,11.833550065019507,69.18075422626788
51,003,011201,2042,510030112012042,Block 2042,4.166666666666667,0,6171,6,0,4,0,66.66666666666666
51,003,011201,2016,510030112012016,Block 2016,74.5505661101516,0.204951065054692,6172,5211,120,3999,2.3028209556706964,76.74150834772597
51,003,011202,1020,510030112021020,Block 1020,35.07272727272727,44.07272727272727,6173,55,55,0,100,0
51,003,011202,1009,510030112021009,Block 1009,21.42105263157895,42.01315789473684,6174,76,76,0,100,0
51,003,011202,1006,510030112021006,Block 1006,43.125,56.916666666666664,6175,24,24,0,100,0
51,003,011202,1077,510030112021077,Block 1077,44.175,25.4,6176,40,19,21,47.5,52.5
51,003,011000,2028,510030110002028,Block 2028,86.11201298701299,2.762987012987013,6177,616,119,491,19.318181818181817,79.70779220779221
51,003,011202,1066,510030112021066,Block 1066,47.42786069651741,21.47761194029851,6178,201,152,31,75.62189054726367,15.422885572139302
51,003,010500,3014,510030105003014,Block 3014,4.666666666666667,58.333333333333336,6179,3,3,0,100,0
51,003,010500,3015,510030105003015,Block 3015,15.5,46.875,6180,8,8,0,100,0
51,003,010500,2067,510030105002067,Block 2067,0,87.5,6181,2,2,0,100,0
51,003,010500,2059,510030105002059,Block 2059,36.833333333333336,50,6182,6,6,0,100,0
51,003,010500,2060,510030105002060,Block 2060,7.5,50.75,6183,4,4,0,100,0
51,003,010401,3085,510030104013085,Block 3085,18.590504451038576,0.37388724035608306,6184,337,28,37,8.30860534124629,10.979228486646884
51,003,010401,3040,510030104013040,Block 3040,54.04545454545455,0,6185,22,0,12,0,54.54545454545454
51,003,010401,3065,510030104013065,Block 3065,33.27777777777778,5.888888888888889,6186,18,15,2,83.33333333333334,11.11111111111111
51,003,010401,3130,510030104013130,Block 3130,69.1046511627907,0.4127906976744186,6187,172,3,95,1.744186046511628,55.23255813953488
51,003,011201,1067,510030112011067,Block 1067,10.411764705882353,33.588235294117645,6188,17,12,0,70.58823529411765,0
51,003,011201,1057,510030112011057,Block 1057,44.55172413793103,5.517241379310345,6189,29,18,0,62.06896551724138,0
51,003,011201,1058,510030112011058,Block 1058,62.054545454545455,0,6190,55,0,33,0,60
51,003,011201,1059,510030112011059,Block 1059,34.6,0.4,6191,5,1,1,20,20
51,003,011201,1088,510030112011088,Block 1088,67.36842105263158,5.026315789473684,6192,38,4,29,10.526315789473683,76.31578947368422
51,109,950100,4060,511099501004060,Block 4060,93.13829787234043,0.9553191489361702,6193,470,29,432,6.170212765957447,91.91489361702128
51,109,950100,4092,511099501004092,Block 4092,75.7872340425532,0.09929078014184398,6194,141,8,76,5.673758865248227,53.90070921985816
51,109,950500,2032,511099505002032,Block 2032,53.5,1.281954887218045,6195,266,34,220,12.781954887218044,82.70676691729322
51,109,950500,3129,511099505003129,Block 3129,41.46153846153846,3.769230769230769,6196,13,2,10,15.384615384615385,76.92307692307693
51,109,950500,3153,511099505003153,Block 3153,46.714285714285715,0.17857142857142858,6197,28,1,12,3.571428571428571,42.857142857142854
51,109,950500,3027,511099505003027,Block 3027,22.779661016949152,2.621468926553672,6198,354,52,89,14.689265536723164,25.141242937853107
51,109,950500,3083,511099505003083,Block 3083,7.846153846153846,4.230769230769231,6199,13,4,0,30.76923076923077,0
51,065,020101,2043,510650201012043,Block 2043,18.871287128712872,1.118811881188119,6200,101,12,18,11.881188118811881,17.82178217821782
51,065,020102,3010,510650201023010,Block 3010,68.59504132231405,0.7032306536438768,6201,1331,110,913,8.264462809917356,68.59504132231406
51,065,020300,1018,510650203001018,Block 1018,1.8461538461538463,0,6202,13,0,3,0,23.076923076923077
51,065,020300,1051,510650203001051,Block 1051,84.8868778280543,0.29638009049773756,6203,884,38,756,4.298642533936651,85.52036199095022
51,065,020200,3004,510650202003004,Block 3004,57.97570235383447,0.43659832953682615,6204,1317,45,945,3.416856492027335,71.75398633257403
51,065,020300,1145,510650203001145,Block 1145,52.083958333333335,1.55625,6205,4800,581,2530,12.104166666666668,52.708333333333336
51,065,020300,1073,510650203001073,Block 1073,47.145535714285714,0.4133928571428571,6206,1120,52,473,4.642857142857143,42.232142857142854
51,065,020300,1116,510650203001116,Block 1116,67.43052109181141,0.19106699751861042,6207,806,27,566,3.3498759305210917,70.22332506203473
51,065,020300,1114,510650203001114,Block 1114,24.12849162011173,1.1675977653631284,6208,179,23,49,12.849162011173185,27.37430167597765
51,109,950300,1144,511099503001144,Block 1144,39.681574239713775,0.35778175313059035,6209,559,17,137,3.041144901610018,24.508050089445437
51,109,950300,3132,511099503003132,Block 3132,85.25,2.375,6210,8,4,4,50,50
51,109,950300,2066,511099503002066,Block 2066,45.06818181818182,7.863636363636363,6211,44,35,5,79.54545454545455,11.363636363636363
51,109,950202,2055,511099502022055,Block 2055,30.75,8.9375,6212,16,8,6,50,37.5
51,109,950300,3129,511099503003129,Block 3129,95.21739130434783,0.13043478260869565,6213,23,3,20,13.043478260869565,86.95652173913044
51,109,950300,3131,511099503003131,Block 3131,96.14102564102564,0.7692307692307693,6214,78,15,63,19.230769230769234,80.76923076923077
51,109,950300,3032,511099503003032,Block 3032,65.01162790697674,0.5581395348837209,6215,86,18,38,20.930232558139537,44.18604651162791
51,109,950300,2067,511099503002067,Block 2067,41,3.25,6216,4,3,0,75,0
51,109,950300,3022,511099503003022,Block 3022,82.66971544715447,0.1951219512195122,6217,984,32,815,3.2520325203252036,82.82520325203252
51,109,950300,3014,511099503003014,Block 3014,0,4,6218,2,2,0,100,0
51,109,950300,3047,511099503003047,Block 3047,74.9375,2.375,6219,16,10,6,62.5,37.5
51,109,950300,3023,511099503003023,Block 3023,95.125,1.5,6220,8,4,4,50,50
51,109,950201,1056,511099502011056,Block 1056,22,12.25,6221,4,3,1,75,25
51,109,950300,2036,511099503002036,Block 2036,23.858546168958743,15.068762278978388,6222,509,110,131,21.611001964636543,25.736738703339885
51,109,950300,2034,511099503002034,Block 2034,40.636963696369634,11.872937293729374,6223,606,118,261,19.471947194719473,43.06930693069307
51,003,010401,2070,510030104012070,Block 2070,44.02914911541702,0.4111204717775906,6224,5935,343,2456,5.77927548441449,41.381634372367316
51,003,010100,2139,510030101002139,Block 2139,84.82426679280984,0.37417218543046354,6225,4228,161,3566,3.80794701986755,84.34247871333964
51,003,010202,2011,510030102022011,Block 2011,52,0,6226,1,0,0,0,0
51,003,010300,3012,510030103003012,Block 3012,0,69,6227,1,1,0,100,0
51,003,010100,2160,510030101002160,Block 2160,90.17668600779987,0.03909445448492343,6228,21026,137,20803,0.6515742414153904,98.93940835156472
51,003,010100,2093,510030101002093,Block 2093,20.5914315569488,1.2664576802507836,6229,957,80,198,8.359456635318704,20.689655172413794
51,003,010100,1064,510030101001064,Block 1064,48.073961499493414,0.3713272543059777,6230,3948,211,1887,5.344478216818643,47.796352583586625
51,003,010201,2015,510030102012015,Block 2015,54.50902132312739,0.8849097867687261,6231,3658,267,2220,7.2990705303444505,60.68890103881903
51,003,010201,2030,510030102012030,Block 2030,43,37.285714285714285,6232,14,14,0,100,0
51,003,011400,4014,510030114004014,Block 4014,85.44326177160383,0.062421071621865415,6233,5543,106,5037,1.9123218473750674,90.87136929460581
51,003,011400,4049,510030114004049,Block 4049,68.90793650793651,1.438095238095238,6234,315,48,217,15.238095238095239,68.88888888888889
51,003,010201,1018,510030102011018,Block 1018,11.333333333333334,46.333333333333336,6235,3,3,0,100,0
51,003,010401,1030,510030104011030,Block 1030,85.78823529411764,0.7490196078431373,6236,255,28,227,10.980392156862745,89.01960784313725
51,003,010201,1000,510030102011000,Block 1000,63.86753246753247,0.6038961038961039,6237,770,83,527,10.779220779220779,68.44155844155844
51,003,010401,2010,510030104012010,Block 2010,96,0,6238,1,0,1,0,100
51,003,010401,2001,510030104012001,Block 2001,23.204615384615384,0.30153846153846153,6239,650,29,28,4.461538461538462,4.3076923076923075
51,003,011201,1024,510030112011024,Block 1024,81.79099256668124,0.8578924355050285,6240,2287,118,1863,5.159597726278968,81.46042850896372
51,125,950200,1029,511259502001029,Block 1029,36.2,19.766666666666666,6241,30,20,10,66.66666666666666,33.33333333333333
51,125,950200,1052,511259502001052,Block 1052,50.42488789237668,2.1065022421524664,6242,892,104,453,11.659192825112108,50.784753363228695
51,125,950200,1054,511259502001054,Block 1054,2.4,14.5,6243,10,8,0,80,0
51,125,950200,1061,511259502001061,Block 1061,41,17.48936170212766,6244,47,47,0,100,0
51,125,950200,1056,511259502001056,Block 1056,52.888888888888886,19.77777777777778,6245,9,8,0,88.88888888888889,0
