"FIP","county","tract","totalinc","totalelep","totalgas","totalother","averageburden","lowburden","highburden","veryhighburden","extremelyhighburden","totalunits","numberburdened","percentburdened","total_0_30","total_30_60","total_60_80","total_80_100","total_over_100","burdened_0_30","burdened_30_60","burdened_60_80","burdened_80_100","burdened_over_100","percent_0_30","percent_30_60","percent_60_80","percent_80_100","percent_over_100","total_owners","total_renters","burdened_owners","burdened_renters","percent_burdened_owners","percent_burdened_renters"
51109950300,"Louisa",9503,282663073.902542,8707904.34070296,2471310.83468134,452321.020606544,4.11498256047453,2314.60882207471,649.521115213127,377.267012518354,196.312665429462,3537.70961523565,1223.10079316094,34.5732387953349,270.323191352748,540.309594249242,390.793982977574,429.609211910016,1906.67363474607,268.413089562113,531.882182168416,286.671291294574,126.600950684994,9.53327945084696,99.2934006952654,98.4402623661466,73.3561169776313,29.468863137765,0.499995346718926,2943.08119608714,614.005963019415,891.746112777856,331.354680383087,30.2997455171622,53.9660362178941
51109950400,"Louisa",9504,84394307.1541403,2368105.03373984,527088.394707734,200272.00915019,3.66786047777383,685.421353698631,183.670303008036,169.883255331853,61.8483542092725,1100.82326624779,415.401912549162,37.7355680321945,113.625730289951,267.860169875651,82.7405312734305,79.456304504072,557.140530304688,107.09670758551,242.765071678105,52.4531009405089,11.9323518721534,1.15468047288432,94.2539223397898,90.6312692143832,63.3946871421076,15.0175016905573,0.207251206845937,1012.01887785551,91.2345237970467,367.898460270853,47.5034522783084,36.3529246658359,52.067408587544
51109950500,"Louisa",9505,168165977.236519,5149752.72632096,515000.244895158,325929.771339368,3.56236311351481,1452.70201206657,342.755990687711,348.701054111959,171.676543183452,2315.83560004969,863.133587983122,37.270935292842,432.078097150569,358.831879295001,191.460642852802,232.379734191563,1101.08524655976,427.537462484321,330.089906143877,81.7769099009766,22.9656092612303,0.763700192717184,98.9491171396578,91.9901282997504,42.71212541778,9.88279349794698,0.0693588616415755,2024.40314779997,302.724407113209,607.271017675844,255.862570307278,29.9975337588167,84.51996743414
51125950100,"Nelson",9501,119160603.754243,6717818.79407359,648878.066901276,317229.04291142,6.44837778745532,889.177823111293,366.532291050309,337.298435234745,390.887129989916,1983.89567938626,1094.71785627497,55.1802127324372,461.837972701422,381.592267348573,225.882594451346,262.041585194591,652.541259690329,461.837972701422,369.715787420632,190.599582729859,71.0461818480392,1.51833157501712,100,96.8876518356981,84.3799333865509,27.1125599378742,0.232679781158613,1501.86349201111,484.715311129321,732.993100230794,361.724756044175,48.8055741503684,74.6262285797007
51125950200,"Nelson",9502,260519056.501016,8536276.61235255,1914039.12589298,407433.990477972,4.16773723755643,1467.5140069333,292.533148578623,442.51997128783,184.017678598616,2386.58480539837,919.070798465069,38.5098738744235,235.114544459113,406.606984302547,206.540765070291,237.506931473267,1300.81558009315,235.114544459113,390.139130785777,160.917669998934,120.53211480507,12.3673384161749,100,95.9499334363337,77.9108520994242,50.7488830146571,0.950737260948952,1963.77972200213,430.722070525524,676.593726863123,242.477071601946,34.4536466734322,56.2954833742557
51125950300,"Nelson",9503,143613596.513724,4608285.49501916,668511.983284707,270199.814921753,3.86244577664034,1121.04391178189,347.047479684892,190.495507532059,221.4991336034,1880.08603260225,759.042120820351,40.3727333567685,367.871332223724,348.346833791968,175.167923539174,175.833038694592,812.866904352787,367.08203296228,306.944063244133,69.016813882219,13.9767299346277,2.022480797092,99.7854414866545,88.1144978132453,39.4003722187094,7.94886446733376,0.248808357956499,1299.41344659485,593.205075279841,450.422108379708,308.620012440643,34.6634944836113,52.0258550207201
51540000201,"Charlottesville city",2.01,102045977.682578,1595968.28991031,1408854.0300154,33181.1402171236,2.9770928057476,751.631802593129,135.830286036043,135.570820010374,134.130745324952,1157.1636539645,405.531851371369,35.0453326097823,252.535200470106,218.840836974554,75.8599107783537,90.8397003166044,519.08800542488,246.890889033034,103.034033133642,28.6144215528619,25.5756599355367,1.41684771629423,97.7649407185359,47.0817213816551,37.7200833210404,28.154716326009,0.272949423120368,459.273893082421,740.47515788712,91.6505318687443,313.881319502625,19.9555283348746,42.3891762146697
51540000202,"Charlottesville city",2.02,47842052.4417117,2070423.17209869,399178.626062551,9767.32485872007,5.18240542886552,595.413015167359,128.797462729673,168.735018849694,464.352014953957,1357.29751170068,761.884496533324,56.1324610091334,666.422362264579,238.247270226784,175.479486918541,103.02372773039,174.12466456039,647.214647262367,104.973089618223,9.23434214399596,0.462417508737906,0,97.1177865435155,44.0605634298771,5.26234849790883,0.448845638694069,0,316.880095953714,1061.36656377857,81.1558552796839,680.72864125364,25.610903403519,64.1369970079118
51540000302,"Charlottesville city",3.02,108336372.575954,1809579.81800033,456953.530956526,37174.117297045,2.12643954332031,921.151183675414,90.9182837602835,137.610937842704,51.2159496797115,1200.89635495811,279.745171282699,23.2946973423411,197.109451882224,215.645586380658,93.3933520557415,121.178655218513,573.569309420976,180.964908469013,86.0598989415181,10.2129172284245,2.50744664374268,0,91.8093509676761,39.9080270484205,10.9353792359107,2.06921477979862,0,602.763262459823,635.217521026117,65.2080204468533,214.537150835845,10.8181809522938,33.7738087717238
51540000401,"Charlottesville city",4.01,104094242.093358,2135637.39075648,485956.532448328,110469.389957875,2.62460560567067,896.71746636343,181.563096574388,129.187282813041,107.533993577859,1315.00183932872,418.284372965288,31.8086530722127,336.476139104887,183.51139331601,133.53343476559,111.976612389499,549.504259752731,314.298485301135,88.804891856594,11.423326150927,3.75766965663189,0,93.4088479906033,48.3920318253322,8.55465612112798,3.35576293696154,0,615.960570891887,767.827265107364,72.0731925643039,346.211180400984,11.7009425554536,45.0897221463702
51540000402,"Charlottesville city",4.02,197323580.918354,3088450.16811111,849869.451241425,96788.3096136695,2.04491926924629,1781.96083276615,245.611980909806,122.113058023329,40.4090503756266,2190.09492207492,408.134089308761,18.6354520616892,268.864720332114,381.135418620692,356.005395586517,218.708681950421,965.380705585172,220.285714003455,142.516206866904,38.6330929028151,6.69890285501887,0.000172680568503349,81.9318033735879,37.3925381646928,10.8518279165874,3.0629341255586,1.7887302646957e-05,1306.84621690486,921.442547679328,166.577052043872,241.557037264889,12.7464922719364,26.2150947851557
51540000501,"Charlottesville city",5.01,82594844.012427,2337962.44969093,775137.935551157,27951.7502460128,3.80296394169049,794.125959559902,227.028459223178,227.087710277456,156.919462221541,1405.16159128208,611.035631722175,43.4850792615718,408.177552910605,325.830505325165,125.718971911224,94.8905078238529,450.544053311231,395.027988700885,173.283466483074,29.0031643709927,12.7756214459336,0.945390721289286,96.7784695371038,53.1820881258937,23.0698389670838,13.4635399671896,0.209833137146352,446.122971003786,988.167829888696,132.400409378713,478.635222343462,29.6780076311268,48.4366327122159
51540000502,"Charlottesville city",5.02,245333235.491272,3321898.54877627,943355.584259298,51894.9584431936,1.7597082119077,1946.83742210189,129.872850598516,35.7870903340575,24.8662034112303,2137.36356644569,190.526144343804,8.91407280141102,70.2173170531497,316.56933537672,262.429576280344,205.688687726543,1282.45865000894,69.880442770114,106.731688278146,13.914013295544,0,0,99.5202404518237,33.7151064082485,5.30199891824698,0,0,1117.2183399683,1082.767753429,116.486945024448,74.0391993193556,10.4265156466867,6.83795754767186
51540000600,"Charlottesville city",6,66971887.0081021,1656567.52873173,204205.477555514,14264.1207087478,2.79973763733005,596.313546541934,58.8968444017841,79.3122700861011,341.835209149788,1076.35787017961,480.044323637673,44.5989514210148,423.073597797166,253.954919213073,129.607650343605,66.0848199594544,203.636882866309,411.470851897256,57.9924786106906,10.3915859662979,0.189407163428415,0,97.257511232012,22.8357374570224,8.01772575827788,0.286612210708335,0,98.3985796761901,1019.87417674671,0.258519150653622,479.785804487019,0.262726506321897,47.0436270891265
51540000700,"Charlottesville city",7,186991226.62717,2169210.0310665,921518.91842644,65382.8398208415,1.68783950254872,1208.58887330997,63.5414727572897,104.99619891496,223.662314179755,1600.78885916198,392.199985852005,24.500419503002,349.167897687306,208.661431945129,88.3511277168304,74.1246010294005,880.483800783309,336.334898466953,41.0897955238286,11.7841760967481,2.99111576447476,0,96.3246909852391,19.6920893050488,13.3378898507294,4.03525377936049,0,744.242137976907,900.441393206544,49.0960178246661,343.103968027339,6.59678017669426,38.103975518664
51540000800,"Charlottesville city",8,172405450.246462,2284020.21724852,717593.890132066,102911.932216782,1.80071223685754,1300.5224020607,123.487592089391,139.208629318516,42.5955937577991,1605.8142172264,305.291815165706,19.0116522752559,242.622378817011,191.828622039853,132.892282837204,144.66613105136,893.804802480976,231.508217796344,64.7932684775588,8.99032567353772,3.21826619420324e-06,0,95.4191525633958,33.7766428119875,6.76512245978278,2.22461620478443e-06,0,943.138950264417,678.872717961762,58.3160933066447,246.975721859062,6.18319212564547,36.3802691321251
51540000900,"Charlottesville city",9,98802583.3855668,1536596.3804963,598470.344200121,21092.2846037676,2.18229011369673,924.090457377129,24.7851940083785,32.5435260524512,4.18468405051565,985.603861488474,61.5134041113453,6.24118943877176,38.9924325388561,89.2854420152518,135.462678938641,156.71190872074,565.151399274985,37.5352276789769,23.4439145512624,0.534261881105989,0,0,96.2628521356623,26.257264367082,0.394397841008287,0,0,621.149249623616,368.438409075974,36.8905900077197,24.6228141036256,5.93908630334393,6.68302041727366
51540001000,"Charlottesville city",10,152709637.842858,1861031.87889258,1069761.69552658,90809.8657774342,1.97865929281157,1121.09820333344,135.526899562814,107.398081968543,31.2908578526004,1395.31404271739,274.215839383958,19.6526252147451,210.003729698599,203.755179703757,158.464978859828,94.7666931384858,728.323461316724,189.05947424418,43.069068415515,24.55727991427,16.8470484497312,0.682968360261921,90.0267221518024,21.1376557288673,15.4969761085144,17.7773940313735,0.0937726705970989,615.483701115667,970.339890601786,46.4771847913677,227.73865459259,7.55132665692366,23.469987866968
