"BlockCode","Blkgr","tract","resproviders","bb253_num","bb253_per","bbmin_dl","bbmax_dl","bbmin_up","bbmax_up","avgMaxAdDown","avgMaxAdUp"
"510030104021033","510030104021","51003010402",6,3,50,2,987,0.064,35,187,7.146
"510030104021034","510030104021","51003010402",2,1,50,2,100,0.064,3,51,1.532
"510030104021035","510030104021","51003010402",6,3,50,2,987,0.064,35,187.666666666667,7.18866666666667
"510030104021036","510030104021","51003010402",7,4,57.1,2,987,0.064,35,170.857142857143,6.98057142857143
"510030104021037","510030104021","51003010402",6,4,66.7,2,987,0.064,35,196,7.894
"510030104021038","510030104021","51003010402",6,3,50,2,987,0.064,35,187,7.146
"510030104021039","510030104021","51003010402",6,3,50,2,987,0.064,35,186.5,7.144
"510030104021040","510030104021","51003010402",6,3,50,2,987,0.064,35,189.333333333333,7.31066666666667
"510030104021041","510030104021","51003010402",5,2,40,2,100,0.064,3,27,1.5752
"510030104021042","510030104021","51003010402",7,4,57.1,2,987,0.064,35,166.571428571429,6.58771428571429
"510030104021043","510030104021","51003010402",7,3,42.9,2,987,0.064,35,164.428571428571,6.376
"510030104021044","510030104021","51003010402",5,3,60,2,100,0.064,5,37.8,2.4728
"510030104021045","510030104021","51003010402",6,4,66.7,2,987,0.064,35,199.333333333333,8.72733333333333
"510030104021046","510030104021","51003010402",6,4,66.7,2,987,0.064,35,202.666666666667,8.72733333333333
"510030104021047","510030104021","51003010402",6,4,66.7,2,987,0.064,35,202.666666666667,8.72733333333333
"510030104021048","510030104021","51003010402",2,1,50,2,100,0.064,3,51,1.532
"510030104021049","510030104021","51003010402",4,2,50,2,100,0.064,3,32.25,1.841
"510030104021050","510030104021","51003010402",6,4,66.7,2,987,0.064,35,192.666666666667,7.56066666666667
"510030104021051","510030104021","51003010402",6,4,66.7,2,100,0.064,5,35.6666666666667,2.56066666666667
"510030104021052","510030104021","51003010402",5,3,60,2,100,0.064,5,37.8,2.4728
"510030104021053","510030104021","51003010402",5,3,60,2,100,0.064,10,45.8,3.4728
"510030104021054","510030104021","51003010402",4,2,50,2,100,0.064,3,32.25,1.841
"510030104021055","510030104021","51003010402",6,3,50,2,987,0.064,35,189.333333333333,7.31066666666667
"510030104021056","510030104021","51003010402",5,2,40,2,100,0.064,3,29.8,1.7728
"510030104021057","510030104021","51003010402",4,2,50,2,100,0.064,3,32.25,1.841
"510030104021058","510030104021","51003010402",4,2,50,2,100,0.064,3,32.25,1.841
"510030104021059","510030104021","51003010402",2,1,50,2,100,0.064,3,51,1.532
"510030104021060","510030104021","51003010402",5,3,60,2,100,0.064,3,33.8,2.0728
"510030104021061","510030104021","51003010402",4,2,50,2,100,0.064,3,32.25,1.841
"510030104021062","510030104021","51003010402",5,3,60,2,100,0.064,3,30.8,2.0728
"510030104021063","510030104021","51003010402",5,3,60,2,100,0.064,3,30.8,2.0728
"510030104021064","510030104021","51003010402",5,3,60,2,100,0.064,3,30.8,2.0728
"510030104021065","510030104021","51003010402",5,3,60,2,100,0.064,3,30.8,2.0728
"510030104021066","510030104021","51003010402",5,3,60,2,100,0.064,3,30.8,2.0728
"510030104021067","510030104021","51003010402",5,3,60,2,100,0.064,3,30.8,2.0728
"510030104021068","510030104021","51003010402",5,3,60,2,100,0.064,5,37.8,2.4728
"510030104021069","510030104021","51003010402",4,2,50,2,100,0.064,3,32.25,1.841
"510030104021070","510030104021","51003010402",4,2,50,2,100,0.064,3,32.25,1.841
"510030104022000","510030104022","51003010402",8,6,75,2,1000,0.064,1000,392,249.0455
"510030104022001","510030104022","51003010402",4,2,50,2,100,0.064,3,32.25,1.841
"510030104022002","510030104022","51003010402",8,5,62.5,2,987,0.064,940,267.375,124.108
"510030104022003","510030104022","51003010402",4,2,50,2,100,0.064,3,32.25,1.841
"510030104022004","510030104022","51003010402",7,5,71.4,2,987,0.064,940,299.428571428571,141.052
"510030104022005","510030104022","51003010402",7,4,57.1,2,987,0.064,940,296.571428571429,140.552
"510030104022006","510030104022","51003010402",4,2,50,2,100,0.064,3,32.25,1.841
"510030104022007","510030104022","51003010402",4,2,50,2,100,0.064,3,32.25,1.841
"510030104022008","510030104022","51003010402",5,3,60,2,987,0.064,35,223.2,8.4728
"510030104022009","510030104022","51003010402",5,3,60,2,987,0.064,35,223.2,8.4728
"510030104022010","510030104022","51003010402",4,2,50,2,100,0.064,3,32.25,1.841
"510030104022011","510030104022","51003010402",6,4,66.7,2,987,0.064,35,202.666666666667,8.72733333333333
"510030104022012","510030104022","51003010402",6,4,66.7,2,987,0.064,35,202.666666666667,8.72733333333333
"510030104022013","510030104022","51003010402",2,1,50,2,100,0.064,3,51,1.532
"510030104022014","510030104022","51003010402",6,4,66.7,2,987,0.064,35,196,7.894
"510030104022015","510030104022","51003010402",6,4,66.7,2,987,0.064,35,192.666666666667,7.56066666666667
"510030104022016","510030104022","51003010402",5,2,40,2,100,0.064,3,26.4,1.5728
"510030104022017","510030104022","51003010402",4,2,50,2,100,0.064,3,32.25,1.841
"510030104022018","510030104022","51003010402",5,3,60,2,100,0.064,3,33.8,2.0728
"510030104022019","510030104022","51003010402",5,2,40,2,100,0.064,3,29.8,1.7728
"510030104022020","510030104022","51003010402",2,1,50,2,100,0.064,3,51,1.532
"510030104022021","510030104022","51003010402",2,1,50,2,100,0.064,3,51,1.532
"510030104022022","510030104022","51003010402",4,2,50,2,100,0.064,3,32.25,1.841
"510030104022023","510030104022","51003010402",4,2,50,2,100,0.064,3,32.25,1.841
"510030104022024","510030104022","51003010402",4,2,50,2,100,0.064,3,32.25,1.841
"510030104022025","510030104022","51003010402",4,2,50,2,100,0.064,3,32.25,1.841
"510030104022026","510030104022","51003010402",9,6,66.7,2,1000,0.064,1000,344.333333333333,220.873777777778
"510030104022027","510030104022","51003010402",4,2,50,2,100,0.064,3,32.25,1.841
"510030104022028","510030104022","51003010402",6,4,66.7,2,987,0.064,35,196,7.894
"510030104022029","510030104022","51003010402",8,6,75,2,1000,0.064,1000,387,248.4205
"510030104022030","510030104022","51003010402",7,4,57.1,2,987,0.064,940,294.571428571429,140.410857142857
"510030104022031","510030104022","51003010402",6,4,66.7,2,1000,0.064,1000,352.666666666667,173.727333333333
"510030104022032","510030104022","51003010402",6,3,50,2,987,0.064,35,189.333333333333,7.31066666666667
"510030104022033","510030104022","51003010402",6,3,50,2,987,0.064,35,189.333333333333,7.31066666666667
"510030104022034","510030104022","51003010402",7,5,71.4,2,1000,0.064,1000,316.571428571429,150.337714285714
"510030104022035","510030104022","51003010402",6,4,66.7,2,1000,0.064,1000,352.666666666667,173.727333333333
"510030104022036","510030104022","51003010402",4,2,50,2,100,0.064,3,32.25,1.841
"510030104022037","510030104022","51003010402",5,3,60,2,100,0.064,10,45.8,3.4728
"510030104022038","510030104022","51003010402",6,3,50,2,987,0.064,35,190.166666666667,7.394
"510030104022039","510030104022","51003010402",6,4,66.7,2,987,0.064,35,206,8.72733333333333
"510030104022040","510030104022","51003010402",6,4,66.7,2,987,0.064,35,196,7.894
"510030104022041","510030104022","51003010402",7,5,71.4,2,987,0.064,940,302.285714285714,141.052
"510030104022042","510030104022","51003010402",7,5,71.4,2,987,0.064,940,299.428571428571,141.052
"510030104022043","510030104022","51003010402",4,2,50,2,100,0.064,3,32.25,1.841
"510030104022044","510030104022","51003010402",7,5,71.4,2,987,0.064,940,302.285714285714,141.052
"510030104022045","510030104022","51003010402",8,6,75,2,1000,0.064,1000,387,248.1705
"510030104022046","510030104022","51003010402",7,5,71.4,2,987,0.064,940,299.428571428571,141.052
"510030104022047","510030104022","51003010402",6,4,66.7,2,987,0.064,35,192.666666666667,7.56066666666667
"510030104022048","510030104022","51003010402",4,2,50,2,100,0.064,3,32.25,1.841
"510030104022049","510030104022","51003010402",6,4,66.7,2,987,0.064,35,192.666666666667,7.56066666666667
"510030104022050","510030104022","51003010402",4,2,50,2,100,0.064,3,32.25,1.841
"510030104022051","510030104022","51003010402",7,5,71.4,2,1000,0.064,1000,316.571428571429,150.337714285714
"510030104022052","510030104022","51003010402",7,5,71.4,2,1000,0.064,1000,310.857142857143,149.623428571429
"510030104022053","510030104022","51003010402",6,4,66.7,2,987,0.064,35,199.333333333333,8.72733333333333
"510030104022054","510030104022","51003010402",2,1,50,2,100,0.064,3,51,1.532
"510030104022055","510030104022","51003010402",2,1,50,2,100,0.064,3,51,1.532
"510030105001000","510030105001","51003010500",6,4,66.7,2,100,0.064,10,39,3.394
"510030105001001","510030105001","51003010500",2,1,50,2,100,0.064,3,51,1.532
"510030105001002","510030105001","51003010500",6,3,50,2,100,0.064,3,29,2.06066666666667
"510030105001003","510030105001","51003010500",6,4,66.7,2,100,0.064,10,39,3.394
"510030105001004","510030105001","51003010500",6,3,50,2,100,0.064,3,29.8333333333333,2.06066666666667
"510030105001005","510030105001","51003010500",6,4,66.7,2,100,0.064,3,32.3333333333333,2.22733333333333
"510030105001006","510030105001","51003010500",4,2,50,2,100,0.064,3,32.25,1.841
"510030105001007","510030105001","51003010500",2,1,50,2,100,0.064,3,51,1.532
"510030105001008","510030105001","51003010500",4,2,50,2,100,0.064,3,32.25,1.841
"510030105001009","510030105001","51003010500",6,4,66.7,2,100,0.064,10,39,3.394
"510030105001010","510030105001","51003010500",6,4,66.7,2,100,0.064,3,32.3333333333333,2.22733333333333
"510030105001011","510030105001","51003010500",6,4,66.7,2,100,0.064,5,35.6666666666667,2.56066666666667
"510030105001012","510030105001","51003010500",8,5,62.5,2,987,0.064,35,156.375,7.01425
"510030105001013","510030105001","51003010500",5,3,60,2,100,0.064,3,30.8,2.0728
"510030105001014","510030105001","51003010500",5,3,60,2,100,0.064,3,30.8,2.0728
"510030105001015","510030105001","51003010500",7,5,71.4,2,987,0.064,35,168.714285714286,6.90914285714286
"510030105001016","510030105001","51003010500",3,2,66.7,2,100,0.064,3,42.3333333333333,2.02133333333333
"510030105001017","510030105001","51003010500",2,1,50,2,100,0.064,3,51,1.532
"510030105001018","510030105001","51003010500",6,3,50,2,100,0.064,3,29.8333333333333,2.06066666666667
"510030105001019","510030105001","51003010500",6,3,50,2,100,0.064,3,26.6666666666667,1.81266666666667
"510030105001020","510030105001","51003010500",4,2,50,2,100,0.064,3,32.25,1.841
"510030105001021","510030105001","51003010500",8,5,62.5,2,987,0.064,35,156.375,7.0455
"510030105001022","510030105001","51003010500",6,4,66.7,2,987,0.064,35,192.666666666667,7.56066666666667
"510030105001023","510030105001","51003010500",6,3,50,2,987,0.064,35,189.333333333333,7.31066666666667
"510030105001024","510030105001","51003010500",6,3,50,2,987,0.064,35,189.333333333333,7.31066666666667
"510030105001025","510030105001","51003010500",5,3,60,2,100,0.064,3,30.8,2.0728
"510030105001026","510030105001","51003010500",4,2,50,2,100,0.064,3,32.25,1.841
"510030105001027","510030105001","51003010500",4,2,50,2,100,0.064,3,32.25,1.841
"510030105001028","510030105001","51003010500",4,2,50,2,100,0.064,3,32.25,1.841
"510030105001029","510030105001","51003010500",5,3,60,2,100,0.064,3,30.8,2.0728
"510030105001030","510030105001","51003010500",7,4,57.1,2,100,0.064,10,37.7142857142857,3.052
"510030105001031","510030105001","51003010500",7,4,57.1,2,987,0.064,35,168.714285714286,6.76628571428571
"510030105001032","510030105001","51003010500",5,3,60,2,100,0.064,3,30.8,2.0728
"510030105001033","510030105001","51003010500",4,2,50,2,100,0.064,3,32.25,1.841
"510030105001034","510030105001","51003010500",4,2,50,2,100,0.064,3,32.25,1.841
"510030105002000","510030105002","51003010500",7,4,57.1,2,987,0.064,35,166.571428571429,6.76628571428571
"510030105002001","510030105002","51003010500",6,3,50,2,100,0.064,3,29,1.97733333333333
"510030105002002","510030105002","51003010500",7,4,57.1,2,987,0.064,35,163.428571428571,6.55371428571429
"510030105002003","510030105002","51003010500",6,4,66.7,2,100,0.064,3,32.3333333333333,2.22733333333333
"510030105002004","510030105002","51003010500",6,4,66.7,2,987,0.064,35,190.166666666667,7.56066666666667
"510030105002005","510030105002","51003010500",9,6,66.7,2,987,0.064,940,239,110.151555555556
"510030105002006","510030105002","51003010500",8,5,62.5,2,987,0.064,940,261.375,123.2955
"510030105002007","510030105002","51003010500",4,2,50,2,100,0.064,3,32.25,1.841
"510030105002008","510030105002","51003010500",7,4,57.1,2,987,0.064,35,164.428571428571,6.62342857142857
"510030105002009","510030105002","51003010500",2,1,50,2,100,0.064,3,51,1.532
"510030105002010","510030105002","51003010500",2,1,50,2,100,0.064,3,51,1.532
"510030105002011","510030105002","51003010500",7,4,57.1,2,987,0.064,35,164.428571428571,6.62342857142857
"510030105002012","510030105002","51003010500",6,3,50,2,987,0.064,35,187.666666666667,7.22733333333333
"510030105002013","510030105002","51003010500",6,3,50,2,100,0.064,3,27.3333333333333,1.894
"510030105002014","510030105002","51003010500",8,5,62.5,2,1000,0.064,1000,268.875,130.7955
"510030105002015","510030105002","51003010500",9,6,66.7,2,1000,0.064,1000,245.666666666667,116.818222222222
"510030105002016","510030105002","51003010500",2,1,50,2,100,0.064,3,51,1.532
"510030105002017","510030105002","51003010500",5,2,40,2,100,0.064,3,26.4,1.5728
"510030105002018","510030105002","51003010500",5,2,40,2,100,0.064,3,27.8,1.6728
"510030105002019","510030105002","51003010500",6,3,50,2,1000,0.064,1000,189.833333333333,168.060666666667
"510030105002020","510030105002","51003010500",9,6,66.7,2,1000,0.064,1000,345.111111111111,220.707111111111
"510030105002021","510030105002","51003010500",8,5,62.5,2,1000,0.064,1000,268.875,130.7955
"510030105002022","510030105002","51003010500",4,2,50,2,100,0.064,3,32.25,1.841
"510030105002023","510030105002","51003010500",4,2,50,2,100,0.064,3,32.25,1.841
"510030105002024","510030105002","51003010500",2,1,50,2,100,0.064,3,51,1.532
"510030105002025","510030105002","51003010500",2,1,50,2,100,0.064,3,51,1.532
"510030105002026","510030105002","51003010500",9,6,66.7,2,1000,0.064,1000,247.888888888889,117.373777777778
"510030105002027","510030105002","51003010500",5,3,60,2,100,0.064,3,30.8,2.0728
"510030105002028","510030105002","51003010500",5,3,60,2,100,0.064,3,30.8,2.0728
"510030105002029","510030105002","51003010500",6,3,50,2,987,0.064,35,187.666666666667,7.22733333333333
"510030105002030","510030105002","51003010500",6,4,66.7,2,987,0.064,35,196,7.894
"510030105002031","510030105002","51003010500",7,4,57.1,2,1000,0.064,1000,303.714285714286,149.052
"510030105002032","510030105002","51003010500",6,3,50,2,987,0.064,35,187.666666666667,7.22733333333333
"510030105002033","510030105002","51003010500",4,2,50,2,100,0.064,3,32.25,1.841
"510030105002034","510030105002","51003010500",6,4,66.7,2,987,0.064,35,192.666666666667,7.56066666666667
"510030105002035","510030105002","51003010500",6,3,50,2,987,0.064,35,187.666666666667,7.22733333333333
"510030105002036","510030105002","51003010500",7,4,57.1,2,1000,0.064,1000,303.714285714286,149.052
"510030105002037","510030105002","51003010500",4,2,50,2,100,0.064,3,32.25,1.841
"510030105002038","510030105002","51003010500",7,5,71.4,2,987,0.064,940,299.428571428571,140.766285714286
"510030105002039","510030105002","51003010500",7,5,71.4,2,987,0.064,35,168.714285714286,6.90914285714286
"510030105002040","510030105002","51003010500",6,4,66.7,2,987,0.064,35,190.166666666667,7.56066666666667
"510030105002041","510030105002","51003010500",6,3,50,2,987,0.064,35,187.666666666667,7.22733333333333
"510030105002042","510030105002","51003010500",7,4,57.1,2,1000,0.064,1000,303.714285714286,149.018857142857
"510030105002043","510030105002","51003010500",4,2,50,2,100,0.064,3,32.25,1.841
"510030105002044","510030105002","51003010500",4,2,50,2,100,0.064,3,32.25,1.841
"510030105002045","510030105002","51003010500",5,2,40,2,100,0.064,3,29.8,1.7728
"510030105002046","510030105002","51003010500",6,4,66.7,2,987,0.064,35,196,7.894
"510030105002047","510030105002","51003010500",6,4,66.7,2,987,0.064,35,192.666666666667,7.56066666666667
"510030105002048","510030105002","51003010500",6,4,66.7,2,987,0.064,35,192.666666666667,7.56066666666667
"510030105002049","510030105002","51003010500",4,2,50,2,100,0.064,3,32.25,1.841
"510030105002050","510030105002","51003010500",4,2,50,2,100,0.064,3,32.25,1.841
"510030105002051","510030105002","51003010500",6,4,66.7,2,987,0.064,35,192.666666666667,7.56066666666667
"510030105002052","510030105002","51003010500",6,4,66.7,2,987,0.064,35,192.666666666667,7.56066666666667
"510030105002053","510030105002","51003010500",4,2,50,2,100,0.064,3,32.25,1.841
"510030105002054","510030105002","51003010500",4,2,50,2,100,0.064,3,32.25,1.841
"510030105002055","510030105002","51003010500",4,2,50,2,100,0.064,3,32.25,1.841
"510030105002056","510030105002","51003010500",4,2,50,2,100,0.064,3,32.25,1.841
"510030105002057","510030105002","51003010500",4,2,50,2,100,0.064,3,32.25,1.841
"510030105002058","510030105002","51003010500",6,3,50,2,987,0.064,35,189.333333333333,7.31066666666667
"510030105002059","510030105002","51003010500",4,2,50,2,100,0.064,3,32.25,1.841
"510030105002060","510030105002","51003010500",4,2,50,2,100,0.064,3,32.25,1.841
"510030105002061","510030105002","51003010500",4,2,50,2,100,0.064,3,32.25,1.841
"510030105002062","510030105002","51003010500",4,2,50,2,100,0.064,3,32.25,1.841
"510030105002063","510030105002","51003010500",6,4,66.7,2,987,0.064,35,196,7.894
"510030105002064","510030105002","51003010500",4,2,50,2,100,0.064,3,32.25,1.841
"510030105002065","510030105002","51003010500",4,2,50,2,100,0.064,3,32.25,1.841
"510030105002066","510030105002","51003010500",4,2,50,2,100,0.064,3,32.25,1.841
"510030105002067","510030105002","51003010500",4,2,50,2,100,0.064,3,32.25,1.841
"510030105002068","510030105002","51003010500",7,4,57.1,2,1000,0.064,1000,303.714285714286,149.018857142857
"510030105003000","510030105003","51003010500",8,5,62.5,2,987,0.064,35,153.875,6.483
"510030105003001","510030105003","51003010500",7,4,57.1,2,987,0.064,35,168.428571428571,6.83771428571429
"510030105003002","510030105003","51003010500",4,2,50,2,100,0.064,3,32.25,1.841
"510030105003003","510030105003","51003010500",5,2,40,2,100,0.064,3,29.8,1.7728
"510030105003004","510030105003","51003010500",2,1,50,2,100,0.064,3,51,1.532
"510030105003005","510030105003","51003010500",2,1,50,2,100,0.064,3,51,1.532
"510030105003006","510030105003","51003010500",2,1,50,2,100,0.064,3,51,1.532
"510030105003007","510030105003","51003010500",2,1,50,2,100,0.064,3,51,1.532
"510030105003008","510030105003","51003010500",4,2,50,2,100,0.064,3,32.25,1.841
"510030105003009","510030105003","51003010500",4,2,50,2,100,0.064,3,32.25,1.841
"510030105003010","510030105003","51003010500",4,2,50,2,100,0.064,3,32.25,1.841
"510030105003011","510030105003","51003010500",4,2,50,2,100,0.064,3,32.25,1.841
"510030105003012","510030105003","51003010500",6,3,50,2,987,0.064,35,189.333333333333,7.31066666666667
"510030105003013","510030105003","51003010500",4,2,50,2,100,0.064,3,32.25,1.841
"510030105003014","510030105003","51003010500",4,2,50,2,100,0.064,3,32.25,1.841
"510030105003015","510030105003","51003010500",4,2,50,2,100,0.064,3,32.25,1.841
"510030105003016","510030105003","51003010500",4,2,50,2,100,0.064,3,32.25,1.841
"510030105003017","510030105003","51003010500",6,3,50,2,987,0.064,35,189.333333333333,7.394
"510030105003018","510030105003","51003010500",6,4,66.7,2,987,0.064,35,192.666666666667,7.56066666666667
"510030105003019","510030105003","51003010500",4,2,50,2,100,0.064,3,32.25,1.841
"510030105003020","510030105003","51003010500",5,3,60,2,100,0.064,3,33.8,2.0728
"510030105003021","510030105003","51003010500",6,4,66.7,2,100,0.064,3,32.3333333333333,2.22733333333333
"510030105003022","510030105003","51003010500",4,2,50,2,100,0.064,3,32.25,1.841
"510030105003023","510030105003","51003010500",6,3,50,2,987,0.064,35,186.5,7.144
"510030105003024","510030105003","51003010500",4,2,50,2,100,0.064,3,32.25,1.841
"510030105003025","510030105003","51003010500",2,1,50,2,100,0.064,3,51,1.532
"510030105003026","510030105003","51003010500",4,2,50,2,100,0.064,3,32.25,1.841
"510030105003027","510030105003","51003010500",4,2,50,2,100,0.064,3,32.25,1.841
"510030105003028","510030105003","51003010500",6,3,50,2,987,0.064,35,189.333333333333,7.31066666666667
"510030105003029","510030105003","51003010500",4,2,50,2,100,0.064,3,32.25,1.841
"510030105003030","510030105003","51003010500",5,2,40,2,100,0.064,3,29.8,1.7728
"510030106011000","510030106011","51003010601",2,1,50,2,100,0.064,3,51,1.532
"510030106011001","510030106011","51003010601",7,5,71.4,2,987,0.064,35,174.428571428571,7.90914285714286
"510030106011002","510030106011","51003010601",5,3,60,2,100,0.064,3,30.8,2.0728
"510030106011003","510030106011","51003010601",8,5,62.5,2,987,0.064,35,153.375,7.0455
"510030106011004","510030106011","51003010601",7,4,57.1,2,987,0.064,35,165.857142857143,6.69485714285714
"510030106011005","510030106011","51003010601",6,3,50,2,987,0.064,35,189.333333333333,7.31066666666667
"510030106011006","510030106011","51003010601",2,1,50,2,100,0.064,3,51,1.532
"510030106011007","510030106011","51003010601",9,5,55.6,1.5,987,0.064,35,138.611111111111,6.42933333333333
"510030106011008","510030106011","51003010601",6,4,66.7,2,100,0.064,10,39,3.394
"510030106011009","510030106011","51003010601",6,3,50,2,100,0.064,3,29,1.97733333333333
"510030106011010","510030106011","51003010601",7,5,71.4,2,987,0.064,35,177.285714285714,7.90914285714286
"510030106011011","510030106011","51003010601",7,4,57.1,2,987,0.064,35,164.428571428571,6.59028571428571
"510030106011012","510030106011","51003010601",7,5,71.4,2,987,0.064,35,168.714285714286,6.90914285714286
"510030106011013","510030106011","51003010601",6,4,66.7,2,100,0.064,3,32.3333333333333,2.22733333333333
"510030106011014","510030106011","51003010601",7,5,71.4,2,987,0.064,35,168.714285714286,6.90914285714286
"510030106011015","510030106011","51003010601",5,3,60,2,100,0.064,3,30.8,2.0728
"510030106011016","510030106011","51003010601",7,5,71.4,2,987,0.064,35,168.714285714286,6.90914285714286
"510030106011017","510030106011","51003010601",7,5,71.4,2,987,0.064,35,168.714285714286,6.90914285714286
"510030106011018","510030106011","51003010601",5,3,60,2,100,0.064,3,30.8,2.0728
"510030106011019","510030106011","51003010601",3,2,66.7,2,100,0.064,3,42.3333333333333,2.02133333333333
"510030106011020","510030106011","51003010601",6,4,66.7,2,100,0.064,10,42.3333333333333,3.394
"510030106012000","510030106012","51003010601",8,4,50,1.5,987,0.064,35,143,5.797
"510030106012001","510030106012","51003010601",7,4,57.1,1.5,987,0.064,35,163.214285714286,6.552
"510030106012002","510030106012","51003010601",7,4,57.1,1.5,987,0.064,35,163.214285714286,6.552
"510030106012003","510030106012","51003010601",8,4,50,1.5,987,0.064,35,144.0625,5.829
"510030106012004","510030106012","51003010601",3,2,66.7,2,100,0.064,3,42.3333333333333,2.02133333333333
"510030106012005","510030106012","51003010601",9,4,44.4,1.5,987,0.064,35,127.444444444444,5.20844444444444
"510030106012006","510030106012","51003010601",7,4,57.1,1.5,987,0.064,35,163.214285714286,6.552
"510030106012007","510030106012","51003010601",8,4,50,1.5,987,0.064,35,143,5.7955
"510030106012008","510030106012","51003010601",7,4,57.1,2,987,0.064,35,165.857142857143,6.69485714285714
"510030106012009","510030106012","51003010601",7,4,57.1,2,987,0.064,35,163.857142857143,6.55371428571429
"510030106012010","510030106012","51003010601",9,5,55.6,1.5,987,0.064,35,136.166666666667,6.264
"510030106012011","510030106012","51003010601",8,4,50,1.5,987,0.064,35,144.6875,5.829
"510030106012012","510030106012","51003010601",8,5,62.5,2,987,0.064,35,156.375,7.01425
"510030106012013","510030106012","51003010601",6,4,66.7,2,100,0.064,10,42.3333333333333,3.394
"510030106012014","510030106012","51003010601",5,3,60,2,100,0.064,3,30.8,2.0728
"510030106012015","510030106012","51003010601",3,2,66.7,2,100,0.064,3,42.3333333333333,2.02133333333333
"510030106012016","510030106012","51003010601",5,3,60,2,100,0.064,3,30.8,2.0728
"510030106012017","510030106012","51003010601",9,5,55.6,1.5,987,0.064,35,134.166666666667,5.65155555555556
"510030106012018","510030106012","51003010601",7,4,57.1,2,987,0.064,35,165.142857142857,6.59028571428571
"510030106012019","510030106012","51003010601",7,4,57.1,2,987,0.064,35,163.428571428571,6.552
"510030106012020","510030106012","51003010601",8,4,50,2,987,0.064,35,144.375,5.829
"510030106012021","510030106012","51003010601",7,4,57.1,2,987,0.064,35,164.142857142857,6.59028571428571
"510030106012022","510030106012","51003010601",7,5,71.4,2,987,0.064,35,174.428571428571,7.90914285714286
"510030106012023","510030106012","51003010601",8,4,50,1.5,987,0.064,35,143.1875,5.7955
"510030106012024","510030106012","51003010601",7,4,57.1,2,987,0.064,35,165.857142857143,6.69485714285714
"510030106012025","510030106012","51003010601",7,5,71.4,2,987,0.064,35,168.714285714286,6.90914285714286
"510030106012026","510030106012","51003010601",7,4,57.1,2,987,0.064,35,166.571428571429,6.76628571428571
"510030106012027","510030106012","51003010601",6,4,66.7,2,100,0.064,10,42.3333333333333,3.394
"510030106012028","510030106012","51003010601",6,4,66.7,2,100,0.064,10,42.3333333333333,3.394
"510030106012029","510030106012","51003010601",7,5,71.4,2,987,0.064,35,171.571428571429,7.19485714285714
"510030106013000","510030106013","51003010601",6,4,66.7,2,100,0.064,10,39,3.394
"510030106013001","510030106013","51003010601",7,5,71.4,2,987,0.064,35,177.285714285714,7.90914285714286
"510030106013002","510030106013","51003010601",7,5,71.4,2,987,0.064,35,174.428571428571,7.90914285714286
"510030106013003","510030106013","51003010601",7,5,71.4,2,987,0.064,35,174.428571428571,7.90914285714286
"510030106013004","510030106013","51003010601",7,5,71.4,2,987,0.064,35,168.714285714286,6.90914285714286
"510030106013005","510030106013","51003010601",7,5,71.4,2,987,0.064,35,174.428571428571,7.90914285714286
"510030106013006","510030106013","51003010601",7,5,71.4,2,987,0.064,35,168.714285714286,6.90914285714286
"510030106013007","510030106013","51003010601",8,5,62.5,2,987,0.064,35,148.875,6.13925
"510030106013008","510030106013","51003010601",7,5,71.4,2,987,0.064,35,168.714285714286,6.90914285714286
"510030106013009","510030106013","51003010601",8,6,75,2,987,0.064,940,272.625,124.4205
"510030106013010","510030106013","51003010601",7,4,57.1,2,987,0.064,35,165.857142857143,6.76628571428571
"510030106013011","510030106013","51003010601",5,3,60,2,100,0.064,3,30.8,2.0728
"510030106013012","510030106013","51003010601",6,3,50,2,100,0.064,3,29,1.97733333333333
"510030106013013","510030106013","51003010601",7,5,71.4,2,987,0.064,35,174.428571428571,7.90914285714286
"510030106013014","510030106013","51003010601",5,3,60,2,100,0.064,10,45.8,3.4728
"510030106013015","510030106013","51003010601",6,4,66.7,2,987,0.064,35,199.333333333333,8.72733333333333
"510030106013016","510030106013","51003010601",6,4,66.7,2,987,0.064,35,199.333333333333,8.72733333333333
"510030106013017","510030106013","51003010601",5,3,60,2,100,0.064,10,41.8,3.4728
"510030106013018","510030106013","51003010601",6,3,50,2,987,0.064,35,190.166666666667,7.394
"510030106013019","510030106013","51003010601",4,2,50,2,100,0.064,3,32.25,1.841
"510030106013020","510030106013","51003010601",5,3,60,2,100,0.064,3,30.8,2.0728
"510030106013021","510030106013","51003010601",5,3,60,2,100,0.064,3,30.8,2.0728
"510030106021000","510030106021","51003010602",2,1,50,2,100,0.064,3,51,1.532
"510030106021001","510030106021","51003010602",2,1,50,2,100,0.064,3,51,1.532
"510030106021002","510030106021","51003010602",7,5,71.4,2,987,0.064,35,168.714285714286,6.90914285714286
"510030106021003","510030106021","51003010602",4,2,50,2,100,0.064,3,32.25,1.841
"510030106021004","510030106021","51003010602",5,3,60,2,100,0.064,3,30.8,2.0728
"510030106021005","510030106021","51003010602",7,4,57.1,2,987,0.064,35,165.857142857143,6.69485714285714
"510030106021006","510030106021","51003010602",6,3,50,2,100,0.064,3,29,2.06066666666667
"510030106021007","510030106021","51003010602",5,3,60,2,100,0.064,3,30.8,2.0728
"510030106021008","510030106021","51003010602",5,3,60,2,100,0.064,3,30.8,2.0728
"510030106021009","510030106021","51003010602",4,2,50,2,100,0.064,3,32.25,1.841
