"h_geocode","avgc_all","medc_all","commutersInBlockall","avgc_within40","medc_within40","commuterw40","avgc_25_employees","medc_25_employees","commuter25","avgc_workinRegion","medc_workinRegion","commuterinRegion"
"510030111004004",28.4272987858663,15.853413829812,353,14.5065518301311,15.3323369977385,299,23.5662621391357,15.3468953044549,330,14.1025502462357,15.3323369977385,267
"510030111004005",25.969405740696,15.6618152339157,14,15.3745664147833,15.1748598126776,12,20.9949423179585,15.3925594030219,13,14.7622636853547,14.9571602223334,11
"510030111004006",25.4622534705173,15.0154590224013,19,15.295582790283,15.0154590224013,17,17.083254379937,15.0154590224013,18,16.5708265113846,15.0154590224013,16
"510030111004007",23.166828228046,15.8327881467659,17,15.7045315564678,15.007990556858,15,23.166828228046,15.8327881467659,17,18.291393541468,15.2960268076603,14
"510030111004008",22.2262786012345,15.1311232712979,51,13.379043359615,15.1133530791319,45,18.6337097315139,15.1311232712979,49,13.0736498607631,15.1133530791319,41
"510030111004009",17.6703256059266,15.1399959403957,14,13.1581775091122,15.0207808650833,13,17.6703256059266,15.1399959403957,14,13.202410007532,15.0207808650833,11
"510030111004010",26.8198082029958,14.9565356859529,24,11.171223409317,13.7943074760881,20,14.4094451073553,14.0614862370604,21,11.2111695739585,14.0614862370604,19
"510030111004011",20.1279907163677,18.598943974071,8,20.1279907163677,18.598943974071,8,20.1279907163677,18.598943974071,8,17.7449732592385,16.5593182847113,6
"510030111004012",21.7747362401829,15.249992051898,33,14.2473065193504,15.249992051898,30,17.1314527743506,15.249992051898,31,13.9842309975563,15.249992051898,29
"510030111004013",24.8220157466661,15.1300779198948,11,13.3680068286989,14.9890082329305,9,13.3680068286989,14.9890082329305,9,13.3680068286989,14.9890082329305,9
"510030111004014",43.9339606088779,17.6385254720662,28,14.7716047879576,15.5005114844166,18,31.1641858366389,16.4762520107352,24,14.8641973546587,15.7630950867485,16
"510030111004015",32.3142482004444,14.7945488864411,23,10.2905651314542,13.5761019446378,18,22.4999379400234,14.7945488864411,21,10.1556925949158,14.7945488864411,13
"510030111004016",33.8790794660761,16.2078640586609,27,15.4985833584628,14.8993737285551,21,29.29441204391,16.1411433153658,26,14.9878680527016,14.8993737285551,18
"510030111004017",33.9665130609458,15.9139523422126,39,13.7556113385214,15.3928980066555,29,28.032969604619,15.3928980066555,36,13.4366457163556,15.3928980066555,26
"510030111004018",24.6933492266938,15.3779109835915,30,13.0246344533533,15.3611823006278,26,18.9655152528993,15.3695466421096,28,13.1059702341768,15.3695466421096,24
"510030111004019",35.634301734931,15.7855266685596,36,13.9256270283388,15.4275109083289,29,24.2472918867918,15.7254102636518,32,14.8205396794213,15.4275109083289,27
"510030111004020",12.8000437899767,14.2919056382827,4,12.8000437899767,14.2919056382827,4,12.8000437899767,14.2919056382827,4,12.8000437899767,14.2919056382827,4
"510030111004021",28.4223380936011,16.5335374998291,46,14.6592882605609,16.1018942927248,39,21.5791562916905,16.432125946855,43,14.3920394756574,15.9714816732806,33
"510030111004023",79.8474205600877,79.8474205600877,2,15.725575119824,15.725575119824,1,15.725575119824,15.725575119824,1,15.725575119824,15.725575119824,1
"510030111004025",29.0254084036029,14.5953902486989,86,13.812058132298,14.4544121491369,71,22.3350901877151,14.4544121491369,79,13.3647676690673,14.4544121491369,66
"510030111004028",11.9095238829825,14.2781954341325,6,11.9095238829825,14.2781954341325,6,11.9095238829825,14.2781954341325,6,11.9095238829825,14.2781954341325,6
"510030111004029",30.9068727935249,15.3628588198813,30,15.0371399049261,14.2695561784216,25,27.5086713341022,15.3432575944926,29,14.8673211863991,14.2695561784216,21
"510030111004031",26.0694113827299,14.7670631074254,55,13.7618750375974,14.1632995843636,46,22.2936188572418,14.1778661539389,52,13.6886244379593,14.1632995843636,45
"510030111004032",27.317363276654,15.4764782848066,18,13.4750232370847,14.7178238586734,15,19.0787552628492,14.7178238586734,16,13.514637206013,14.7178238586734,14
"510030111004033",25.0847393843003,15.3451544204189,29,12.8740734002071,14.7433554087442,23,17.3229176094346,14.7433554087442,25,12.8740734002071,14.7433554087442,23
"510030111004034",19.0860171317872,15.0124692435643,16,13.2309982976588,14.8456909778346,15,19.0860171317872,15.0124692435643,16,13.192981340983,14.8456909778346,13
"510030111004035",41.1456315354783,33.0240557971297,9,18.7344935814653,14.2035503828769,6,35.90979619689,23.8177301294078,8,10.0773584671187,12.2904184878279,4
"510030111004036",24.0632311030644,14.6763605881361,8,15.6347555237555,14.6763605881361,7,24.0632311030644,14.6763605881361,8,15.6347555237555,14.6763605881361,7
"510030111004040",33.4897069024861,15.9024293692831,10,12.2502347465858,14.6468125744237,7,33.4897069024861,15.9024293692831,10,12.2502347465858,14.6468125744237,7
"510030111004041",9.64544725824771,13.4062056468448,5,9.64544725824771,13.4062056468448,5,9.64544725824771,13.4062056468448,5,9.64544725824771,13.4062056468448,5
"510030111004043",23.7448343600438,15.7032592574533,41,14.0791402137157,14.9306852102588,36,17.8112710188795,15.1800107030341,38,14.3734237406832,15.5320335977846,32
"510030111004045",28.3748947610204,15.9747485900545,9,15.1422061788215,15.4254990629765,7,28.3748947610204,15.9747485900545,9,15.1422061788215,15.4254990629765,7
"510030111004047",27.8625356524561,16.1452211180991,40,13.5338624626234,15.2511373098777,35,16.5904971062788,15.7029025246062,37,13.1466218529362,15.477019917242,30
"510030111004048",16.755208515732,15.6101641948667,13,14.3892011071897,15.6101641948667,12,14.3892011071897,15.6101641948667,12,15.5082735961552,15.6101641948667,9
"510030111004051",24.1101733308979,14.4769754427339,42,15.2471910000053,14.4769754427339,38,18.9728853808497,14.4769754427339,40,14.2258794344951,14.4769754427339,32
"510030111005001",22.4808634152276,15.7858878297581,38,13.3891104088758,15.4264291999621,34,16.5291751034648,15.4711251811457,36,13.1444647490384,15.457932708298,31
"510030111005002",18.588142134204,18.588142134204,1,18.588142134204,18.588142134204,1,18.588142134204,18.588142134204,1,18.588142134204,18.588142134204,1
"510030111005004",57.843584782178,57.843584782178,2,20.2926881267652,20.2926881267652,1,57.843584782178,57.843584782178,2,NA,NA,NA
"510030111005005",30.4972291270282,14.1315487575469,7,16.4273406460703,14.1271995685678,6,30.4972291270282,14.1315487575469,7,13.7410513712082,14.0824448952367,4
"510030111005006",37.228194200271,15.5771028896869,35,13.952821135726,15.2435356270925,29,21.4649101423802,15.5111787135896,32,13.9903872227882,15.3443950822924,28
"510030111005007",13.9417838718368,14.1928939840606,3,13.9417838718368,14.1928939840606,3,13.9417838718368,14.1928939840606,3,13.9417838718368,14.1928939840606,3
"510030111005008",12.9520298668871,15.0356203716188,5,12.9520298668871,15.0356203716188,5,12.9520298668871,15.0356203716188,5,14.7068118997982,15.0356203716188,4
"510030111005012",14.7977915735255,14.7977915735255,1,14.7977915735255,14.7977915735255,1,14.7977915735255,14.7977915735255,1,14.7977915735255,14.7977915735255,1
"510030111005013",15.9774199284978,15.9774199284978,2,15.9774199284978,15.9774199284978,2,15.9774199284978,15.9774199284978,2,15.9774199284978,15.9774199284978,2
"510030111005014",35.9549677949837,15.0086468516215,37,14.8487229062072,14.4740035288884,30,24.3792239975628,14.6904230090223,33,14.4630389201181,14.4740035288884,27
"510030111005015",25.5678272096844,14.9954113445198,63,13.5974763716768,14.4108664253309,53,21.7829132662471,14.9636657384352,60,12.7429511138454,14.1501389435074,46
"510030111005017",27.7618667035518,14.3590366334638,37,13.0578541407152,14.3590366334638,30,26.3538579956046,14.3590366334638,36,13.367708731736,14.3590366334638,29
"510030111005018",18.7818684086028,14.1311042498584,77,13.3388349243012,14.1311042498584,71,16.6675801400258,14.1311042498584,74,12.3118446838636,14.1311042498584,63
"510030111005019",22.0458600615599,14.0562292503615,15,12.1074989433302,11.693769419148,13,17.4899599963726,12.8749993347548,14,9.75787359867345,14.0562292503615,9
"510030111005020",21.6210884658519,13.9925475860493,14,11.4790444530843,13.9863695527949,12,16.882741175727,13.9863695527949,13,11.1712804938543,13.9863695527949,11
"510030111005022",11.9557224229079,13.9374760747963,13,11.9557224229079,13.9374760747963,13,11.9557224229079,13.9374760747963,13,11.9557224229079,13.9374760747963,13
"510030111005023",7.55554762096827,7.55554762096827,2,7.55554762096827,7.55554762096827,2,7.55554762096827,7.55554762096827,2,1.79394636657169,1.79394636657169,1
"510030111005025",27.9870397251347,14.0713032748809,29,13.1617653160814,14.0548496992283,24,21.8411021249911,14.0713032748809,27,12.7843665749547,14.0548496992283,22
"510030112011000",29.1901600970032,17.7057929126301,62,16.1110108884685,16.3158763062406,50,26.3130788360099,17.6649733956615,60,15.8701956729698,16.2172950541422,42
"510030112011007",8.88225972750879,7.52539944886055,4,8.88225972750879,7.52539944886055,4,8.88225972750879,7.52539944886055,4,8.88225972750879,7.52539944886055,4
"510030112011009",60.0074313539123,60.0074313539123,2,12.9219681633454,12.9219681633454,1,12.9219681633454,12.9219681633454,1,12.9219681633454,12.9219681633454,1
"510030112011013",15.6230498864193,15.6230498864193,1,15.6230498864193,15.6230498864193,1,15.6230498864193,15.6230498864193,1,15.6230498864193,15.6230498864193,1
"510030112011014",11.815859693827,15.9122450800065,5,11.815859693827,15.9122450800065,5,11.815859693827,15.9122450800065,5,11.815859693827,15.9122450800065,5
"510030112011015",19.0501995900913,19.0501995900913,1,19.0501995900913,19.0501995900913,1,19.0501995900913,19.0501995900913,1,19.0501995900913,19.0501995900913,1
"510030112011019",13.0592146252174,17.2723069781534,5,13.0592146252174,17.2723069781534,5,13.0592146252174,17.2723069781534,5,13.0592146252174,17.2723069781534,5
"510030112011021",46.8713862507352,18.7548207723013,6,18.0865706237053,17.4248623921731,4,46.8713862507352,18.7548207723013,6,18.0865706237053,17.4248623921731,4
"510030112011024",28.2630617009902,16.5300303739307,28,13.2399541403309,16.0956668150082,22,26.642602824186,16.0956668150082,25,12.3965593005356,16.0956668150082,21
"510030112011026",18.4526081024164,18.1690286712575,3,18.4526081024164,18.1690286712575,3,18.4526081024164,18.1690286712575,3,18.4526081024164,18.1690286712575,3
"510030112011033",17.1031942413569,17.1031942413569,2,17.1031942413569,17.1031942413569,2,17.1031942413569,17.1031942413569,2,17.1031942413569,17.1031942413569,2
"510030112011035",68.7637664435029,49.3913391184491,4,18.614726994288,18.614726994288,2,68.7637664435029,49.3913391184491,4,18.614726994288,18.614726994288,2
"510030112011036",72.1094416037401,88.7086991496515,3,16.3025191412338,16.3025191412338,1,72.1094416037401,88.7086991496515,3,16.3025191412338,16.3025191412338,1
"510030112011037",24.9948350411057,17.7834960969774,15,14.7080473008535,17.7834960969774,13,24.9948350411057,17.7834960969774,15,13.2588409995735,17.7834960969774,9
"510030112011038",16.7668663488042,16.7668663488042,1,16.7668663488042,16.7668663488042,1,16.7668663488042,16.7668663488042,1,16.7668663488042,16.7668663488042,1
"510030112011039",21.3947609903193,21.3947609903193,1,21.3947609903193,21.3947609903193,1,21.3947609903193,21.3947609903193,1,21.3947609903193,21.3947609903193,1
"510030112011041",39.1594053987466,22.6431590819675,9,21.0603667639909,22.4863203541378,7,39.1594053987466,22.6431590819675,9,21.0603667639909,22.4863203541378,7
"510030112011043",35.0926018422051,17.1999914663242,14,8.20256369379949,2.5440966774463,9,35.0926018422051,17.1999914663242,14,7.28721184038175,2.5440966774463,8
"510030112011044",14.4027807558069,14.4027807558069,1,14.4027807558069,14.4027807558069,1,14.4027807558069,14.4027807558069,1,NA,NA,NA
"510030112011046",5.90046148356491,5.90046148356491,1,5.90046148356491,5.90046148356491,1,5.90046148356491,5.90046148356491,1,5.90046148356491,5.90046148356491,1
"510030112011049",68.4096099565038,72.3887522782042,4,19.0063765827372,19.0063765827372,1,65.0044598153295,66.1524441763816,3,19.0063765827372,19.0063765827372,1
"510030112011050",34.849623803846,18.2961640997858,39,14.4627882418795,18.2961640997858,30,34.4760653362383,18.2961640997858,38,14.5145116632115,18.2961640997858,27
"510030112011052",36.1453214844364,18.1782228230685,41,13.7726238415573,17.110396579997,32,28.0872897248483,18.1057358306645,39,13.5847563692967,16.9407403236373,29
"510030112011056",50.2883961121376,21.6177170906137,22,15.9327095743112,18.6487598405522,13,47.1395999021444,21.0602656466958,21,16.1884501278358,18.6487598405522,11
"510030112011063",27.8432782364758,18.4805053416116,21,15.4651376806461,17.7529223181572,17,22.7233446255891,17.7935404375619,18,14.9567391473016,17.7529223181572,15
"510030112011068",34.0663977000168,21.233128271148,47,19.2144111945933,20.6814363015933,38,27.8165542346612,20.931938186045,43,20.0235351182153,21.233128271148,27
"510030112011071",31.8694025149002,20.2307338612672,30,18.8970070031507,19.3836248364697,25,27.3237983677194,20.0624657910769,28,19.6816554799945,20.2092418027263,21
"510030112011072",56.9900789454805,56.9900789454805,2,18.7297715303248,18.7297715303248,1,18.7297715303248,18.7297715303248,1,18.7297715303248,18.7297715303248,1
"510030112011074",83.7565303087416,83.7565303087416,1,NA,NA,NA,83.7565303087416,83.7565303087416,1,NA,NA,NA
"510030112011077",52.3830339481767,19.4362649316309,3,18.7866179847978,18.7866179847978,2,52.3830339481767,19.4362649316309,3,18.7866179847978,18.7866179847978,2
"510030112011079",16.5205849847453,19.9448693166671,3,16.5205849847453,19.9448693166671,3,16.5205849847453,19.9448693166671,3,16.5205849847453,19.9448693166671,3
"510030112011080",36.1115151340596,22.4600339328684,9,19.8903946955871,21.5915849759911,7,31.6423633206724,22.0258094544298,8,22.0704904207266,22.0258094544298,4
"510030112011081",24.2537751636859,24.2537751636859,2,24.2537751636859,24.2537751636859,2,24.2537751636859,24.2537751636859,2,38.0991954511547,38.0991954511547,1
"510030112011085",108.038018911907,108.038018911907,2,21.9060361731148,21.9060361731148,1,108.038018911907,108.038018911907,2,21.9060361731148,21.9060361731148,1
"510030112011087",35.3965808915306,17.1715540030025,10,15.0943280325691,17.1715540030025,7,34.709509699681,17.1715540030025,9,15.0943280325691,17.1715540030025,7
"510030112011089",22.8282666409951,16.5762462673284,11,12.3222549186306,16.5762462673284,10,12.3222549186306,16.5762462673284,10,12.3222549186306,16.5762462673284,10
"510030112011090",14.3975675929374,14.3975675929374,1,14.3975675929374,14.3975675929374,1,14.3975675929374,14.3975675929374,1,14.3975675929374,14.3975675929374,1
"510030112011091",12.7506762273829,12.7506762273829,1,12.7506762273829,12.7506762273829,1,12.7506762273829,12.7506762273829,1,12.7506762273829,12.7506762273829,1
"510030112011094",14.2220325105271,14.2220325105271,2,14.2220325105271,14.2220325105271,2,14.2220325105271,14.2220325105271,2,14.2220325105271,14.2220325105271,2
"510030112011095",13.5323918472282,16.9434308501244,4,13.5323918472282,16.9434308501244,4,13.5323918472282,16.9434308501244,4,12.1433961077794,16.1874826346741,3
"510030112011102",48.4295867361066,49.5081129548959,4,10.3975267943492,10.3975267943492,2,48.4295867361066,49.5081129548959,4,7.62051929998014,7.62051929998014,1
"510030112011108",21.0207386441482,21.0207386441482,1,21.0207386441482,21.0207386441482,1,21.0207386441482,21.0207386441482,1,21.0207386441482,21.0207386441482,1
"510030112011109",20.4389018867154,16.3878677150815,11,13.9488752861489,16.1522631180532,10,20.4389018867154,16.3878677150815,11,13.9488752861489,16.1522631180532,10
"510030112011112",23.7429684787044,23.7429684787044,1,23.7429684787044,23.7429684787044,1,23.7429684787044,23.7429684787044,1,23.7429684787044,23.7429684787044,1
"510030112011113",93.9680118414699,93.9680118414699,1,NA,NA,NA,93.9680118414699,93.9680118414699,1,NA,NA,NA
"510030112011114",18.5114459737816,22.3681224950924,11,18.5114459737816,22.3681224950924,11,18.5114459737816,22.3681224950924,11,19.8286156709188,22.4886396138672,10
"510030112011118",0.987226692034793,0.987226692034793,1,0.987226692034793,0.987226692034793,1,0.987226692034793,0.987226692034793,1,0.987226692034793,0.987226692034793,1
"510030112011119",15.1368747599191,17.5427478460111,4,15.1368747599191,17.5427478460111,4,15.1368747599191,17.5427478460111,4,15.1368747599191,17.5427478460111,4
"510030112011121",114.590720072988,114.590720072988,2,7.48768859570901,7.48768859570901,1,7.48768859570901,7.48768859570901,1,7.48768859570901,7.48768859570901,1
"510030112011122",54.1945423184666,54.1945423184666,2,20.941076198415,20.941076198415,1,54.1945423184666,54.1945423184666,2,20.941076198415,20.941076198415,1
"510030112011123",37.9789331436227,21.7667854517589,27,19.6190633054485,19.8935631922697,20,30.6981367556441,21.5327776746862,25,21.6777522822459,20.721840172499,14
"510030112011126",30.6015206104138,19.729559270478,12,15.4302104957445,19.2688509047344,10,15.4302104957445,19.2688509047344,10,14.8822468963586,19.5695785782368,7
"510030112011134",12.3363175624805,8.22111773636229,6,12.3363175624805,8.22111773636229,6,12.3363175624805,8.22111773636229,6,15.0669107073068,15.1767752810087,4
"510030112011135",51.9133062636746,22.148123427884,12,17.8668659865817,20.7844321816808,9,26.2899497609367,21.4662778047824,10,17.8668659865817,20.7844321816808,9
"510030112011136",8.02873084639539,8.02873084639539,2,8.02873084639539,8.02873084639539,2,8.02873084639539,8.02873084639539,2,8.02873084639539,8.02873084639539,2
"510030112011137",12.693145060829,12.693145060829,2,12.693145060829,12.693145060829,2,12.693145060829,12.693145060829,2,19.6155035280354,19.6155035280354,1
"510030112011138",47.7300122607827,47.7300122607827,2,24.4762638629469,24.4762638629469,1,24.4762638629469,24.4762638629469,1,24.4762638629469,24.4762638629469,1
"510030112011139",17.7946101489975,20.986247326832,4,17.7946101489975,20.986247326832,4,17.7946101489975,20.986247326832,4,21.8373007730489,22.860936871667,3
"510030112011140",48.8455245220528,24.7057331210168,4,23.9939073322107,22.5702557545987,3,48.8455245220528,24.7057331210168,4,23.9939073322107,22.5702557545987,3
"510030112011143",90.3023179321843,90.3023179321843,1,NA,NA,NA,90.3023179321843,90.3023179321843,1,NA,NA,NA
"510030112012003",32.9220955704255,15.9231101348291,17,12.4141457738877,14.6285650119667,12,30.7952313736908,14.8098421809747,15,10.6025292919944,14.6285650119667,11
"510030112012006",20.9429529484944,16.0724992897285,31,12.4665629946961,15.4339537886089,27,17.5920741786882,16.0652606286296,29,12.5479207271893,15.7496072086193,26
"510030112012007",11.7074392263449,11.7074392263449,2,11.7074392263449,11.7074392263449,2,11.7074392263449,11.7074392263449,2,11.7074392263449,11.7074392263449,2
"510030112012008",52.908885179437,52.908885179437,2,16.9494695324013,16.9494695324013,1,52.908885179437,52.908885179437,2,16.9494695324013,16.9494695324013,1
"510030112012009",15.944914985884,15.8811952389616,3,15.944914985884,15.8811952389616,3,15.944914985884,15.8811952389616,3,15.944914985884,15.8811952389616,3
"510030112012010",33.9483415118445,18.9428057735661,5,17.3180543474173,18.2716462150336,4,17.3180543474173,18.2716462150336,4,19.1297669090598,18.9428057735661,3
"510030112012011",18.9421445482268,18.5141431047621,9,14.5855057066631,17.4516586472962,8,18.9421445482268,18.5141431047621,9,15.7498559522569,18.7663222799453,6
"510030112012012",17.808555086559,17.808555086559,1,17.808555086559,17.808555086559,1,17.808555086559,17.808555086559,1,17.808555086559,17.808555086559,1
"510030112012013",31.0384643098194,18.8824500028206,9,12.3394978031553,15.8611805547432,7,25.0217833298025,18.8824500028206,7,13.5470581859386,17.3718152787819,6
"510030112012014",8.70362950841033,8.70362950841033,1,8.70362950841033,8.70362950841033,1,8.70362950841033,8.70362950841033,1,8.70362950841033,8.70362950841033,1
"510030112012015",31.9381952929391,19.6907780937703,20,15.770778666706,18.7157737271624,15,28.4085193013964,19.0635339972063,18,16.1676325732093,17.8427988244359,13
"510030112012016",19.5016311389091,16.5258369446211,20,15.6016001994961,16.5258369446211,19,19.5016311389091,16.5258369446211,20,16.1095191960498,16.5258369446211,16
"510030112012020",36.7710995381569,17.199856884077,15,15.8152736175718,17.0311303535696,12,15.8152736175718,17.0311303535696,12,16.1556264211053,17.164465882135,11
"510030112012023",29.1905951729116,15.8440618080007,26,14.8648294407802,15.3469226614386,22,18.8252801615706,15.6052269785567,23,13.9325930450238,15.0886183443204,18
"510030112012024",42.9751702279597,15.5404132768031,8,13.5714656187324,14.9438334642937,6,42.9751702279597,15.5404132768031,8,13.5714656187324,14.9438334642937,6
"510030112012025",14.7803011166533,14.7803011166533,1,14.7803011166533,14.7803011166533,1,14.7803011166533,14.7803011166533,1,14.7803011166533,14.7803011166533,1
"510030112012026",19.9483568829673,15.0421684488337,22,14.0151751090356,15.0179951910489,19,19.2386622202585,15.0421684488337,21,13.7942203348652,14.9717324515165,17
"510030112012027",22.116866504213,16.3910908308031,7,13.3499747851267,15.4841442252698,6,22.116866504213,16.3910908308031,7,11.4681485384302,14.5771976197366,5
"510030112012029",28.819871630635,18.5583167098542,7,19.2045803706368,17.5154995561387,6,19.2045803706368,17.5154995561387,6,22.4322906094357,18.5583167098542,3
"510030112012030",26.0366354086296,14.3538828612908,54,12.7167916148593,13.6007578623487,45,24.8884339738202,14.277054922513,53,12.4308698202152,13.6007578623487,41
"510030112012034",45.3656087632954,18.6008809555476,12,17.4011481495439,17.6566477694785,8,45.3656087632954,18.6008809555476,12,17.8455815232923,17.6566477694785,4
"510030112012035",46.9147171753598,18.672026873795,19,16.5903485502538,17.1359381503967,13,31.6955748500433,18.0316045516113,15,13.2403937570776,17.1359381503967,11
"510030112012038",38.4228671612291,18.9684706605427,10,14.543847800683,18.1994719632577,7,38.4228671612291,18.9684706605427,10,15.6757764029879,18.2223834311314,6
"510030112012040",23.8948398684474,20.7782969000619,22,14.2600902323708,19.7366042520493,19,23.8948398684474,20.7782969000619,22,14.2600902323708,19.7366042520493,19
"510030112012046",48.0739294215577,18.729755194585,17,17.3241539412106,17.2959699728763,10,41.3012119711561,18.6389588968937,15,17.324026560266,17.2666395760407,9
"510030112012049",3.15939077421063,3.15939077421063,1,3.15939077421063,3.15939077421063,1,3.15939077421063,3.15939077421063,1,3.15939077421063,3.15939077421063,1
"510030112012050",49.0471813397958,49.0471813397958,2,17.5150404631649,17.5150404631649,1,49.0471813397958,49.0471813397958,2,17.5150404631649,17.5150404631649,1
"510030112012051",42.1137611135447,16.4725382115294,17,12.8013288439488,15.9570149043073,13,17.9156220083184,15.9570149043073,14,12.0841643390232,15.932425616476,12
"510030112012052",39.0786334064048,16.219493443113,12,10.6605628100417,15.4675401698307,8,32.4008638696457,16.079883058706,11,10.6605628100417,15.4675401698307,8
"510030112012055",3.28611692040438,3.28611692040438,1,3.28611692040438,3.28611692040438,1,3.28611692040438,3.28611692040438,1,3.28611692040438,3.28611692040438,1
"510030112012061",37.4382186157418,20.7230891528188,32,15.7588656396469,19.5524678243425,23,33.496470770793,20.7001578764343,31,18.9339829202174,20.6046192186279,19
"510030112012062",17.7656268033126,17.7656268033126,2,17.7656268033126,17.7656268033126,2,17.7656268033126,17.7656268033126,2,17.7656268033126,17.7656268033126,2
"510030112012064",38.8588451386223,23.1453963316035,29,17.8637225982574,22.1920224038939,21,33.796803133169,22.6981223504109,27,19.3579873609931,22.4283799286441,18
"510030112012065",23.9320701727728,23.9320701727728,1,23.9320701727728,23.9320701727728,1,23.9320701727728,23.9320701727728,1,23.9320701727728,23.9320701727728,1
"510030112012066",17.0892187160124,20.8745339638543,11,17.0892187160124,20.8745339638543,11,17.0892187160124,20.8745339638543,11,18.2008504047274,21.3859289481295,10
"510030112012068",26.9553883653917,20.0676437241166,14,16.1014714629183,19.6114731221496,12,16.1014714629183,19.6114731221496,12,16.1014714629183,19.6114731221496,12
"510030112012069",30.8004209790317,20.9375571765758,54,15.9049172878436,20.8080415636107,44,25.7193158404049,20.8563630736095,50,16.7451260978096,20.8080415636107,41
"510030112012071",10.8165874549501,10.8165874549501,2,10.8165874549501,10.8165874549501,2,10.8165874549501,10.8165874549501,2,4.74921860011465,4.74921860011465,1
"510030112012072",25.161641133895,19.4114921040432,17,13.3403698066607,18.6014305498957,14,25.161641133895,19.4114921040432,17,15.4817906263716,19.4114921040432,15
"510030112012074",16.7754632112396,18.5115920868292,6,16.7754632112396,18.5115920868292,6,16.7754632112396,18.5115920868292,6,15.8283967337624,17.8368344699079,5
"510030112012075",20.1920677867776,20.1920677867776,2,20.1920677867776,20.1920677867776,2,20.1920677867776,20.1920677867776,2,20.1920677867776,20.1920677867776,2
"510030112012076",37.5819200273953,19.1980219710694,4,18.89987444127,18.5929454651894,3,18.89987444127,18.5929454651894,3,18.89987444127,18.5929454651894,3
"510030112012077",1.36746309469965,1.36746309469965,1,1.36746309469965,1.36746309469965,1,1.36746309469965,1.36746309469965,1,1.36746309469965,1.36746309469965,1
"510030112012078",39.326036044868,15.8843953675845,4,14.790204385142,15.3276078439319,3,39.326036044868,15.8843953675845,4,14.790204385142,15.3276078439319,3
"510030112012079",17.7126766365837,17.7126766365837,2,17.7126766365837,17.7126766365837,2,17.7126766365837,17.7126766365837,2,17.7126766365837,17.7126766365837,2
"510030112012080",16.1111049382912,16.1111049382912,1,16.1111049382912,16.1111049382912,1,16.1111049382912,16.1111049382912,1,16.1111049382912,16.1111049382912,1
"510030112012081",28.5649791929798,20.5839868094153,7,14.6998653362714,20.3884537491663,6,14.6998653362714,20.3884537491663,6,14.6998653362714,20.3884537491663,6
"510030112012082",30.0690125716462,18.58279733441,13,14.6777648400728,17.4655275346987,10,21.0688882717504,18.1546597501651,11,14.6777648400728,17.4655275346987,10
"510030112012086",39.4386492143618,20.5552705104055,10,16.7985890975152,19.4391345263981,7,39.4386492143618,20.5552705104055,10,21.5672571270558,19.4391345263981,7
"510030112012089",43.7250865864231,21.0643579734784,3,18.9897024552846,18.9897024552846,2,43.7250865864231,21.0643579734784,3,18.9897024552846,18.9897024552846,2
"510030112012090",12.0178773287607,17.1081257152993,3,12.0178773287607,17.1081257152993,3,12.0178773287607,17.1081257152993,3,12.0178773287607,17.1081257152993,3
"510030112012091",17.4414640739759,17.8288648994739,8,17.4414640739759,17.8288648994739,8,17.4414640739759,17.8288648994739,8,17.3875338517056,17.8387541690799,7
"510030112013001",58.4179756439547,43.2777217975423,4,2.64778311101575,2.64778311101575,2,58.4179756439547,43.2777217975423,4,2.64778311101575,2.64778311101575,2
"510030112013004",35.8898596973046,12.595597474002,6,11.8615955893475,11.5241435178955,4,35.8898596973046,12.595597474002,6,11.8615955893475,11.5241435178955,4
"510030112013011",29.1154223217724,13.2205232565563,40,11.4566548773906,11.9023201433996,32,22.1779536670532,12.7441451842912,37,11.8908963233448,11.9023201433996,28
"510030112013016",11.6589573884097,12.7795512929566,10,11.6589573884097,12.7795512929566,10,11.6589573884097,12.7795512929566,10,11.0056181116416,12.3672087866396,9
"510030112013020",12.3876072299011,11.1254250808264,10,12.3876072299011,11.1254250808264,10,12.3876072299011,11.1254250808264,10,9.55784670102702,10.1990828949007,9
"510030112013021",26.5982430412022,11.4476328090999,100,11.2618219816284,10.6900518085035,79,24.5039876772793,11.3402253277723,95,9.9776462044389,9.97787849053424,68
"510030112013022",9.24680808991984,9.24680808991984,1,9.24680808991984,9.24680808991984,1,9.24680808991984,9.24680808991984,1,9.24680808991984,9.24680808991984,1
"510030112013025",14.3644324037827,14.3644324037827,1,14.3644324037827,14.3644324037827,1,14.3644324037827,14.3644324037827,1,14.3644324037827,14.3644324037827,1
"510030112013027",106.013912643158,106.013912643158,1,NA,NA,NA,106.013912643158,106.013912643158,1,NA,NA,NA
"510030112013029",8.34143045923399,8.34143045923399,2,8.34143045923399,8.34143045923399,2,8.34143045923399,8.34143045923399,2,8.34143045923399,8.34143045923399,2
"510030112013031",19.1113550496586,12.9348174652509,17,13.2257294057856,12.868793256945,15,19.1113550496586,12.9348174652509,17,14.5930833901102,12.7347103623902,14
"510030112013032",13.9485814929813,14.8022205407119,6,13.9485814929813,14.8022205407119,6,13.9485814929813,14.8022205407119,6,9.91957138291144,14.0359058484924,5
"510030112013033",12.3160716684926,12.3160716684926,1,12.3160716684926,12.3160716684926,1,12.3160716684926,12.3160716684926,1,12.3160716684926,12.3160716684926,1
