,file,min,max,mean,count,median,nodata,masked_count,spatial_unit,GEOID,full_path,prop_nodata,file_entityId,scene_entityId,displayId,spatialCoverage,spatialBounds,Date Acquired,Start Time,Stop Time,Day/Night Indicator,Land Cloud Cover,Sun Elevation L0RA,Sun Azimuth L0RA,Datum
13,LC08_L2SP_016034_20200906_20200918_02_T1_ST_B10,82.30724956400005,93.09862230800005,87.40703858950945,583,87.36455195600008,0.0,605,blkgps,515400005022,./st_b10_data/LC08_L2SP_016034_20200906_20200918_02_T1_ST_B10.TIF,0.0,L2ST_LC08_L2SP_016034_20200906_20200918_02_T1_ST_B10_TIF,LC80160342020250LGN00,LC08_L2SP_016034_20200906_20200918_02_T1,"[[-80.13726, 36.80658], [-78.06168, 36.40795], [-77.52364, 38.12644], [-79.64735, 38.52635], [-80.13726, 36.80658]]","[[-80.13726, 36.40795], [-80.13726, 38.52635], [-77.52364, 38.52635], [-77.52364, 36.40795], [-80.13726, 36.40795]]",2020/09/06,2020:250:15:52:57.4650050,2020:250:15:53:29.2350040,DAY,0.09,53.69279618,144.81285063,WGS84
14,LC08_L2SP_016034_20200906_20200918_02_T1_ST_B10,79.66785452000008,92.975573588,84.68233128470388,790,84.62364171800006,0.0,970,blkgps,515400005023,./st_b10_data/LC08_L2SP_016034_20200906_20200918_02_T1_ST_B10.TIF,0.0,L2ST_LC08_L2SP_016034_20200906_20200918_02_T1_ST_B10_TIF,LC80160342020250LGN00,LC08_L2SP_016034_20200906_20200918_02_T1,"[[-80.13726, 36.80658], [-78.06168, 36.40795], [-77.52364, 38.12644], [-79.64735, 38.52635], [-80.13726, 36.80658]]","[[-80.13726, 36.40795], [-80.13726, 38.52635], [-77.52364, 38.52635], [-77.52364, 36.40795], [-80.13726, 36.40795]]",2020/09/06,2020:250:15:52:57.4650050,2020:250:15:53:29.2350040,DAY,0.09,53.69279618,144.81285063,WGS84
15,LC08_L2SP_016034_20200906_20200918_02_T1_ST_B10,81.956560712,92.58797011999998,86.28374793075639,550,85.75568994200002,0.0,967,blkgps,515400005024,./st_b10_data/LC08_L2SP_016034_20200906_20200918_02_T1_ST_B10.TIF,0.0,L2ST_LC08_L2SP_016034_20200906_20200918_02_T1_ST_B10_TIF,LC80160342020250LGN00,LC08_L2SP_016034_20200906_20200918_02_T1,"[[-80.13726, 36.80658], [-78.06168, 36.40795], [-77.52364, 38.12644], [-79.64735, 38.52635], [-80.13726, 36.80658]]","[[-80.13726, 36.40795], [-80.13726, 38.52635], [-77.52364, 38.52635], [-77.52364, 36.40795], [-80.13726, 36.40795]]",2020/09/06,2020:250:15:52:57.4650050,2020:250:15:53:29.2350040,DAY,0.09,53.69279618,144.81285063,WGS84
16,LC08_L2SP_016034_20200906_20200918_02_T1_ST_B10,81.402841472,107.64298101200002,90.51869384829206,589,90.31156879999996,0.0,386,blkgps,515400005025,./st_b10_data/LC08_L2SP_016034_20200906_20200918_02_T1_ST_B10.TIF,0.0,L2ST_LC08_L2SP_016034_20200906_20200918_02_T1_ST_B10_TIF,LC80160342020250LGN00,LC08_L2SP_016034_20200906_20200918_02_T1,"[[-80.13726, 36.80658], [-78.06168, 36.40795], [-77.52364, 38.12644], [-79.64735, 38.52635], [-80.13726, 36.80658]]","[[-80.13726, 36.40795], [-80.13726, 38.52635], [-77.52364, 38.52635], [-77.52364, 36.40795], [-80.13726, 36.40795]]",2020/09/06,2020:250:15:52:57.4650050,2020:250:15:53:29.2350040,DAY,0.09,53.69279618,144.81285063,WGS84
17,LC08_L2SP_016034_20200906_20200918_02_T1_ST_B10,83.439297788,104.47447647200006,94.18157811668851,581,94.47061553600004,0.0,894,blkgps,515400006001,./st_b10_data/LC08_L2SP_016034_20200906_20200918_02_T1_ST_B10.TIF,0.0,L2ST_LC08_L2SP_016034_20200906_20200918_02_T1_ST_B10_TIF,LC80160342020250LGN00,LC08_L2SP_016034_20200906_20200918_02_T1,"[[-80.13726, 36.80658], [-78.06168, 36.40795], [-77.52364, 38.12644], [-79.64735, 38.52635], [-80.13726, 36.80658]]","[[-80.13726, 36.40795], [-80.13726, 38.52635], [-77.52364, 38.52635], [-77.52364, 36.40795], [-80.13726, 36.40795]]",2020/09/06,2020:250:15:52:57.4650050,2020:250:15:53:29.2350040,DAY,0.09,53.69279618,144.81285063,WGS84
18,LC08_L2SP_016034_20200906_20200918_02_T1_ST_B10,92.50183601600004,103.12094055200002,98.09838544059096,264,98.503537334,0.0,249,blkgps,515400002022,./st_b10_data/LC08_L2SP_016034_20200906_20200918_02_T1_ST_B10.TIF,0.0,L2ST_LC08_L2SP_016034_20200906_20200918_02_T1_ST_B10_TIF,LC80160342020250LGN00,LC08_L2SP_016034_20200906_20200918_02_T1,"[[-80.13726, 36.80658], [-78.06168, 36.40795], [-77.52364, 38.12644], [-79.64735, 38.52635], [-80.13726, 36.80658]]","[[-80.13726, 36.40795], [-80.13726, 38.52635], [-77.52364, 38.52635], [-77.52364, 36.40795], [-80.13726, 36.40795]]",2020/09/06,2020:250:15:52:57.4650050,2020:250:15:53:29.2350040,DAY,0.09,53.69279618,144.81285063,WGS84
19,LC08_L2SP_016034_20200906_20200918_02_T1_ST_B10,83.93764510399997,102.34573361599996,90.4552468873311,592,89.07492916400003,0.0,596,blkgps,515400010003,./st_b10_data/LC08_L2SP_016034_20200906_20200918_02_T1_ST_B10.TIF,0.0,L2ST_LC08_L2SP_016034_20200906_20200918_02_T1_ST_B10_TIF,LC80160342020250LGN00,LC08_L2SP_016034_20200906_20200918_02_T1,"[[-80.13726, 36.80658], [-78.06168, 36.40795], [-77.52364, 38.12644], [-79.64735, 38.52635], [-80.13726, 36.80658]]","[[-80.13726, 36.40795], [-80.13726, 38.52635], [-77.52364, 38.52635], [-77.52364, 36.40795], [-80.13726, 36.40795]]",2020/09/06,2020:250:15:52:57.4650050,2020:250:15:53:29.2350040,DAY,0.09,53.69279618,144.81285063,WGS84
20,LC08_L2SP_016034_20200906_20200918_02_T1_ST_B10,83.519279456,105.98797572800012,93.925294669802,1030,93.47084468600004,0.0,1120,blkgps,515400010002,./st_b10_data/LC08_L2SP_016034_20200906_20200918_02_T1_ST_B10.TIF,0.0,L2ST_LC08_L2SP_016034_20200906_20200918_02_T1_ST_B10_TIF,LC80160342020250LGN00,LC08_L2SP_016034_20200906_20200918_02_T1,"[[-80.13726, 36.80658], [-78.06168, 36.40795], [-77.52364, 38.12644], [-79.64735, 38.52635], [-80.13726, 36.80658]]","[[-80.13726, 36.40795], [-80.13726, 38.52635], [-77.52364, 38.52635], [-77.52364, 36.40795], [-80.13726, 36.40795]]",2020/09/06,2020:250:15:52:57.4650050,2020:250:15:53:29.2350040,DAY,0.09,53.69279618,144.81285063,WGS84
21,LC08_L2SP_016034_20200906_20200918_02_T1_ST_B10,82.88557854800001,111.46979620400006,97.89172220598051,1537,97.829845592,0.0,2741,blkgps,515400008004,./st_b10_data/LC08_L2SP_016034_20200906_20200918_02_T1_ST_B10.TIF,0.0,L2ST_LC08_L2SP_016034_20200906_20200918_02_T1_ST_B10_TIF,LC80160342020250LGN00,LC08_L2SP_016034_20200906_20200918_02_T1,"[[-80.13726, 36.80658], [-78.06168, 36.40795], [-77.52364, 38.12644], [-79.64735, 38.52635], [-80.13726, 36.80658]]","[[-80.13726, 36.40795], [-80.13726, 38.52635], [-77.52364, 38.52635], [-77.52364, 36.40795], [-80.13726, 36.40795]]",2020/09/06,2020:250:15:52:57.4650050,2020:250:15:53:29.2350040,DAY,0.09,53.69279618,144.81285063,WGS84
22,LC08_L2SP_016034_20200906_20200918_02_T1_ST_B10,80.3569273520001,96.84545583199996,90.8061641031846,569,91.529751128,0.0,619,blkgps,515400004024,./st_b10_data/LC08_L2SP_016034_20200906_20200918_02_T1_ST_B10.TIF,0.0,L2ST_LC08_L2SP_016034_20200906_20200918_02_T1_ST_B10_TIF,LC80160342020250LGN00,LC08_L2SP_016034_20200906_20200918_02_T1,"[[-80.13726, 36.80658], [-78.06168, 36.40795], [-77.52364, 38.12644], [-79.64735, 38.52635], [-80.13726, 36.80658]]","[[-80.13726, 36.40795], [-80.13726, 38.52635], [-77.52364, 38.52635], [-77.52364, 36.40795], [-80.13726, 36.40795]]",2020/09/06,2020:250:15:52:57.4650050,2020:250:15:53:29.2350040,DAY,0.09,53.69279618,144.81285063,WGS84
23,LC08_L2SP_016034_20200906_20200918_02_T1_ST_B10,86.13406475599999,98.543528168,92.69487183449796,245,92.75408589200003,0.0,305,blkgps,515400002013,./st_b10_data/LC08_L2SP_016034_20200906_20200918_02_T1_ST_B10.TIF,0.0,L2ST_LC08_L2SP_016034_20200906_20200918_02_T1_ST_B10_TIF,LC80160342020250LGN00,LC08_L2SP_016034_20200906_20200918_02_T1,"[[-80.13726, 36.80658], [-78.06168, 36.40795], [-77.52364, 38.12644], [-79.64735, 38.52635], [-80.13726, 36.80658]]","[[-80.13726, 36.40795], [-80.13726, 38.52635], [-77.52364, 38.52635], [-77.52364, 36.40795], [-80.13726, 36.40795]]",2020/09/06,2020:250:15:52:57.4650050,2020:250:15:53:29.2350040,DAY,0.09,53.69279618,144.81285063,WGS84
24,LC08_L2SP_016034_20200906_20200918_02_T1_ST_B10,84.8789678120001,99.74325318800008,90.44918751715116,622,89.9331939860001,0.0,698,blkgps,515400002011,./st_b10_data/LC08_L2SP_016034_20200906_20200918_02_T1_ST_B10.TIF,0.0,L2ST_LC08_L2SP_016034_20200906_20200918_02_T1_ST_B10_TIF,LC80160342020250LGN00,LC08_L2SP_016034_20200906_20200918_02_T1,"[[-80.13726, 36.80658], [-78.06168, 36.40795], [-77.52364, 38.12644], [-79.64735, 38.52635], [-80.13726, 36.80658]]","[[-80.13726, 36.40795], [-80.13726, 38.52635], [-77.52364, 38.52635], [-77.52364, 36.40795], [-80.13726, 36.40795]]",2020/09/06,2020:250:15:52:57.4650050,2020:250:15:53:29.2350040,DAY,0.09,53.69279618,144.81285063,WGS84
25,LC08_L2SP_016034_20200906_20200918_02_T1_ST_B10,93.55390257200008,108.67659026000004,101.70171946521964,797,101.871996044,0.0,1084,blkgps,515400010001,./st_b10_data/LC08_L2SP_016034_20200906_20200918_02_T1_ST_B10.TIF,0.0,L2ST_LC08_L2SP_016034_20200906_20200918_02_T1_ST_B10_TIF,LC80160342020250LGN00,LC08_L2SP_016034_20200906_20200918_02_T1,"[[-80.13726, 36.80658], [-78.06168, 36.40795], [-77.52364, 38.12644], [-79.64735, 38.52635], [-80.13726, 36.80658]]","[[-80.13726, 36.40795], [-80.13726, 38.52635], [-77.52364, 38.52635], [-77.52364, 36.40795], [-80.13726, 36.40795]]",2020/09/06,2020:250:15:52:57.4650050,2020:250:15:53:29.2350040,DAY,0.09,53.69279618,144.81285063,WGS84
26,LC08_L2SP_016034_20200906_20200918_02_T1_ST_B10,78.4804343720001,107.29229215999996,88.84677062324329,2516,88.25665517600004,0.0,3372,blkgps,515400009001,./st_b10_data/LC08_L2SP_016034_20200906_20200918_02_T1_ST_B10.TIF,0.0,L2ST_LC08_L2SP_016034_20200906_20200918_02_T1_ST_B10_TIF,LC80160342020250LGN00,LC08_L2SP_016034_20200906_20200918_02_T1,"[[-80.13726, 36.80658], [-78.06168, 36.40795], [-77.52364, 38.12644], [-79.64735, 38.52635], [-80.13726, 36.80658]]","[[-80.13726, 36.40795], [-80.13726, 38.52635], [-77.52364, 38.52635], [-77.52364, 36.40795], [-80.13726, 36.40795]]",2020/09/06,2020:250:15:52:57.4650050,2020:250:15:53:29.2350040,DAY,0.09,53.69279618,144.81285063,WGS84
27,LC08_L2SP_016034_20200906_20200918_02_T1_ST_B10,86.65086938000009,103.33627581200004,95.72950756157474,475,96.0025721,0.0,461,blkgps,515400002012,./st_b10_data/LC08_L2SP_016034_20200906_20200918_02_T1_ST_B10.TIF,0.0,L2ST_LC08_L2SP_016034_20200906_20200918_02_T1_ST_B10_TIF,LC80160342020250LGN00,LC08_L2SP_016034_20200906_20200918_02_T1,"[[-80.13726, 36.80658], [-78.06168, 36.40795], [-77.52364, 38.12644], [-79.64735, 38.52635], [-80.13726, 36.80658]]","[[-80.13726, 36.40795], [-80.13726, 38.52635], [-77.52364, 38.52635], [-77.52364, 36.40795], [-80.13726, 36.40795]]",2020/09/06,2020:250:15:52:57.4650050,2020:250:15:53:29.2350040,DAY,0.09,53.69279618,144.81285063,WGS84
28,LC08_L2SP_016034_20200906_20200918_02_T1_ST_B10,84.55904114000006,103.42856235200006,91.413168830389,725,90.33617854400006,0.0,499,blkgps,515400007004,./st_b10_data/LC08_L2SP_016034_20200906_20200918_02_T1_ST_B10.TIF,0.0,L2ST_LC08_L2SP_016034_20200906_20200918_02_T1_ST_B10_TIF,LC80160342020250LGN00,LC08_L2SP_016034_20200906_20200918_02_T1,"[[-80.13726, 36.80658], [-78.06168, 36.40795], [-77.52364, 38.12644], [-79.64735, 38.52635], [-80.13726, 36.80658]]","[[-80.13726, 36.40795], [-80.13726, 38.52635], [-77.52364, 38.52635], [-77.52364, 36.40795], [-80.13726, 36.40795]]",2020/09/06,2020:250:15:52:57.4650050,2020:250:15:53:29.2350040,DAY,0.09,53.69279618,144.81285063,WGS84
29,LC08_L2SP_016034_20200906_20200918_02_T1_ST_B10,80.88603684800009,120.255474812,98.78780477144974,865,99.49715574800004,0.0,1259,blkgps,515400007003,./st_b10_data/LC08_L2SP_016034_20200906_20200918_02_T1_ST_B10.TIF,0.0,L2ST_LC08_L2SP_016034_20200906_20200918_02_T1_ST_B10_TIF,LC80160342020250LGN00,LC08_L2SP_016034_20200906_20200918_02_T1,"[[-80.13726, 36.80658], [-78.06168, 36.40795], [-77.52364, 38.12644], [-79.64735, 38.52635], [-80.13726, 36.80658]]","[[-80.13726, 36.40795], [-80.13726, 38.52635], [-77.52364, 38.52635], [-77.52364, 36.40795], [-80.13726, 36.40795]]",2020/09/06,2020:250:15:52:57.4650050,2020:250:15:53:29.2350040,DAY,0.09,53.69279618,144.81285063,WGS84
30,LC08_L2SP_016034_20200906_20200918_02_T1_ST_B10,88.95803288000003,106.00643303600005,97.29556153062254,302,96.84853205,0.0,358,blkgps,515400002023,./st_b10_data/LC08_L2SP_016034_20200906_20200918_02_T1_ST_B10.TIF,0.0,L2ST_LC08_L2SP_016034_20200906_20200918_02_T1_ST_B10_TIF,LC80160342020250LGN00,LC08_L2SP_016034_20200906_20200918_02_T1,"[[-80.13726, 36.80658], [-78.06168, 36.40795], [-77.52364, 38.12644], [-79.64735, 38.52635], [-80.13726, 36.80658]]","[[-80.13726, 36.40795], [-80.13726, 38.52635], [-77.52364, 38.52635], [-77.52364, 36.40795], [-80.13726, 36.40795]]",2020/09/06,2020:250:15:52:57.4650050,2020:250:15:53:29.2350040,DAY,0.09,53.69279618,144.81285063,WGS84
31,LC08_L2SP_016034_20200906_20200918_02_T1_ST_B10,80.00008606399999,98.25436367600004,86.24478270990912,1188,86.10022635800001,0.0,1515,blkgps,515400009002,./st_b10_data/LC08_L2SP_016034_20200906_20200918_02_T1_ST_B10.TIF,0.0,L2ST_LC08_L2SP_016034_20200906_20200918_02_T1_ST_B10_TIF,LC80160342020250LGN00,LC08_L2SP_016034_20200906_20200918_02_T1,"[[-80.13726, 36.80658], [-78.06168, 36.40795], [-77.52364, 38.12644], [-79.64735, 38.52635], [-80.13726, 36.80658]]","[[-80.13726, 36.40795], [-80.13726, 38.52635], [-77.52364, 38.52635], [-77.52364, 36.40795], [-80.13726, 36.40795]]",2020/09/06,2020:250:15:52:57.4650050,2020:250:15:53:29.2350040,DAY,0.09,53.69279618,144.81285063,WGS84
32,LC08_L2SP_016034_20200906_20200918_02_T1_ST_B10,81.67354865600005,102.99173939600006,92.60691962287996,550,93.57851231600009,0.0,516,blkgps,515400005011,./st_b10_data/LC08_L2SP_016034_20200906_20200918_02_T1_ST_B10.TIF,0.0,L2ST_LC08_L2SP_016034_20200906_20200918_02_T1_ST_B10_TIF,LC80160342020250LGN00,LC08_L2SP_016034_20200906_20200918_02_T1,"[[-80.13726, 36.80658], [-78.06168, 36.40795], [-77.52364, 38.12644], [-79.64735, 38.52635], [-80.13726, 36.80658]]","[[-80.13726, 36.40795], [-80.13726, 38.52635], [-77.52364, 38.52635], [-77.52364, 36.40795], [-80.13726, 36.40795]]",2020/09/06,2020:250:15:52:57.4650050,2020:250:15:53:29.2350040,DAY,0.09,53.69279618,144.81285063,WGS84
33,LC08_L2SP_016034_20200906_20200918_02_T1_ST_B10,86.66317425199998,103.05326375600002,95.18292286160002,1020,94.812075734,0.0,1785,blkgps,515400003021,./st_b10_data/LC08_L2SP_016034_20200906_20200918_02_T1_ST_B10.TIF,0.0,L2ST_LC08_L2SP_016034_20200906_20200918_02_T1_ST_B10_TIF,LC80160342020250LGN00,LC08_L2SP_016034_20200906_20200918_02_T1,"[[-80.13726, 36.80658], [-78.06168, 36.40795], [-77.52364, 38.12644], [-79.64735, 38.52635], [-80.13726, 36.80658]]","[[-80.13726, 36.40795], [-80.13726, 38.52635], [-77.52364, 38.52635], [-77.52364, 36.40795], [-80.13726, 36.40795]]",2020/09/06,2020:250:15:52:57.4650050,2020:250:15:53:29.2350040,DAY,0.09,53.69279618,144.81285063,WGS84
34,LC08_L2SP_016034_20200906_20200918_02_T1_ST_B10,80.70146376800011,99.00496086800013,87.54137137984522,853,87.29072272400003,0.0,824,blkgps,515400008001,./st_b10_data/LC08_L2SP_016034_20200906_20200918_02_T1_ST_B10.TIF,0.0,L2ST_LC08_L2SP_016034_20200906_20200918_02_T1_ST_B10_TIF,LC80160342020250LGN00,LC08_L2SP_016034_20200906_20200918_02_T1,"[[-80.13726, 36.80658], [-78.06168, 36.40795], [-77.52364, 38.12644], [-79.64735, 38.52635], [-80.13726, 36.80658]]","[[-80.13726, 36.40795], [-80.13726, 38.52635], [-77.52364, 38.52635], [-77.52364, 36.40795], [-80.13726, 36.40795]]",2020/09/06,2020:250:15:52:57.4650050,2020:250:15:53:29.2350040,DAY,0.09,53.69279618,144.81285063,WGS84
35,LC08_L2SP_016034_20200906_20200918_02_T1_ST_B10,80.080067732,116.3548303880001,88.10339863869675,1243,87.21689349199997,0.0,2213,blkgps,515400008002,./st_b10_data/LC08_L2SP_016034_20200906_20200918_02_T1_ST_B10.TIF,0.0,L2ST_LC08_L2SP_016034_20200906_20200918_02_T1_ST_B10_TIF,LC80160342020250LGN00,LC08_L2SP_016034_20200906_20200918_02_T1,"[[-80.13726, 36.80658], [-78.06168, 36.40795], [-77.52364, 38.12644], [-79.64735, 38.52635], [-80.13726, 36.80658]]","[[-80.13726, 36.40795], [-80.13726, 38.52635], [-77.52364, 38.52635], [-77.52364, 36.40795], [-80.13726, 36.40795]]",2020/09/06,2020:250:15:52:57.4650050,2020:250:15:53:29.2350040,DAY,0.09,53.69279618,144.81285063,WGS84
36,LC08_L2SP_016034_20200906_20200918_02_T1_ST_B10,79.83397029200003,91.72662908000008,84.83675044118155,992,84.56826979400003,0.0,812,blkgps,515400008003,./st_b10_data/LC08_L2SP_016034_20200906_20200918_02_T1_ST_B10.TIF,0.0,L2ST_LC08_L2SP_016034_20200906_20200918_02_T1_ST_B10_TIF,LC80160342020250LGN00,LC08_L2SP_016034_20200906_20200918_02_T1,"[[-80.13726, 36.80658], [-78.06168, 36.40795], [-77.52364, 38.12644], [-79.64735, 38.52635], [-80.13726, 36.80658]]","[[-80.13726, 36.40795], [-80.13726, 38.52635], [-77.52364, 38.52635], [-77.52364, 36.40795], [-80.13726, 36.40795]]",2020/09/06,2020:250:15:52:57.4650050,2020:250:15:53:29.2350040,DAY,0.09,53.69279618,144.81285063,WGS84
37,LC08_L2SP_016034_20200906_20200918_02_T1_ST_B10,79.97547632000001,101.871996044,89.34020482344147,1246,89.5886575700001,0.0,1302,blkgps,515400003022,./st_b10_data/LC08_L2SP_016034_20200906_20200918_02_T1_ST_B10.TIF,0.0,L2ST_LC08_L2SP_016034_20200906_20200918_02_T1_ST_B10_TIF,LC80160342020250LGN00,LC08_L2SP_016034_20200906_20200918_02_T1,"[[-80.13726, 36.80658], [-78.06168, 36.40795], [-77.52364, 38.12644], [-79.64735, 38.52635], [-80.13726, 36.80658]]","[[-80.13726, 36.40795], [-80.13726, 38.52635], [-77.52364, 38.52635], [-77.52364, 36.40795], [-80.13726, 36.40795]]",2020/09/06,2020:250:15:52:57.4650050,2020:250:15:53:29.2350040,DAY,0.09,53.69279618,144.81285063,WGS84
38,LC08_L2SP_016034_20200906_20200918_02_T1_ST_B10,80.98447582400004,100.01396037200004,89.73686664111295,1028,90.26850174800003,0.0,2682,blkgps,515400004012,./st_b10_data/LC08_L2SP_016034_20200906_20200918_02_T1_ST_B10.TIF,0.0,L2ST_LC08_L2SP_016034_20200906_20200918_02_T1_ST_B10_TIF,LC80160342020250LGN00,LC08_L2SP_016034_20200906_20200918_02_T1,"[[-80.13726, 36.80658], [-78.06168, 36.40795], [-77.52364, 38.12644], [-79.64735, 38.52635], [-80.13726, 36.80658]]","[[-80.13726, 36.40795], [-80.13726, 38.52635], [-77.52364, 38.52635], [-77.52364, 36.40795], [-80.13726, 36.40795]]",2020/09/06,2020:250:15:52:57.4650050,2020:250:15:53:29.2350040,DAY,0.09,53.69279618,144.81285063,WGS84
39,LC08_L2SP_016034_20200906_20200918_02_T1_ST_B10,89.25334980799997,101.45363039600002,95.59953419717924,346,95.8825995980001,0.0,464,blkgps,515400004021,./st_b10_data/LC08_L2SP_016034_20200906_20200918_02_T1_ST_B10.TIF,0.0,L2ST_LC08_L2SP_016034_20200906_20200918_02_T1_ST_B10_TIF,LC80160342020250LGN00,LC08_L2SP_016034_20200906_20200918_02_T1,"[[-80.13726, 36.80658], [-78.06168, 36.40795], [-77.52364, 38.12644], [-79.64735, 38.52635], [-80.13726, 36.80658]]","[[-80.13726, 36.40795], [-80.13726, 38.52635], [-77.52364, 38.52635], [-77.52364, 36.40795], [-80.13726, 36.40795]]",2020/09/06,2020:250:15:52:57.4650050,2020:250:15:53:29.2350040,DAY,0.09,53.69279618,144.81285063,WGS84
40,LC08_L2SP_016034_20200906_20200918_02_T1_ST_B10,90.18852008000005,99.61405203200012,94.43340215062594,556,94.56597829400005,0.0,592,blkgps,515400004022,./st_b10_data/LC08_L2SP_016034_20200906_20200918_02_T1_ST_B10.TIF,0.0,L2ST_LC08_L2SP_016034_20200906_20200918_02_T1_ST_B10_TIF,LC80160342020250LGN00,LC08_L2SP_016034_20200906_20200918_02_T1,"[[-80.13726, 36.80658], [-78.06168, 36.40795], [-77.52364, 38.12644], [-79.64735, 38.52635], [-80.13726, 36.80658]]","[[-80.13726, 36.40795], [-80.13726, 38.52635], [-77.52364, 38.52635], [-77.52364, 36.40795], [-80.13726, 36.40795]]",2020/09/06,2020:250:15:52:57.4650050,2020:250:15:53:29.2350040,DAY,0.09,53.69279618,144.81285063,WGS84
41,LC08_L2SP_016034_20200906_20200918_02_T1_ST_B10,79.60633016000003,103.47162940400008,93.26575782077356,724,93.86460059000004,0.0,1024,blkgps,515400004023,./st_b10_data/LC08_L2SP_016034_20200906_20200918_02_T1_ST_B10.TIF,0.0,L2ST_LC08_L2SP_016034_20200906_20200918_02_T1_ST_B10_TIF,LC80160342020250LGN00,LC08_L2SP_016034_20200906_20200918_02_T1,"[[-80.13726, 36.80658], [-78.06168, 36.40795], [-77.52364, 38.12644], [-79.64735, 38.52635], [-80.13726, 36.80658]]","[[-80.13726, 36.40795], [-80.13726, 38.52635], [-77.52364, 38.52635], [-77.52364, 36.40795], [-80.13726, 36.40795]]",2020/09/06,2020:250:15:52:57.4650050,2020:250:15:53:29.2350040,DAY,0.09,53.69279618,144.81285063,WGS84
42,LC08_L2SP_016034_20200906_20200918_02_T1_ST_B10,86.0048636,106.33866458000006,91.58889871912584,453,90.72378201200009,0.0,353,blkgps,515400005012,./st_b10_data/LC08_L2SP_016034_20200906_20200918_02_T1_ST_B10.TIF,0.0,L2ST_LC08_L2SP_016034_20200906_20200918_02_T1_ST_B10_TIF,LC80160342020250LGN00,LC08_L2SP_016034_20200906_20200918_02_T1,"[[-80.13726, 36.80658], [-78.06168, 36.40795], [-77.52364, 38.12644], [-79.64735, 38.52635], [-80.13726, 36.80658]]","[[-80.13726, 36.40795], [-80.13726, 38.52635], [-77.52364, 38.52635], [-77.52364, 36.40795], [-80.13726, 36.40795]]",2020/09/06,2020:250:15:52:57.4650050,2020:250:15:53:29.2350040,DAY,0.09,53.69279618,144.81285063,WGS84
43,LC08_L2SP_016034_20200906_20200918_02_T1_ST_B10,86.58934502000002,96.69164493200002,90.46558141921317,366,90.24696822200008,0.0,417,blkgps,515400005013,./st_b10_data/LC08_L2SP_016034_20200906_20200918_02_T1_ST_B10.TIF,0.0,L2ST_LC08_L2SP_016034_20200906_20200918_02_T1_ST_B10_TIF,LC80160342020250LGN00,LC08_L2SP_016034_20200906_20200918_02_T1,"[[-80.13726, 36.80658], [-78.06168, 36.40795], [-77.52364, 38.12644], [-79.64735, 38.52635], [-80.13726, 36.80658]]","[[-80.13726, 36.40795], [-80.13726, 38.52635], [-77.52364, 38.52635], [-77.52364, 36.40795], [-80.13726, 36.40795]]",2020/09/06,2020:250:15:52:57.4650050,2020:250:15:53:29.2350040,DAY,0.09,53.69279618,144.81285063,WGS84
44,LC08_L2SP_016034_20200906_20200918_02_T1_ST_B10,82.76868226400003,104.62828737200005,89.46866474056839,908,88.21666434200003,0.0,688,blkgps,515400005021,./st_b10_data/LC08_L2SP_016034_20200906_20200918_02_T1_ST_B10.TIF,0.0,L2ST_LC08_L2SP_016034_20200906_20200918_02_T1_ST_B10_TIF,LC80160342020250LGN00,LC08_L2SP_016034_20200906_20200918_02_T1,"[[-80.13726, 36.80658], [-78.06168, 36.40795], [-77.52364, 38.12644], [-79.64735, 38.52635], [-80.13726, 36.80658]]","[[-80.13726, 36.40795], [-80.13726, 38.52635], [-77.52364, 38.52635], [-77.52364, 36.40795], [-80.13726, 36.40795]]",2020/09/06,2020:250:15:52:57.4650050,2020:250:15:53:29.2350040,DAY,0.09,53.69279618,144.81285063,WGS84
45,LC08_L2SP_016034_20200906_20200918_02_T1_ST_B10,93.03709794799995,104.62213493599998,98.23720225511022,508,97.719101744,0.0,565,blkgps,515400002021,./st_b10_data/LC08_L2SP_016034_20200906_20200918_02_T1_ST_B10.TIF,0.0,L2ST_LC08_L2SP_016034_20200906_20200918_02_T1_ST_B10_TIF,LC80160342020250LGN00,LC08_L2SP_016034_20200906_20200918_02_T1,"[[-80.13726, 36.80658], [-78.06168, 36.40795], [-77.52364, 38.12644], [-79.64735, 38.52635], [-80.13726, 36.80658]]","[[-80.13726, 36.40795], [-80.13726, 38.52635], [-77.52364, 38.52635], [-77.52364, 36.40795], [-80.13726, 36.40795]]",2020/09/06,2020:250:15:52:57.4650050,2020:250:15:53:29.2350040,DAY,0.09,53.69279618,144.81285063,WGS84
46,LC08_L2SP_016034_20200906_20200918_02_T1_ST_B10,80.14159209200007,101.95813014800004,91.69053644937654,494,91.87121132600006,0.0,637,blkgps,515400006002,./st_b10_data/LC08_L2SP_016034_20200906_20200918_02_T1_ST_B10.TIF,0.0,L2ST_LC08_L2SP_016034_20200906_20200918_02_T1_ST_B10_TIF,LC80160342020250LGN00,LC08_L2SP_016034_20200906_20200918_02_T1,"[[-80.13726, 36.80658], [-78.06168, 36.40795], [-77.52364, 38.12644], [-79.64735, 38.52635], [-80.13726, 36.80658]]","[[-80.13726, 36.40795], [-80.13726, 38.52635], [-77.52364, 38.52635], [-77.52364, 36.40795], [-80.13726, 36.40795]]",2020/09/06,2020:250:15:52:57.4650050,2020:250:15:53:29.2350040,DAY,0.09,53.69279618,144.81285063,WGS84
