"census_tract","year","conventional","fha_insured","va_guaranteed","usda_guaranteed","home_purchase","home_improve","refinance","cash_out_refi","other_purpose","purposeNA","req_preapproval","noreq_preapproval","originated_loan","approvedApp_notAccepted","app_denied","app_withdrawn","fileclosed_incomplete","purchased_loan","denied_preapproval","approve_preapproval","appRace_AIAN","appRace_Asian","appRace_Black","appRace_HawPI","appRace_White","appRace_missing","appRace_NA","appRace_multiracial","appEth_HispLat","appMale","appFemale","appsex_missing","avg_rateSpread","highCost_mortgages","nonHighCost_mortgages","firstlien_secured","sublien_secured","avg_loan_amount","med_loan_amount","avg_app_income","median_app_income","median_income_accepted_app","white_denial_rate","black_denial_rate","hislat_denial_rate","loans_per_units","perc_conventional","perc_govern_backed","sum_mortgage_dollars_in000s","avg_homepurchase_loanamount","med_homepurchase_loanamount","total_apps","perc_app_missingRace","overall_denial_rate","perc_white_apps","perc_black_apps","perc_hislat_apps","population","minority_population","median_family_income","tract_to_msamd_income","tract_owner_occupied_units","tract_one_to_four_family_homes"
"51003010800",2017,151,12,13,2,98,13,0,0,0,0,6,15,102,5,10,19,15,27,0,0,0,12,11,0,109,23,23,0,3,89,49,17,1.53,0,178,147,1,313932.584269663,223.5,139455.128205128,104000,105000,0.073394495412844,0,0,0.000353070676441878,87.2549019607843,12.7450980392157,31690,349.30612244898,275,178,12.9213483146067,0.0561797752808989,61.2359550561798,6.17977528089888,1.68539325842697,4736,30.7000007629395,74100,96.8899993896484,1011,1623
"51003010901",2007,15,0,0,0,5,0,0,0,0,0,0,3,11,1,0,2,0,1,0,0,0,0,0,0,8,5,2,0,1,7,3,3,3.79,0,15,12,2,280600,245,135153.846153846,70000,70000,0,NA,0,0.00621468926553672,100,0,3277,344.8,280,15,33.3333333333333,0,53.3333333333333,0,6.66666666666667,1878,38.3400001525879,66800,64.4599990844727,152,118
"51003010901",2008,19,0,0,0,7,1,0,0,0,0,1,2,8,5,1,4,0,1,0,0,0,0,0,0,16,2,1,0,0,11,5,2,NA,0,19,16,2,184000,202,167277.777777778,120000,263000,0.0625,NA,NA,0.00356824264049955,100,0,1624,167.714285714286,163,19,10.5263157894737,0.0526315789473684,84.2105263157895,0,0,1878,38.3400001525879,68500,64.4599990844727,152,118
"51003010901",2009,15,2,0,0,7,1,0,0,0,0,0,3,8,1,3,1,1,3,0,0,0,0,0,0,11,4,2,0,0,9,4,2,NA,0,17,14,0,201411.764705882,167,91666.6666666667,69000,66000,0.181818181818182,NA,NA,0.00398803589232303,87.5,12.5,1577,158.714285714286,160,17,23.5294117647059,0.176470588235294,64.7058823529412,0,0,1878,38.3400001525879,72800,64.4599990844727,152,118
"51003010901",2010,9,1,0,0,3,0,0,0,0,0,0,1,3,0,5,2,0,0,0,0,0,0,0,0,9,1,0,0,0,5,4,1,NA,0,10,10,0,193900,202.5,129888.888888889,97000,97000,0.444444444444444,NA,NA,0.00254237288135593,100,0,613,146.666666666667,152,10,10,0.5,90,0,0,1878,38.3400001525879,73800,64.4599990844727,152,118
"51003010901",2011,10,0,0,0,1,1,0,0,0,0,0,0,3,1,1,2,3,0,0,0,0,0,0,0,8,1,1,0,0,8,1,0,NA,0,10,10,0,160600,125,108444.444444444,86000,168000,0.125,NA,NA,0.00254237288135593,100,0,693,99,99,10,10,0.1,80,0,0,1878,38.3400001525879,76700,64.4599990844727,152,118
"51003010901",2012,6,0,0,0,2,0,0,0,0,0,0,0,2,0,2,1,0,1,0,0,0,0,0,0,4,1,1,0,0,2,2,1,NA,0,6,5,0,177000,183.5,128800,72000,68500,0.5,NA,NA,0.00212314225053079,100,0,439,162.5,162.5,6,16.6666666666667,0.333333333333333,66.6666666666667,0,0,1900,44.2099990844727,77800,63.0800018310547,151,157
"51003010901",2013,3,1,2,0,3,0,0,0,0,0,0,1,4,0,0,1,0,1,0,0,0,0,0,0,6,0,0,0,0,6,0,0,3.52,0,6,5,0,217500,246.5,106200,107000,108000,0,NA,NA,0.00424628450106157,50,50,933,297.333333333333,286,6,0,0,100,0,0,1900,44.2099990844727,77500,63.0800018310547,151,157
"51003010901",2014,10,0,0,0,4,2,0,0,0,0,1,1,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,6,4,0,NA,0,10,8,1,149700,146,138900,106000,106000,0,NA,0,0.00636942675159236,100,0,1497,178.5,180,10,0,0,100,0,10,1900,44.2099990844727,77800,65.9800033569336,151,157
"51003010901",2015,13,0,1,0,9,1,0,0,0,0,0,0,8,0,3,2,0,1,0,0,0,0,0,0,9,2,3,0,1,8,1,2,NA,0,14,12,0,313285.714285714,174.5,134818.181818182,87000,101500,0.222222222222222,NA,0,0.00363967242948135,87.5,12.5,3342,183.444444444444,174,14,14.2857142857143,0.214285714285714,64.2857142857143,0,7.14285714285714,1900,44.2099990844727,80800,65.9800033569336,151,157
"51003010901",2016,11,0,2,0,8,1,0,0,0,0,0,0,10,0,1,2,0,0,0,0,0,0,0,0,11,2,0,0,1,6,5,2,NA,0,13,12,0,195692.307692308,206,129250,87000,95000,0.0909090909090909,NA,0,0.00489955903968643,90,10,1990,225.75,223,13,15.3846153846154,0.0769230769230769,84.6153846153846,0,7.69230769230769,1900,44.2099990844727,77000,65.9800033569336,151,157
"51003010901",2017,4,0,0,0,2,0,0,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,3,0,NA,0,4,4,0,247250,256,154000,132000,130500,0.5,NA,NA,0.0045045045045045,100,0,574,287,287,4,0,0.5,100,0,0,1835,41.25,74100,74.9300003051758,112,111
"51003010902",2007,3,0,0,0,3,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,0,0,NA,0,3,3,0,291000,239,170666.666666667,214000,237000,0,NA,NA,0.018018018018018,100,0,634,291,239,3,33.3333333333333,0.333333333333333,66.6666666666667,0,0,738,44.5800018310547,66800,56.1599998474121,NA,37
"51003010902",2008,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,NA,0,1,1,0,195000,195,454000,454000,454000,NA,NA,NA,0.027027027027027,100,0,195,NA,NA,1,100,0,0,0,0,738,44.5800018310547,68500,56.1599998474121,NA,37
"51003010902",2009,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,NA,0,1,0,0,27000,27,1077000,1077000,1077000,NA,NA,NA,0.027027027027027,100,0,27,NA,NA,1,0,0,0,0,0,738,44.5800018310547,72800,56.1599998474121,NA,37
"51003010902",2010,4,0,0,0,2,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,NA,0,4,4,0,382250,342.5,347500,172000,119000,0,NA,NA,0.0202702702702703,100,0,1004,429,429,4,0,0,100,0,0,738,44.5800018310547,73800,56.1599998474121,NA,37
"51003010902",2011,4,1,0,0,4,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,2,0,0,1,1,1,0,0,2,1,1,NA,0,5,4,0,206400,186,78000,53500,53500,0,NA,NA,0.0216216216216216,75,25,879,211.5,186.5,5,20,0,20,0,0,738,44.5800018310547,76700,56.1599998474121,NA,37
"51003010902",2012,14,1,0,0,9,0,0,0,0,0,0,0,10,1,2,0,0,2,0,0,0,2,1,0,9,2,1,0,0,12,1,1,NA,0,15,13,0,320866.666666667,328,175714.285714286,175000,156000,0.111111111111111,1,NA,0.00589970501474926,100,0,3168,278,280,15,13.3333333333333,0.133333333333333,60,6.66666666666667,0,3191,41.9300003051758,77800,84.4400024414062,NA,113
"51003010902",2013,8,0,1,0,3,0,0,0,0,0,0,0,6,0,1,1,1,0,0,0,0,2,0,0,5,2,0,0,0,7,1,1,NA,0,9,9,0,270333.333333333,279,122555.555555556,110000,121000,0,NA,NA,0.00589970501474926,83.3333333333333,16.6666666666667,1685,290.333333333333,351,9,22.2222222222222,0.111111111111111,55.5555555555556,0,0,3191,41.9300003051758,77500,84.4400024414062,NA,113
"51003010902",2014,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,NA,0,1,0,1,10000,10,96000,96000,96000,NA,NA,NA,0.00884955752212389,100,0,10,NA,NA,1,100,0,0,0,0,3191,41.9300003051758,77800,88.3199996948242,NA,113
"51003010902",2015,4,0,1,0,0,0,0,0,0,0,0,0,2,0,1,1,0,1,0,0,0,1,0,0,3,1,0,0,0,5,0,0,NA,0,5,4,0,312000,346,177500,190000,190000,0,NA,NA,0.00353982300884956,50,50,726,NA,NA,5,20,0.2,60,0,0,3191,41.9300003051758,80800,88.3199996948242,NA,113
"51003010902",2016,6,0,1,0,5,0,0,0,0,0,1,0,3,1,1,0,1,1,0,0,0,1,0,0,2,3,1,0,0,4,1,1,NA,0,7,5,1,307857.142857143,342,201333.333333333,205000,220000,0,NA,NA,0.00379266750948167,100,0,1171,306.8,419,7,42.8571428571429,0.142857142857143,28.5714285714286,0,0,3191,41.9300003051758,77000,88.3199996948242,NA,113
"51003010902",2017,7,0,0,0,5,0,0,0,0,0,0,2,6,0,0,0,0,1,0,0,0,0,0,0,6,0,1,0,0,4,2,0,NA,0,7,6,0,324285.714285714,317,155428.571428571,127000,128500,0,NA,NA,0.00952380952380952,100,0,1846,358,369,7,0,0,85.7142857142857,0,0,3229,39.4900016784668,74100,70.3199996948242,28,90
"51003010903",2007,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,NA,0,2,0,0,460000,460,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,2,0,0,0,0,0,135,25.1900005340576,66800,258.470001220703,NA,30
"51003010903",2009,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,0,1,1,0,225000,225,NA,NA,NA,NA,NA,NA,0.0333333333333333,100,0,225,NA,NA,1,0,0,0,0,0,135,25.1900005340576,72800,258.470001220703,NA,30
"51003010903",2010,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,NA,0,2,1,0,120000,120,323000,323000,323000,0,NA,NA,0.0166666666666667,100,0,120,NA,NA,2,0,0,50,0,0,135,25.1900005340576,73800,258.470001220703,NA,30
"51003011000",2007,446,2,2,0,200,25,0,0,0,0,5,80,244,28,42,38,7,91,0,0,0,6,4,0,319,67,54,0,2,262,96,38,4.78529411764706,0,450,273,80,361180,292,241682.864450128,140000,140500,0.0971786833855799,0.25,0.5,0.000224429727740986,99.1803278688525,0.819672131147541,84022,375.1,298.5,450,14.8888888888889,0.0933333333333333,70.8888888888889,0.888888888888889,0.444444444444444,6258,5.17999982833862,66800,181.639999389648,2011,2416
"51003011000",2008,379,10,0,1,172,29,0,0,0,0,6,81,206,31,49,48,8,48,0,0,0,11,8,0,279,61,31,0,2,237,81,41,4.32142857142857,0,390,297,38,386438.461538462,332,253865.546218487,124000,127000,0.132616487455197,0.625,0,0.00021862795041603,97.0873786407767,2.9126213592233,71617,412.040697674419,355,390,15.6410256410256,0.125641025641026,71.5384615384615,2.05128205128205,0.512820512820513,6258,5.17999982833862,68500,181.639999389648,2011,2416
"51003011000",2009,588,20,1,2,139,22,0,0,0,0,3,30,352,21,51,39,13,135,0,0,1,13,11,1,415,75,95,1,3,341,118,56,5.30666666666667,0,611,453,20,353613.747954173,312,193544.117647059,125500,129000,0.0987951807228916,0.181818181818182,0.333333333333333,0.000238453951290361,96.5909090909091,3.40909090909091,123089,411.992805755396,348,611,12.2749590834697,0.0834697217675941,67.9214402618658,1.80032733224223,0.490998363338789,6258,5.17999982833862,72800,181.639999389648,2011,2416
"51003011000",2010,552,33,9,0,168,20,0,0,0,0,5,34,326,20,58,57,13,120,0,0,1,12,6,2,431,79,63,4,9,371,106,54,NA,0,594,455,12,359843.434343434,320.5,218028.680688337,135000,135000,0.0997679814385151,0.166666666666667,0.222222222222222,0.000227161237095012,94.1717791411043,5.8282208588957,113820,399.821428571429,339,594,13.2996632996633,0.0976430976430976,72.5589225589226,1.01010101010101,1.51515151515152,6258,5.17999982833862,73800,181.639999389648,2011,2416
"51003011000",2011,523,33,12,0,190,16,0,0,0,0,6,42,306,25,61,53,14,109,0,0,0,8,4,2,426,68,60,0,6,348,115,45,3.6675,0,568,435,15,393602.112676056,333.5,194605.058365759,136000,145000,0.105633802816901,0,0.166666666666667,0.00022298526256879,93.7908496732026,6.20915032679739,118729,357.521052631579,332,568,11.9718309859155,0.107394366197183,75,0.704225352112676,1.05633802816901,6258,5.17999982833862,76700,181.639999389648,2011,2416
"51003011000",2012,563,22,6,2,141,33,0,0,0,0,5,33,346,29,48,51,23,96,0,0,0,16,6,1,437,81,52,0,9,379,115,47,2.16,0,593,466,13,342644.182124789,324,175010.733452594,130000,136000,0.0732265446224256,0.333333333333333,0,0.000223125759739988,96.242774566474,3.75722543352601,120903,369.127659574468,349,593,13.6593591905565,0.0809443507588533,73.6930860033727,1.01180438448567,1.5177065767285,6292,7.78999996185303,77800,216.759994506836,2142,2615
"51003011000",2013,477,19,11,5,161,27,0,0,0,0,5,31,295,16,54,50,19,78,0,0,0,9,5,1,383,62,52,0,3,310,108,42,3.32,0,512,409,19,409677.734375,347,233207.547169811,149000,152000,0.107049608355091,0.8,0,0.000220333413001912,95.5932203389831,4.40677966101695,121748,490.565217391304,394,512,12.109375,0.10546875,74.8046875,0.9765625,0.5859375,6292,7.78999996185303,77500,216.759994506836,2142,2615
"51003011000",2014,259,12,7,2,137,32,0,0,0,0,3,15,156,11,34,36,4,39,0,0,1,12,7,0,189,36,35,1,0,166,59,20,5.86,0,280,206,23,446467.857142857,376.5,238445.736434109,158000,158000,0.116402116402116,0.142857142857143,NA,0.000213056541928435,90.3846153846154,9.61538461538462,69174,522.671532846715,412,280,12.8571428571429,0.121428571428571,67.5,2.5,0,6292,7.78999996185303,77800,226.710006713867,2142,2615
"51003011000",2015,361,6,11,4,160,34,0,0,0,0,6,35,215,11,38,38,14,65,1,0,1,8,5,0,274,34,60,0,7,235,70,17,NA,0,382,293,10,467214.659685864,376,214265.243902439,158500,157000,0.116788321167883,0,0.142857142857143,0.000215230296417166,96.2790697674419,3.72093023255814,95093,510.275,416,382,8.90052356020942,0.0994764397905759,71.7277486910995,1.30890052356021,1.83246073298429,6292,7.78999996185303,80800,226.710006713867,2142,2615
"51003011000",2016,358,14,12,0,150,17,0,0,0,0,5,25,201,12,59,40,17,55,0,0,0,13,1,0,289,50,31,1,8,250,72,31,2.5,0,384,312,10,460145.833333333,388,215178.571428571,160500,163000,0.152249134948097,0,0.25,0.000200167304015296,96.0199004975124,3.98009950248756,89506,499.866666666667,417,384,13.0208333333333,0.153645833333333,75.2604166666667,0.260416666666667,2.08333333333333,6292,7.78999996185303,77000,226.710006713867,2142,2615
"51003011000",2017,306,11,22,0,198,21,0,0,0,0,6,39,194,7,29,35,12,62,0,0,1,10,4,0,254,39,31,0,6,202,77,29,3.4075,0,339,264,8,470451.327433628,414,271464.285714286,167500,168500,0.0708661417322835,0,0.166666666666667,0.000217428338309528,91.2371134020619,8.76288659793814,92676,526.318181818182,437,339,11.5044247787611,0.0855457227138643,74.9262536873156,1.17994100294985,1.76991150442478,6071,8.76000022888184,74100,208.759994506836,2174,2632
"51003011100",2007,681,3,4,0,328,38,0,0,0,0,14,113,360,30,87,52,13,146,0,0,2,12,47,3,434,124,66,5,5,379,185,57,4.91166666666667,0,688,440,98,237190.406976744,200,115422.222222222,79000,83000,0.119815668202765,0.382978723404255,0,0.000298321444671316,99.1666666666667,0.833333333333333,77562,240.646341463415,224,688,18.0232558139535,0.126453488372093,63.0813953488372,6.83139534883721,0.726744186046512,4542,10.9200000762939,66800,106.160003662109,1396,1754
"51003011100",2008,393,54,3,0,173,44,0,0,0,0,15,75,244,21,72,36,12,65,0,0,1,13,14,0,317,69,36,2,4,245,123,46,4.13590909090909,0,450,329,37,221055.555555556,214,105298.076923077,83000,86000,0.176656151419558,0.428571428571429,0.5,0.000309134676295452,88.1147540983607,11.8852459016393,53876,270.982658959538,258,450,15.3333333333333,0.16,70.4444444444444,3.11111111111111,0.888888888888889,4542,10.9200000762939,68500,106.160003662109,1396,1754
"51003011100",2009,554,99,17,6,204,23,0,0,0,0,3,49,388,22,54,50,9,153,0,0,1,7,28,1,468,79,92,1,7,375,163,46,3.96555555555556,0,676,499,15,230383.136094675,216,98034.4827586207,86000,87000,0.0833333333333333,0.178571428571429,0.142857142857143,0.000327231754299555,85.0515463917526,14.9484536082474,89415,247.343137254902,235,676,11.6863905325444,0.0798816568047337,69.2307692307692,4.14201183431953,1.03550295857988,4542,10.9200000762939,72800,106.160003662109,1396,1754
"51003011100",2010,520,102,42,8,254,17,0,0,0,0,9,59,359,24,81,50,18,140,0,0,0,19,11,2,512,62,66,2,8,407,160,37,3.164,0,672,511,10,247669.642857143,238,105390.784982935,95000,97000,0.115234375,0.545454545454545,0.25,0.00030457593527719,82.4512534818942,17.5487465181058,88118,273.090551181102,266.5,672,9.22619047619048,0.120535714285714,76.1904761904762,1.63690476190476,1.19047619047619,4542,10.9200000762939,73800,106.160003662109,1396,1754
"51003011100",2011,507,59,31,16,225,40,0,0,0,0,6,54,328,28,62,53,19,123,0,0,0,17,14,2,449,67,64,5,7,362,151,36,3.7025,0,613,454,17,246137.030995106,241,113892.19330855,93000,96000,0.10022271714922,0.142857142857143,0,0.000305058956363548,84.1463414634146,15.8536585365854,79793,267.515555555556,250,613,10.9298531810767,0.101141924959217,73.2463295269168,2.28384991843393,1.14192495921697,4542,10.9200000762939,76700,106.160003662109,1396,1754
"51003011100",2012,809,77,57,24,330,47,0,0,0,0,7,54,541,41,87,69,33,196,0,0,0,29,17,7,730,88,96,4,19,594,224,53,3.8825,0,967,723,14,261313.340227508,237,120522.491349481,94000,95500,0.0917808219178082,0.117647058823529,0.0526315789473684,0.000222450200554686,86.6913123844732,13.3086876155268,135879,281.339393939394,256,967,9.10031023784902,0.0899689762150982,75.4912099276112,1.75801447776629,1.96483971044467,7024,11.8999996185303,77800,112.279998779297,2043,2515
"51003011100",2013,639,73,56,23,353,37,0,0,0,0,6,31,449,31,72,51,31,157,0,0,3,13,24,0,589,82,80,4,10,471,189,51,2.98363636363636,0,791,589,24,299064.475347661,246,123902.097902098,1e+05,104500,0.0882852292020374,0.166666666666667,0.2,0.000225700160604012,82.6280623608018,17.3719376391982,114659,385.71104815864,295,791,10.3666245259166,0.0910240202275601,74.4627054361568,3.03413400758533,1.26422250316056,7024,11.8999996185303,77500,112.279998779297,2043,2515
"51003011100",2014,401,42,22,12,271,36,0,0,0,0,9,36,293,10,43,42,15,74,0,0,1,15,10,0,337,57,57,0,6,257,133,30,2.70625,0,477,364,16,269410.901467505,257,115973.684210526,101000,105500,0.0979228486646884,0.1,0.166666666666667,0.000244236884771038,84.641638225256,15.358361774744,78974,314.730627306273,300,477,11.9496855345912,0.090146750524109,70.6498951781971,2.09643605870021,1.25786163522013,7024,11.8999996185303,77800,117.430000305176,2043,2515
"51003011100",2015,566,59,58,19,387,49,0,0,0,0,7,70,397,13,80,52,21,139,0,0,1,24,11,1,468,74,123,1,7,361,174,44,1.8375,0,702,514,20,290598.290598291,279.5,123544.815465729,102000,109500,0.123931623931624,0.0909090909090909,0.285714285714286,0.000224861656273187,82.1158690176322,17.8841309823678,115954,328.547803617571,324,702,10.5413105413105,0.113960113960114,66.6666666666667,1.56695156695157,0.997150997150997,7024,11.8999996185303,80800,117.430000305176,2043,2515
"51003011100",2016,610,57,74,7,368,34,0,0,0,0,12,88,440,18,68,74,29,119,0,0,1,18,10,1,547,98,73,3,11,436,181,58,4.56,0,748,607,12,318299.465240642,295.5,135549.382716049,118000,122000,0.0877513711151737,0.3,0.181818181818182,0.000233890773009005,82.9545454545455,17.0454545454545,142263,359.510869565217,336,748,13.1016042780749,0.0909090909090909,73.1283422459893,1.33689839572193,1.47058823529412,7024,11.8999996185303,77000,117.430000305176,2043,2515
"51003011100",2017,549,49,64,11,420,34,0,0,0,0,11,59,358,24,67,66,16,142,0,0,0,37,9,1,449,91,86,1,14,389,143,55,4.33571428571429,0,673,508,11,342279.346210996,300,139154.373927959,120000,120000,0.102449888641425,0,0.0714285714285714,0.000171264168761224,84.9162011173184,15.0837988826816,124062,358.233333333333,350.5,673,13.5215453194651,0.099554234769688,66.7161961367013,1.33729569093611,2.08023774145617,8077,13.6800003051758,74100,125.720001220703,2352,3106
"51003011200",2007,618,12,1,0,237,58,0,0,0,0,6,97,296,30,106,60,17,121,1,0,4,4,52,0,396,121,54,3,6,343,167,67,5.14294117647059,0,631,418,83,269573.692551506,210,115547.038327526,80000,88000,0.161616161616162,0.307692307692308,0.333333333333333,0.000189380973738105,99.6621621621622,0.337837837837838,85942,318.016877637131,250,631,19.175911251981,0.167987321711569,62.7575277337559,8.24088748019017,0.950871632329636,5995,13.5900001525879,66800,113.76000213623,1786,2477
"51003011200",2008,436,51,2,0,138,37,0,0,0,0,5,64,237,41,89,40,14,68,0,0,0,17,17,1,339,72,43,1,3,258,154,34,4.87538461538462,0,489,375,35,295631.901840491,245,119160,85000,95500,0.200589970501475,0.470588235294118,0.333333333333333,0.000195665150055356,90.7172995780591,9.28270042194093,77968,394.760869565217,292,489,14.7239263803681,0.18200408997955,69.3251533742331,3.47648261758691,0.613496932515337,5995,13.5900001525879,68500,113.76000213623,1786,2477
"51003011200",2009,669,85,12,3,163,40,0,0,0,0,5,30,405,31,89,69,19,156,0,0,0,17,20,1,535,106,90,3,8,430,198,51,4.53857142857143,0,769,576,24,287539.66189857,252,127925.705794948,96000,99000,0.121495327102804,0.2,0.25,0.000212619296487372,89.6296296296296,10.3703703703704,110529,337.975460122699,304,769,13.7841352405722,0.115734720416125,69.5708712613784,2.60078023407022,1.04031209362809,5995,13.5900001525879,72800,113.76000213623,1786,2477
"51003011200",2010,449,62,15,3,121,28,0,0,0,0,2,20,291,16,71,50,10,91,0,0,0,16,11,1,388,64,49,3,3,311,133,36,2.79166666666667,0,529,405,22,283735.349716446,240,126282.377919321,92000,97000,0.131443298969072,0.363636363636364,0,0.000222080951941224,88.659793814433,11.340206185567,82419,308.082644628099,246,529,12.0982986767486,0.13421550094518,73.3459357277883,2.07939508506616,0.56710775047259,5995,13.5900001525879,73800,113.76000213623,1786,2477
"51003011200",2011,435,45,17,6,127,34,0,0,0,0,4,20,256,18,62,50,31,86,0,0,3,11,19,0,374,53,43,1,5,305,126,29,3.61,0,503,389,12,268962.226640159,223,148953.744493392,102500,102000,0.131016042780749,0.210526315789474,0.2,0.000205468842175048,90.625,9.375,70378,270.204724409449,214,503,10.5367793240557,0.123260437375746,74.3538767395626,3.77733598409543,0.99403578528827,5995,13.5900001525879,76700,113.76000213623,1786,2477
"51003011201",2012,237,16,12,10,61,16,0,0,0,0,6,13,160,7,32,23,9,44,0,0,0,3,7,2,206,37,20,0,2,166,71,18,2.32,0,275,219,6,293185.454545455,245,125312.5,97000,105000,0.131067961165049,0,1,0.000337481543978064,87.5,12.5,49878,270.606557377049,255,275,13.4545454545455,0.116363636363636,74.9090909090909,2.54545454545455,0.727272727272727,4092,11.5799999237061,77800,141.729995727539,1262,1724
"51003011201",2013,202,19,12,8,81,12,0,0,0,0,1,6,125,13,29,17,13,43,1,0,0,0,3,0,193,19,26,0,1,134,73,8,2.182,0,241,186,5,285510.373443983,218,117911.627906977,91000,104000,0.119170984455959,0.666666666666667,1,0.000300853943834179,91.2,8.8,41076,347.469135802469,300,241,7.88381742738589,0.120331950207469,80.0829875518672,1.2448132780083,0.4149377593361,4092,11.5799999237061,77500,141.729995727539,1262,1724
"51003011201",2014,142,21,19,2,73,19,0,0,0,0,3,13,87,4,38,20,9,26,0,0,0,2,7,0,132,21,22,0,3,109,44,9,1.59,0,184,142,4,304293.47826087,239,118640.718562874,86000,98000,0.204545454545455,0.428571428571429,0,0.000274261071320488,80.4597701149425,19.5402298850575,28419,391.452054794521,288,184,11.4130434782609,0.206521739130435,71.7391304347826,3.80434782608696,1.6304347826087,4092,11.5799999237061,77800,148.229995727539,1262,1724
"51003011201",2015,163,22,13,1,87,20,0,0,0,0,3,21,98,10,34,29,8,20,0,0,1,0,2,0,150,29,17,0,2,114,49,19,3.94,0,199,167,5,353879.396984925,259,145390.804597701,104000,112000,0.166666666666667,0.5,0.5,0.00028565099278294,84.6938775510204,15.3061224489796,39494,361.218390804598,339,199,14.572864321608,0.170854271356784,75.3768844221106,1.00502512562814,1.00502512562814,4092,11.5799999237061,80800,148.229995727539,1262,1724
"51003011201",2016,162,20,15,3,69,18,0,0,0,0,1,17,99,4,33,27,12,25,0,0,0,0,4,0,148,32,16,0,5,119,44,22,4.37,0,200,166,2,329620,247,157292.134831461,97000,110000,0.182432432432432,0,0.2,0.000287122969837587,85.8585858585859,14.1414141414141,34956,339.942028985507,276,200,16,0.165,74,2,2.5,4092,11.5799999237061,77000,148.229995727539,1262,1724
"51003011201",2017,153,18,5,1,87,24,0,0,0,0,3,11,104,6,16,20,7,24,0,0,0,1,3,0,145,13,15,0,5,107,47,8,2.435,0,177,140,1,322655.367231638,264,141426.829268293,104000,105500,0.0827586206896552,0,0.4,0.000321076842332747,88.4615384615385,11.5384615384615,34937,396.862068965517,366,177,7.34463276836158,0.0903954802259887,81.9209039548023,1.69491525423729,2.82485875706215,3870,9.89999961853027,74100,107.410003662109,1152,1830
"51003011202",2012,291,22,18,1,75,9,0,0,0,0,7,13,196,11,28,20,10,67,0,0,2,11,13,0,225,49,32,0,5,192,86,22,3.57,0,332,255,6,303521.084337349,259.5,144983.22147651,113000,113000,0.0888888888888889,0.153846153846154,0,0.000425332453734245,89.7959183673469,10.2040816326531,62358,298.84,260,332,14.7590361445783,0.0843373493975904,67.7710843373494,3.91566265060241,1.50602409638554,3413,17.9899997711182,77800,130.110000610352,1156,1388
"51003011202",2013,260,24,20,3,114,14,0,0,0,0,3,23,195,10,30,19,7,46,0,0,0,17,6,0,224,35,25,0,5,190,72,20,2.775,0,307,248,8,298794.788273616,269,149345.195729537,105000,105000,0.0982142857142857,0.5,0,0.000457621868223676,86.6666666666667,13.3333333333333,59914,362.008771929825,316,307,11.400651465798,0.0977198697068404,72.9641693811075,1.95439739413681,1.62866449511401,3413,17.9899997711182,77500,130.110000610352,1156,1388
"51003011202",2014,166,15,18,5,109,17,0,0,0,0,2,11,122,6,14,15,10,37,0,0,0,10,7,1,134,23,29,0,6,121,45,9,1.935,0,204,150,5,284333.333333333,244.5,139833.333333333,102500,107500,0.0522388059701493,0.142857142857143,0,0.000430863988246595,81.9672131147541,18.0327868852459,36448,329.853211009174,290,204,11.2745098039216,0.0686274509803922,65.6862745098039,3.43137254901961,2.94117647058824,3413,17.9899997711182,77800,136.080001831055,1156,1388
"51003011202",2015,181,17,12,3,108,12,0,0,0,0,0,27,117,7,25,18,5,41,0,0,1,10,12,1,134,26,29,1,4,118,53,13,NA,0,213,162,4,360286.384976526,286,170466.666666667,119500,120000,0.0970149253731343,0.333333333333333,0.25,0.000395746235337095,90.5982905982906,9.4017094017094,41470,411.018518518519,333.5,213,12.2065727699531,0.117370892018779,62.9107981220657,5.63380281690141,1.87793427230047,3413,17.9899997711182,80800,136.080001831055,1156,1388
