,file,min,max,mean,count,median,nodata,masked_count,spatial_unit,GEOID,full_path,prop_nodata,file_entityId,scene_entityId,displayId,spatialCoverage,spatialBounds,Date Acquired,Start Time,Stop Time,Day/Night Indicator,Land Cloud Cover,Sun Elevation L0RA,Sun Azimuth L0RA,Datum
862,LC08_L2SP_016033_20210824_20210901_02_T1_ST_B10,92.24343370399998,118.15749413600004,105.87827922491908,1075,105.5388479000001,0.0,2663,tracts,51540000600,./st_b10_data/LC08_L2SP_016033_20210824_20210901_02_T1_ST_B10.TIF,0.0,L2ST_LC08_L2SP_016033_20210824_20210901_02_T1_ST_B10_TIF,LC80160332021236LGN00,LC08_L2SP_016033_20210824_20210901_02_T1,"[[-79.72618, 38.23904], [-77.61136, 37.83629], [-77.05597, 39.55285], [-79.22227, 39.95732], [-79.72618, 38.23904]]","[[-79.72618, 37.83629], [-79.72618, 39.95732], [-77.05597, 39.95732], [-77.05597, 37.83629], [-79.72618, 37.83629]]",2021/08/24,2021:236:15:52:33.1828610,2021:236:15:53:04.9528610,DAY,1.53,56.41110867,141.00417544,WGS84
863,LC08_L2SP_016033_20210824_20210901_02_T1_ST_B10,91.89274485200002,135.26741865200012,102.4553785056709,4266,99.56483254400004,0.0,5082,tracts,51540000700,./st_b10_data/LC08_L2SP_016033_20210824_20210901_02_T1_ST_B10.TIF,0.0,L2ST_LC08_L2SP_016033_20210824_20210901_02_T1_ST_B10_TIF,LC80160332021236LGN00,LC08_L2SP_016033_20210824_20210901_02_T1,"[[-79.72618, 38.23904], [-77.61136, 37.83629], [-77.05597, 39.55285], [-79.22227, 39.95732], [-79.72618, 38.23904]]","[[-79.72618, 37.83629], [-79.72618, 39.95732], [-77.05597, 39.95732], [-77.05597, 37.83629], [-79.72618, 37.83629]]",2021/08/24,2021:236:15:52:33.1828610,2021:236:15:53:04.9528610,DAY,1.53,56.41110867,141.00417544,WGS84
864,LC08_L2SP_016033_20210824_20210901_02_T1_ST_B10,90.8837453480001,133.18174284800006,102.7226125566418,4625,100.500002816,0.0,6300,tracts,51540000800,./st_b10_data/LC08_L2SP_016033_20210824_20210901_02_T1_ST_B10.TIF,0.0,L2ST_LC08_L2SP_016033_20210824_20210901_02_T1_ST_B10_TIF,LC80160332021236LGN00,LC08_L2SP_016033_20210824_20210901_02_T1,"[[-79.72618, 38.23904], [-77.61136, 37.83629], [-77.05597, 39.55285], [-79.22227, 39.95732], [-79.72618, 38.23904]]","[[-79.72618, 37.83629], [-79.72618, 39.95732], [-77.05597, 39.95732], [-77.05597, 37.83629], [-79.72618, 37.83629]]",2021/08/24,2021:236:15:52:33.1828610,2021:236:15:53:04.9528610,DAY,1.53,56.41110867,141.00417544,WGS84
865,LC08_L2SP_016033_20210824_20210901_02_T1_ST_B10,90.077776232,120.04013955199996,100.3416008433478,3704,99.34334484800006,0.0,5036,tracts,51540000900,./st_b10_data/LC08_L2SP_016033_20210824_20210901_02_T1_ST_B10.TIF,0.0,L2ST_LC08_L2SP_016033_20210824_20210901_02_T1_ST_B10_TIF,LC80160332021236LGN00,LC08_L2SP_016033_20210824_20210901_02_T1,"[[-79.72618, 38.23904], [-77.61136, 37.83629], [-77.05597, 39.55285], [-79.22227, 39.95732], [-79.72618, 38.23904]]","[[-79.72618, 37.83629], [-79.72618, 39.95732], [-77.05597, 39.95732], [-77.05597, 37.83629], [-79.72618, 37.83629]]",2021/08/24,2021:236:15:52:33.1828610,2021:236:15:53:04.9528610,DAY,1.53,56.41110867,141.00417544,WGS84
1707,LC08_L2SP_016034_20140618_20200911_02_T1_ST_B10,103.68081222800006,134.73830915600013,118.96894169232414,2419,119.25878018000006,0.0,3170,tracts,51540001000,./st_b10_data/LC08_L2SP_016034_20140618_20200911_02_T1_ST_B10.TIF,0.0,L2ST_LC08_L2SP_016034_20140618_20200911_02_T1_ST_B10_TIF,LC80160342014169LGN01,LC08_L2SP_016034_20140618_20200911_02_T1,"[[-80.13578, 36.80684], [-78.0609, 36.40822], [-77.52263, 38.12684], [-79.64562, 38.52674], [-80.13578, 36.80684]]","[[-80.13578, 36.40822], [-80.13578, 38.52674], [-77.52263, 38.52674], [-77.52263, 36.40822], [-80.13578, 36.40822]]",2014/06/18,2014:169:15:52:28.6666280,2014:169:15:53:00.4366240,DAY,4.55,67.20602472,122.1535723,WGS84
1708,LC08_L2SP_016034_20140618_20200911_02_T1_ST_B10,104.652897116,129.31801304000004,114.91864918948146,1342,114.09688637600004,0.0,1258,tracts,51540000201,./st_b10_data/LC08_L2SP_016034_20140618_20200911_02_T1_ST_B10.TIF,0.0,L2ST_LC08_L2SP_016034_20140618_20200911_02_T1_ST_B10_TIF,LC80160342014169LGN01,LC08_L2SP_016034_20140618_20200911_02_T1,"[[-80.13578, 36.80684], [-78.0609, 36.40822], [-77.52263, 38.12684], [-79.64562, 38.52674], [-80.13578, 36.80684]]","[[-80.13578, 36.40822], [-80.13578, 38.52674], [-77.52263, 38.52674], [-77.52263, 36.40822], [-80.13578, 36.40822]]",2014/06/18,2014:169:15:52:28.6666280,2014:169:15:53:00.4366240,DAY,4.55,67.20602472,122.1535723,WGS84
1709,LC08_L2SP_016034_20140618_20200911_02_T1_ST_B10,96.291736592,128.973476624,107.40783742662111,3420,107.12002395200008,0.0,2180,tracts,51540000502,./st_b10_data/LC08_L2SP_016034_20140618_20200911_02_T1_ST_B10.TIF,0.0,L2ST_LC08_L2SP_016034_20140618_20200911_02_T1_ST_B10_TIF,LC80160342014169LGN01,LC08_L2SP_016034_20140618_20200911_02_T1,"[[-80.13578, 36.80684], [-78.0609, 36.40822], [-77.52263, 38.12684], [-79.64562, 38.52674], [-80.13578, 36.80684]]","[[-80.13578, 36.40822], [-80.13578, 38.52674], [-77.52263, 38.52674], [-77.52263, 36.40822], [-80.13578, 36.40822]]",2014/06/18,2014:169:15:52:28.6666280,2014:169:15:53:00.4366240,DAY,4.55,67.20602472,122.1535723,WGS84
1710,LC08_L2SP_016034_20140618_20200911_02_T1_ST_B10,110.313138236,129.92095176800007,121.15869137077097,1074,120.35699000600006,0.0,915,tracts,51540000202,./st_b10_data/LC08_L2SP_016034_20140618_20200911_02_T1_ST_B10.TIF,0.0,L2ST_LC08_L2SP_016034_20140618_20200911_02_T1_ST_B10_TIF,LC80160342014169LGN01,LC08_L2SP_016034_20140618_20200911_02_T1,"[[-80.13578, 36.80684], [-78.0609, 36.40822], [-77.52263, 38.12684], [-79.64562, 38.52674], [-80.13578, 36.80684]]","[[-80.13578, 36.40822], [-80.13578, 38.52674], [-77.52263, 38.52674], [-77.52263, 36.40822], [-80.13578, 36.40822]]",2014/06/18,2014:169:15:52:28.6666280,2014:169:15:53:00.4366240,DAY,4.55,67.20602472,122.1535723,WGS84
1711,LC08_L2SP_016034_20140618_20200911_02_T1_ST_B10,96.00872453600005,127.1462031320001,112.98632552115446,2266,113.37089892800005,0.0,2406,tracts,51540000302,./st_b10_data/LC08_L2SP_016034_20140618_20200911_02_T1_ST_B10.TIF,0.0,L2ST_LC08_L2SP_016034_20140618_20200911_02_T1_ST_B10_TIF,LC80160342014169LGN01,LC08_L2SP_016034_20140618_20200911_02_T1,"[[-80.13578, 36.80684], [-78.0609, 36.40822], [-77.52263, 38.12684], [-79.64562, 38.52674], [-80.13578, 36.80684]]","[[-80.13578, 36.40822], [-80.13578, 38.52674], [-77.52263, 38.52674], [-77.52263, 36.40822], [-80.13578, 36.40822]]",2014/06/18,2014:169:15:52:28.6666280,2014:169:15:53:00.4366240,DAY,4.55,67.20602472,122.1535723,WGS84
1712,LC08_L2SP_016034_20140618_20200911_02_T1_ST_B10,96.34095608000004,126.53095953200004,112.42196590932078,1802,112.95253327999995,0.0,4435,tracts,51540000401,./st_b10_data/LC08_L2SP_016034_20140618_20200911_02_T1_ST_B10.TIF,0.0,L2ST_LC08_L2SP_016034_20140618_20200911_02_T1_ST_B10_TIF,LC80160342014169LGN01,LC08_L2SP_016034_20140618_20200911_02_T1,"[[-80.13578, 36.80684], [-78.0609, 36.40822], [-77.52263, 38.12684], [-79.64562, 38.52674], [-80.13578, 36.80684]]","[[-80.13578, 36.40822], [-80.13578, 38.52674], [-77.52263, 38.52674], [-77.52263, 36.40822], [-80.13578, 36.40822]]",2014/06/18,2014:169:15:52:28.6666280,2014:169:15:53:00.4366240,DAY,4.55,67.20602472,122.1535723,WGS84
1713,LC08_L2SP_016034_20140618_20200911_02_T1_ST_B10,99.1095522800001,129.49028124800003,113.01057021097446,1369,112.30037506400004,0.0,1335,tracts,51540000501,./st_b10_data/LC08_L2SP_016034_20140618_20200911_02_T1_ST_B10.TIF,0.0,L2ST_LC08_L2SP_016034_20140618_20200911_02_T1_ST_B10_TIF,LC80160342014169LGN01,LC08_L2SP_016034_20140618_20200911_02_T1,"[[-80.13578, 36.80684], [-78.0609, 36.40822], [-77.52263, 38.12684], [-79.64562, 38.52674], [-80.13578, 36.80684]]","[[-80.13578, 36.40822], [-80.13578, 38.52674], [-77.52263, 38.52674], [-77.52263, 36.40822], [-80.13578, 36.40822]]",2014/06/18,2014:169:15:52:28.6666280,2014:169:15:53:00.4366240,DAY,4.55,67.20602472,122.1535723,WGS84
1714,LC08_L2SP_016034_20140618_20200911_02_T1_ST_B10,98.15592470000009,128.01369660800006,114.92593203213116,2195,115.57347101599998,0.0,2089,tracts,51540000402,./st_b10_data/LC08_L2SP_016034_20140618_20200911_02_T1_ST_B10.TIF,0.0,L2ST_LC08_L2SP_016034_20140618_20200911_02_T1_ST_B10_TIF,LC80160342014169LGN01,LC08_L2SP_016034_20140618_20200911_02_T1,"[[-80.13578, 36.80684], [-78.0609, 36.40822], [-77.52263, 38.12684], [-79.64562, 38.52674], [-80.13578, 36.80684]]","[[-80.13578, 36.40822], [-80.13578, 38.52674], [-77.52263, 38.52674], [-77.52263, 36.40822], [-80.13578, 36.40822]]",2014/06/18,2014:169:15:52:28.6666280,2014:169:15:53:00.4366240,DAY,4.55,67.20602472,122.1535723,WGS84
1715,LC08_L2SP_016034_20140618_20200911_02_T1_ST_B10,99.02341817600004,130.43160395600006,115.58629669886147,1075,115.21662972800009,0.0,2663,tracts,51540000600,./st_b10_data/LC08_L2SP_016034_20140618_20200911_02_T1_ST_B10.TIF,0.0,L2ST_LC08_L2SP_016034_20140618_20200911_02_T1_ST_B10_TIF,LC80160342014169LGN01,LC08_L2SP_016034_20140618_20200911_02_T1,"[[-80.13578, 36.80684], [-78.0609, 36.40822], [-77.52263, 38.12684], [-79.64562, 38.52674], [-80.13578, 36.80684]]","[[-80.13578, 36.40822], [-80.13578, 38.52674], [-77.52263, 38.52674], [-77.52263, 36.40822], [-80.13578, 36.40822]]",2014/06/18,2014:169:15:52:28.6666280,2014:169:15:53:00.4366240,DAY,4.55,67.20602472,122.1535723,WGS84
