,min,max,mean,median,nodata,spatial_unit,GEOID,file
0,64.2498499040001,91.2282817640001,69.2128881844018,68.14434189200006,2027.0,blkgps,511099502011,LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped
0,64.24369746800005,92.58797011999998,69.66540570565303,68.16279920000008,0.0,blkgps,511099502022,LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped
0,61.9488388400001,88.77345980000004,68.2762670225938,67.28915328800008,4128.0,blkgps,511099503001,LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped
0,56.534695160000055,81.63663403999996,63.90033430057791,63.41927104400001,0.0,blkgps,511259502001,LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped
0,66.74773891999999,94.51368258800005,77.14623607675671,76.71776145799998,0.0,blkgps,515400009001,LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped
0,74.54902776799997,89.89320315200001,82.04066127399577,82.02423750800011,0.0,blkgps,515400002012,LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped
0,71.36206592000008,90.66225765200002,78.23992928417115,77.63755064000003,0.0,blkgps,515400007004,LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped
0,68.97492075200003,105.69265880000007,85.17822514409718,86.23250373200003,0.0,blkgps,515400007003,LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped
0,75.57648458000006,89.04416698399999,83.11195559711263,82.85481636799997,0.0,blkgps,515400002023,LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped
0,67.81211034800003,85.59880282400003,74.049256277,73.69999160000006,0.0,blkgps,515400009002,LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped
0,69.34406691200002,88.36124658800003,79.13717894938176,79.96009523000009,0.0,blkgps,515400005011,LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped
0,73.92147929600003,89.10569134400005,81.81995250560001,81.49820423000003,0.0,blkgps,515400003021,LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped
0,68.05820778800009,87.51836285600004,74.56012090582887,74.41982661200001,0.0,blkgps,515400008001,LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped
0,67.83056765599997,103.8961474880001,75.24342149195502,74.27216814800008,0.0,blkgps,515400008002,LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped
0,66.83387302400004,79.20026938400005,71.9534626284476,71.79273644000003,0.0,blkgps,515400008003,LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped
0,64.32367913600007,84.89127268399997,69.09743515608213,68.33506740799999,0.0,blkgps,510790302002,LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped
0,67.88593957999998,89.88705071600006,76.91217053520074,77.36376723800007,0.0,blkgps,515400003022,LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped
0,67.84902496400002,86.5462779680001,76.68044585638523,77.20380390200006,0.0,blkgps,515400004012,LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped
0,76.788514472,86.87235707599996,82.32367976880928,82.55642322200003,0.0,blkgps,515400004021,LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped
0,77.41606294400006,84.946644608,81.11336714509356,81.27671653400006,0.0,blkgps,515400004022,LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped
0,67.067665592,89.03801454800004,80.50432238296685,81.35362198400003,0.0,blkgps,515400004023,LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped
0,72.55563850400011,93.51083552000006,78.25307945226493,77.4222153800001,0.0,blkgps,515400005012,LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped
0,73.93993660399997,82.79944444399996,77.15271851127866,76.75775229200008,0.0,blkgps,515400005013,LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped
0,70.04544461600003,90.62534303600003,76.19394387005724,75.11505188000007,0.0,blkgps,515400005021,LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped
0,78.72037937600001,89.31487416800003,83.57503893502367,83.17166682199998,0.0,blkgps,515400002021,LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped
0,67.781348168,87.81367978400007,78.45304731377328,78.79113239000006,0.0,blkgps,515400006002,LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped
0,68.9564634440001,88.31202710000005,73.41700173493231,72.43258978399997,0.0,blkgps,515400007001,LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped
0,67.76904329600012,92.11423254799999,73.29643184616465,72.50026658000009,0.0,blkgps,515400007002,LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped
0,72.78943107200007,88.73039274800001,81.39166534148843,81.28594518800003,0.0,blkgps,515400004011,LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped
0,62.04112538,80.08622016800004,69.18963928470296,68.78419523599999,0.0,blkgps,510790301024,LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped
0,64.54516683200004,93.36317705600004,70.57007718718035,69.48557294000008,51.0,blkgps,510790302003,LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped
0,63.54231976400005,86.13406475599999,70.6667666291699,70.77143206400001,119189.0,blkgps,510790301011,LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped
0,55.421104244000034,88.17052107199999,64.6958077806419,64.00375246400003,21826.0,blkgps,510790301021,LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped
0,64.56362414000007,96.451699928,71.5770149383859,71.20825502000002,21437.0,blkgps,510790301012,LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped
0,64.71128260399999,82.541042132,69.89307203980968,69.3932864,0.0,blkgps,510790301023,LC08_L2SP_016034_20200922_20201005_02_T1_ST_B10_cville_clipped
