YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
202004,146388,881506,1,.87,"SE","FREEHOLD",40.26,-74.27,4015600,7416200
202004,146388,881507,1,3.2,"NE","ASHLAND",39.8973,-74.9511,3953838,7457066
202004,146388,881508,1,3.21,"NE","ASHLAND",39.8974,-74.9512,3953844,7457072
202004,146388,881509,1,1.27,"WSW","CEDARVILLE",39.32,-75.22,3919200,7513200
202004,146388,881510,1,.53,"W","SEA GIRT",40.13,-74.04,407800,742400
202004,146388,881511,1,.69,"N","LAURELTON",40.08,-74.12,404800,747200
202004,146388,881512,1,2.02,"NW","GILFORD PARK",39.9709,-74.1566,3958254,749396
202004,146388,881513,1,0,"N","BRIELLE",40.12,-74.05,407200,743000
202004,146388,881514,1,1.1,"W","BRIELLE",40.1204,-74.0708,407224,744248
202004,146388,881515,1,1.62,"N","GILFORD PARK",39.9735,-74.1315,3958410,747890
202004,146388,881516,1,.54,"W","PORT NORRIS",39.25,-75.04,3915000,752400
202004,146388,881517,1,0,"N","TOMS RIVER",39.95,-74.2,3957000,7412000
202004,146388,881518,1,1.07,"E","SEAVILLE",39.22,-74.7,3913200,7442000
202004,146388,881519,1,.69,"S","SOMERS PT",39.31,-74.6,3918600,7436000
202004,146388,881520,1,2.11,"SW","TUCKERTON",39.58,-74.36,3934800,7421600
202004,146388,881521,1,.69,"N","CAPE MAY",38.94,-74.92,3856400,7455200
202004,146388,881522,1,.18,"E","CHADWICK",40.0003,-74.0667,4018,744002
202004,146388,881522,2,.57,"E","CHADWICK",39.9986,-74.0593,3959916,743558
202004,146389,879706,1,.25,"SE","REECEVILLE",40.028,-75.7961,401680,7547766
202004,146389,879707,1,.87,"SE","GENERAL WARREN VLG",40.04,-75.52,402400,7531200
202004,146389,879708,1,1.26,"ENE","GERMANTOWN",40.04,-75.15,402400,759000
202004,146389,881467,1,.89,"ENE","(PHL)PHILADELPHIA IN",39.8833,-75.2339,3952998,7514034
202004,146389,881468,1,.97,"E","(PHL)PHILADELPHIA IN",39.8816,-75.2319,3952896,7513914
202004,146390,879695,1,1.06,"W","STANTON",39.72,-75.65,3943200,7539000
202004,146390,879696,1,1.06,"E","CHALFONTE",39.82,-75.5,3949200,7530000
202004,146390,879697,1,.87,"SW","WILMINGTON",39.74,-75.54,3944400,7532400
202004,146390,879698,1,1.28,"ENE","CHAPELTOWN",39.11,-75.68,396600,7540800
202004,146390,879699,1,1.62,"E","PILOTTOWN",38.78,-75.12,3846800,757200
202004,146391,879700,1,.87,"NW","FAIRLEE",39.23,-76.18,3913800,7610800
202004,146391,879701,1,.96,"ENE","MELITOTA",39.2768,-76.1344,3916608,768064
202004,146391,879702,1,5.11,"ENE","CARMICHAEL",38.97,-76.05,3858200,763000
202004,146391,879703,1,3.02,"WSW","RUTHSBURG",38.98,-76,3858800,7600
202004,146736,882024,1,1.19,"SW","HERTEL",45.81,-92.2,4548600,9212000
202004,146736,882026,1,.84,"SE","SPOONER",45.82,-91.89,4549200,9153400
202004,146737,882028,1,.69,"S","BAXTER",46.34,-94.28,4620400,9416800
202004,146737,882029,1,2.48,"ENE","GULL LAKE",46.41,-94.33,4624600,9419800
202004,146771,882304,1,.5,"W","HOT SPRINGS MUNICIPAL AIRPORT",43.37,-103.39,4322200,10323400
202004,146771,882305,1,11.61,"E","OELRICHS",43.19,-103,4311400,10300
202004,146771,882307,1,3,"WSW","FAIRBURN",43.6734,-103.2655,4340404,10315930
202004,146771,882308,1,11.85,"ENE","BUFFALO GAP",43.53,-103.08,4331800,1034800
202004,146771,882309,1,5,"NE","PORCUPINE",43.2812,-102.2597,4316872,10215582
202004,146771,882310,1,3,"NNW","SCENIC",43.8201,-102.573,4349206,10234380
202004,146772,882311,1,0,"N","(RAP)RAPID CITY ARPT",44.05,-103.05,443000,1033000
202004,146772,882312,1,4,"E","CACTUS FLATS",43.83,-101.8198,4349800,10149188
202004,146786,882335,1,.52,"E","LUCAS",41.03,-93.46,411800,9327600
202004,146786,882336,1,.87,"SW","MURRAY",41.04,-93.98,412400,9358800
202004,146802,882413,1,1.31,"ESE","BEXAR",36.27,-91.98,3616200,9158800
202004,146802,882414,1,2.07,"N","HORSESHOE BEND ARPT",36.25,-91.75,3615000,9145000
202004,146802,882416,1,.56,"W","HORSESHOE BEND",36.22,-91.74,3613200,9144400
202004,146802,882417,1,.69,"N","RAVENDEN",36.24,-91.25,3614400,9115000
202004,146802,882419,1,0,"N","STRAWBERRY",35.97,-91.32,3558200,9119200
202004,146802,882420,1,0,"N","STRAWBERRY",35.97,-91.32,3558200,9119200
202004,146802,882421,1,.69,"N","LYNN",36.01,-91.25,36600,9115000
202004,146802,882422,1,0,"N","MAYNARD",36.42,-90.9,3625200,9054000
202004,146802,882423,1,1.32,"WSW","CLARKSVILLE",35.46,-93.49,3527600,9329400
202004,146802,882424,1,.9,"SE","KIRKLAND",33.39,-92.79,3323400,9247400
202004,146802,882425,1,1.73,"W","FRENCHPORT",33.47,-92.81,3328200,9248600
202004,146802,882426,1,1.15,"W","COLLENDALE",33.55,-92.85,3333000,9251000
202004,146802,882427,1,1.13,"E","WOOSTER",35.2,-92.45,3512000,9227000
202004,146802,882428,1,.69,"S","HAMPTON",33.52,-92.47,3331200,9228200
202004,146802,882429,1,.69,"S","HARRELL",33.51,-92.4,3330600,9224000
202004,146802,882430,1,0,"N","ROSE BUD",35.33,-92.08,3519800,924800
202004,146802,882431,1,.57,"W","HUMPHREY",34.42,-91.7,3425200,9142000
202004,146802,882432,1,.89,"SW","MONTANA",35.42,-93.56,3525200,9333600
202004,146802,882433,1,.89,"NE","HARTMAN",35.44,-93.61,3526400,9336600
202004,146802,882434,1,1.49,"SSE","BROWNSVILLE",35.18,-93.92,3510800,9355200
202004,146802,882435,1,2.65,"WSW","RANGER",35.1,-93.37,356000,9322200
202004,146802,882436,1,1.33,"WSW","LONE PINE",35.09,-93.34,355400,9320400
202004,146802,882437,1,.89,"NE","OZONE",35.64,-93.44,3538400,9326400
202004,146802,882438,1,1.38,"S","DAISY",34.21,-93.73,3412600,9343800
202004,146802,882441,1,.57,"W","PEARCY",34.43,-93.29,3425800,9317400
202004,146802,882443,1,1.83,"WSW","PETIT JEAN STATE PARK",35.12,-92.93,357200,9255800
202004,146802,882445,1,.57,"W","LEOLA",34.17,-92.59,3410200,9235400
202004,146802,882448,1,.69,"N","WATSON CHAPEL",34.19,-92.07,3411400,924200
202004,147224,885665,2,.72,"SSW","PULASKI",37.041,-80.8066,372460,8048396
202004,147224,885665,3,.34,"NE","PULASKI",37.053,-80.7952,373180,8047712
202004,147224,885665,4,1.16,"W","WURNO",37.0681,-80.7509,374086,8045054
202004,147224,885665,5,.66,"NNW","MC ADAM",37.0392,-80.7333,372352,8043998
202004,147224,885665,6,1.52,"SE","PULASKI",37.0334,-80.7818,372004,8046908
202004,147224,885667,1,2.19,"WNW","MOUNTAIN VLY",36.7882,-79.7383,3647292,7944298
202004,147224,885669,1,3.6,"WSW","SNOW CREEK",36.8104,-79.8104,3648624,7948624
202004,147224,885670,1,1.92,"SSW","HENRY FORK",36.9428,-79.8768,3656568,7952608
202004,147224,885675,1,3.34,"ENE","BUCKINGHAM",37.5727,-78.4961,3734362,7829766
202004,147224,885677,1,3.13,"SE","DILLWYN",37.5003,-78.407,3730018,7824420
202004,147224,885682,1,.95,"ENE","PULASKI",37.0556,-80.7842,373336,8047052
202004,147224,885686,1,.91,"WSW","OAK LEVEL",36.8154,-79.9355,3648924,7956130
202004,147224,885690,1,.75,"S","SOUTH BOSTON",36.6892,-78.9004,3641352,7854024
202004,147224,885691,1,.24,"S","PACES",36.6466,-79.0996,3638796,795976
202004,147224,885695,1,1.93,"SSW","ROUGH CREEK",37.0955,-78.7867,375730,7847202
202004,147224,885696,1,1.51,"NNE","GLADESBORO",36.74,-80.639,3644400,8038340
202004,147224,885700,1,3.8,"SW","LAUREL FORK",36.6753,-80.5601,3640518,8033606
202004,147224,885700,2,3.16,"SSE","LAUREL FORK",36.6775,-80.4989,3640650,8029934
202004,147224,885706,1,4.29,"NNW","MARTINSVILLE",36.74,-79.89,3644400,7953400
202004,147224,885706,2,1.11,"E","MARTINSVILLE",36.68,-79.85,3640800,7951000
202004,147224,885990,1,1.55,"S","ROANOKE",37.2478,-79.946,3714868,7956760
202004,147224,885990,2,1.33,"SW","(ROA)WOODRUM FLD ROA",37.3183,-79.9992,3719098,7959952
202004,147224,885990,3,3.21,"E","(ROA)WOODRUM FLD ROA",37.3279,-79.9217,3719674,7955302
202004,147224,885990,4,1.62,"S","VINTON",37.2568,-79.9045,3715408,7954270
202004,147224,886072,1,.72,"ESE","MT GATE",37.046,-81.518,372760,8131080
202004,147224,886072,2,.9,"ESE","MT GATE",37.0447,-81.5151,372682,8130906
202004,147224,886072,3,1.08,"E","MT GATE",37.0484,-81.5106,372904,8130636
202004,147224,886072,4,.92,"E","MT GATE",37.0497,-81.5134,372982,8130804
202004,147224,886130,1,3.67,"WSW","BLAND",37.0722,-81.1767,374332,8110602
202004,147224,886137,1,1.64,"SSE","FRIES",36.6985,-80.9575,3641910,8057450
202004,147224,886137,2,1.06,"N","REAVISTOWN",36.6453,-80.9697,3638718,8058182
202004,147224,886137,3,.98,"SW","PEACHY BOTTOM",36.5697,-81.0821,3634182,814926
202004,147224,886137,4,2.46,"W","PEACHY BOTTOM",36.5753,-81.1139,3634518,816834
202004,147224,886137,5,.29,"SSE","CARSONVILLE",36.6762,-81.068,3640572,814080
202004,147224,886144,1,3.41,"SSW","ELK CREEK",36.6721,-81.1945,3640326,8111670
202004,147224,886181,1,1.18,"W","ALLISONIA",36.9298,-80.7513,3655788,8045078
202004,147224,886181,2,1.64,"WNW","ALLISONIA",36.9368,-80.7584,3656208,8045504
202004,147224,886181,3,1.6,"WNW","HIWASSEE",36.9762,-80.7479,3658572,8044874
202004,147224,886181,4,2.48,"SE","NEWBERN",37.0536,-80.6695,373216,8040170
202004,147224,886181,5,3.95,"NNE","MACK CREEK VLG",37.0325,-80.6515,371950,8039090
202004,147224,889186,1,2.2,"E","GLADESBORO",36.7206,-80.6104,3643236,8036624
202004,147224,889186,2,2.34,"ESE","GLADESBORO",36.7085,-80.6102,3642510,8036612
202004,147224,889186,3,1.2,"SSE","LAUREL FORK",36.7045,-80.5103,3642270,8030618
202004,147224,889186,4,.6,"NNE","LAUREL FORK",36.7283,-80.5166,3643698,8030996
202004,147224,889188,1,1.38,"NW","TIMBERLAKE",37.3442,-79.2677,3720652,7916062
202004,147540,887519,1,1.76,"W","CATLETT",34.7454,-85.2106,3444724,8512636
202004,147540,887519,2,1.82,"WSW","CATLETT",34.7429,-85.2109,3444574,8512654
202004,147540,887519,3,2.08,"WSW","CATLETT",34.7397,-85.2145,3444382,8512870
202004,147540,887519,4,1.47,"ESE","LAKE HOWARD",34.7416,-85.2261,3444496,8513566
202004,147540,887519,5,1.3,"ESE","LAKE HOWARD",34.7459,-85.2277,3444754,8513662
202004,147540,887520,1,.69,"N","SILVER CREEK",34.19,-85.17,3411400,8510200
202004,147540,887520,2,.86,"N","SILVER CREEK",34.1924,-85.1714,3411544,8510284
202004,147540,887520,3,.98,"NNW","SILVER CREEK",34.1937,-85.1748,3411622,8510488
202004,147540,887520,4,.69,"NNE","LINDALE",34.1895,-85.1761,3411370,8510566
202004,147540,887520,5,.64,"NNE","LINDALE",34.1887,-85.1759,3411322,8510554
202004,147540,887520,6,.57,"NNW","SILVER CREEK",34.1876,-85.1736,3411256,8510416
202004,147540,887521,1,.9,"SE","LAVENDER",34.21,-85.14,3412600,858400
202004,147540,887521,2,.65,"SSE","LAVENDER",34.2114,-85.1455,3412684,858730
202004,147540,887521,3,1.08,"SSE","LAVENDER",34.2047,-85.1463,3412282,858778
202004,147540,887521,4,1.27,"SSE","LAVENDER",34.2032,-85.1411,3412192,858466
202004,147540,887522,1,.74,"NE","LAVENDER",34.2267,-85.14,3413602,858400
202004,147540,887522,2,.68,"N","LAVENDER",34.2298,-85.1494,3413788,858964
202004,147540,887522,3,1.31,"NNE","LAVENDER",34.2381,-85.1432,3414286,858592
202004,147540,887522,4,1.29,"NE","LAVENDER",34.2344,-85.1357,3414064,858142
202004,147540,887523,1,2.29,"WSW","GARDEN LAKES",34.2692,-85.2679,3416152,8516074
202004,147540,887523,2,2.01,"WSW","GARDEN LAKES",34.2733,-85.2642,3416398,8515852
202004,147540,887523,3,1.48,"WSW","GARDEN LAKES",34.2711,-85.2537,3416266,8515222
202004,147540,887523,4,1.64,"SW","GARDEN LAKES",34.2663,-85.2536,3415978,8515216
202004,147540,887524,1,2.53,"S","HERMITAGE",34.2836,-85.0642,3417016,853852
202004,147540,887524,2,3.18,"S","HERMITAGE",34.2743,-85.0628,3416458,853768
202004,147540,887524,3,3.43,"SSE","HERMITAGE",34.2714,-85.0579,3416284,853474
202004,147540,887524,4,3.2,"SSE","HERMITAGE",34.2787,-85.0447,3416722,852682
202004,147540,887524,5,3.04,"SE","HERMITAGE",34.2855,-85.037,3417130,852220
202004,147540,887524,6,2.58,"SE","HERMITAGE",34.2894,-85.044,3417364,852640
202004,147540,887525,1,.98,"SSW","CARTERSVILLE",34.1569,-84.8065,349414,8448390
202004,147540,887525,2,1.12,"WNW","OAKLAND",34.1572,-84.7875,349432,8447250
202004,147540,887525,3,.87,"ENE","CARTERSVILLE",34.1767,-84.7871,3410602,8447226
202004,147540,887525,4,.33,"ENE","ATCO",34.1821,-84.8149,3410926,8448894
202004,147540,887526,1,.68,"WSW","STONE MTN",33.7954,-84.1805,3347724,8410830
202004,147540,887526,2,.36,"SSW","STONE MTN",33.7953,-84.1726,3347718,8410356
202004,147540,887526,3,.48,"SSW","STONE MTN",33.7933,-84.1721,3347598,8410326
202004,147540,887526,4,.89,"SW","STONE MTN",33.7907,-84.1807,3347442,8410842
202004,147540,887526,5,.84,"WSW","STONE MTN",33.7946,-84.1832,3347676,8410992
202004,147540,887527,1,.42,"S","HELEN",34.694,-83.7186,3441640,8343116
202004,147540,887527,2,1.26,"W","HELEN",34.7,-83.7422,3442000,8344532
202004,147540,887527,3,.82,"SSW","CLEVELAND WHITE ARPT",34.7092,-83.7362,3442552,8344172
202004,147540,887527,4,.66,"ESE","HELEN",34.6961,-83.7095,3441766,8342570
202004,147540,887528,1,.95,"SW","BLAIRSVILLE ARPT",34.8394,-84.0108,3450364,84648
202004,147540,887528,2,.85,"WSW","BLAIRSVILLE ARPT",34.8446,-84.0134,3450676,84804
202004,147540,887528,3,.34,"WSW","BLAIRSVILLE ARPT",34.8487,-84.0058,3450922,84348
202004,147540,887528,4,.55,"S","BLAIRSVILLE ARPT",34.842,-83.9992,3450520,8359952
202004,147540,887529,1,1.64,"WNW","YOUNGCANE",34.8392,-84.1066,3450352,846396
202004,147540,887529,2,1.56,"W","YOUNGCANE",34.8334,-84.1071,3450004,846426
202004,147540,887529,3,.89,"W","YOUNGCANE",34.8317,-84.0956,3449902,845736
202004,147540,887529,4,.86,"WNW","YOUNGCANE",34.8365,-84.0929,3450190,845574
202004,147540,887530,1,1.84,"WNW","BLAIRSVILLE ARPT",34.86,-84.03,3451600,841800
202004,147540,887530,2,1.66,"WNW","BLAIRSVILLE ARPT",34.8598,-84.0268,3451588,841608
202004,147540,887530,3,1.65,"WNW","BLAIRSVILLE ARPT",34.8613,-84.0256,3451678,841536
202004,147540,887530,4,1.66,"WNW","BLAIRSVILLE ARPT",34.8621,-84.0253,3451726,841518
202004,147540,887530,5,1.74,"WNW","BLAIRSVILLE ARPT",34.8638,-84.0257,3451828,841542
202004,147540,887530,6,2.03,"WNW","BLAIRSVILLE ARPT",34.8646,-84.0311,3451876,841866
202004,147540,887530,7,2.1,"WNW","BLAIRSVILLE ARPT",34.8637,-84.033,3451822,841980
202004,147540,887531,1,.76,"NE","ROGERS",34.8589,-84.0722,3451534,844332
202004,147540,887531,2,.49,"NNE","ROGERS",34.8559,-84.0752,3451354,844512
202004,147540,887531,3,.46,"N","ROGERS",34.8566,-84.0806,3451396,844836
202004,147540,887531,4,1.05,"NNW","ROGERS",34.8647,-84.0843,3451882,845058
202004,147540,887531,5,1.08,"N","ROGERS",34.8656,-84.0796,3451936,844776
202004,147540,887531,6,.76,"N","ROGERS",34.8609,-84.0782,3451654,844692
202004,147540,887532,1,1.38,"N","ROGERS",34.87,-84.08,3452200,844800
202004,147540,887532,2,1.32,"N","ROGERS",34.8688,-84.0764,3452128,844584
202004,147540,887532,3,1.01,"N","ROGERS",34.8646,-84.0801,3451876,844806
202004,147540,887532,4,1.17,"N","ROGERS",34.8666,-84.0836,3451996,845016
202004,147540,887533,1,.8,"SSW","EBENEZER",34.9388,-83.9832,3456328,8358992
202004,147540,887533,2,.75,"WNW","SPILE",34.9344,-83.9821,3456064,8358926
202004,147540,887533,3,.09,"W","SPILE",34.9299,-83.9716,3455794,8358296
202004,147540,887533,4,.45,"NNE","SPILE",34.936,-83.967,3456160,8358020
202004,147540,887533,5,.51,"SSW","EBENEZER",34.9431,-83.9831,3456586,8358986
202004,147540,887533,6,.65,"SSW","EBENEZER",34.9421,-83.9863,3456526,8359178
202004,147540,889236,1,1.31,"N","FAIRVIEW",34.499,-85.3689,3429940,8522134
202004,147540,889236,2,2.99,"NNE","EAST TRION",34.5889,-85.2571,3435334,8515426
202004,147540,889242,1,1.51,"ESE","OAKTON",34.5889,-85.2571,3435334,8515426
202004,147540,889242,2,1.29,"SW","NAOMI",34.666,-85.215,3439960,8512900
202004,147540,889259,1,2.76,"NE","TREADWELL",34.8098,-84.8377,3448588,8450262
202004,147540,889259,2,1.84,"SSE","GREGORY",34.9251,-84.7686,3455506,8446116
202004,147540,889264,1,1.86,"WSW","GASS",34.8372,-85.5789,3450232,8534734
202004,147540,889264,2,1.01,"ESE","TRENTON",34.8621,-85.4851,3451726,8529106
202004,147540,889274,1,.79,"SW","CLOUD SPRINGS",34.9407,-85.2582,3456442,8515492
202004,147540,889274,2,.73,"WNW","BOYD HIGHLANDS",34.9859,-85.1908,3459154,8511448
202004,147540,889282,1,2.71,"NW","CAVE SPG",34.1239,-85.3675,347434,8522050
202004,147540,889282,2,2.62,"W","VANS VLY",34.1244,-85.3653,347464,8521918
202004,147540,889284,1,.88,"NNW","SILVER CREEK",34.1924,-85.1735,3411544,8510410
202004,147540,889284,2,.88,"NNE","LAVENDER",34.2311,-85.1424,3413866,858544
202004,147540,889288,1,.1,"ESE","LADDS",34.1492,-84.8285,348952,8449710
202004,147540,889288,2,3.89,"SE","RYDAL",34.2857,-84.678,3417142,8440680
202004,147540,889291,1,3.64,"SSE","GREELEY",34.3524,-84.6028,3421144,8436168
202004,147540,889291,2,3.06,"SSE","GREELEY",34.3626,-84.6013,3421756,8436078
202004,147540,889312,1,3.39,"NNW","TURNTIME CROSSROADS",32.7279,-84.7924,3243674,8447544
202004,147540,889312,2,.72,"WSW","OAK MTN",32.7476,-84.7321,3244856,8443926
202004,147540,889323,1,2.43,"ESE","BELLEVIEW",32.7516,-84.5144,3245096,8430864
202004,147540,889323,2,1.98,"SE","PLEASANT HILL",32.7794,-84.4762,3246764,8428572
202004,147540,889325,1,1.42,"S","LINCOLN PARK",32.8496,-84.3335,3250976,8420010
202004,147540,889325,2,4.69,"ENE","TOPEKA JCT",32.9896,-84.1225,3259376,847350
202004,147540,889327,1,.73,"SSW","LAMONT",32.9896,-84.1225,3259376,847350
202004,147540,889327,2,.92,"ESE","LAMONT",32.9943,-84.1056,3259658,846336
202004,147540,893066,1,1.63,"WNW","RED OAK",33.6288,-84.5263,3337728,8431578
202004,147540,893066,2,1.86,"NNE","RED OAK",33.6425,-84.4824,3338550,8428944
202004,147540,893078,1,1.2,"NE","COLLIER",33.0298,-84.033,331788,841980
202004,147540,893078,2,1.74,"NNE","BRIGHTON MILLS",33.0729,-83.9576,334374,8357456
202004,147540,893086,1,49.36,"SSE","ROBERTS XRDS",33.456,-83.6449,3327360,8338694
202004,147540,893086,2,49.35,"SSE","ROBERTS XRDS",33.4591,-83.6349,3327546,8338094
202004,147540,893088,1,.99,"ENE","BALDWIN",34.4846,-83.5535,3429076,8333210
202004,147540,893088,2,1.06,"N","NANCYTOWN",34.4853,-83.4822,3429118,8328932
202004,147540,893091,1,2.25,"SW","WESLEYAN COLLEGE",32.873,-83.7718,3252380,8346308
202004,147540,893091,2,1.91,"E","WESLEYAN COLLEGE",32.8997,-83.717,3253982,8343020
202004,147540,893095,1,1.15,"NW","WILLARD",33.3098,-83.4961,3318588,8329766
202004,147540,893095,2,1.81,"SE","RUDDEN",33.4111,-83.3082,3324666,8318492
202004,147540,893102,1,5.66,"W","RUTH",33.4443,-83.228,3326658,8313680
202004,147540,893102,2,.48,"NE","VEAZEY",33.5048,-83.1439,3330288,838634
202004,147540,893105,1,.2,"N","OCONEE",32.8329,-82.9698,3249974,8258188
202004,147540,893105,2,1.71,"ENE","OCONEE",32.8359,-82.9414,3250154,8256484
202004,147540,893107,1,.42,"E","LINDSEY",33.1199,-82.8228,337194,8249368
202004,145784,884226,4,.56,"SW","FLORENCE",34.7943,-87.677,3447658,8740620
202004,145784,884228,1,2.36,"NNE","WOODVILLE",34.66,-86.26,3439600,8615600
202004,145784,884228,2,.88,"ENE","NAT",34.6235,-86.2652,3437410,8615912
202004,145784,884228,3,.41,"W","WOODVILLE",34.6304,-86.2872,3437824,8617232
202004,145784,884228,4,2.57,"N","WOODVILLE",34.6666,-86.272,3439996,8616320
202004,145784,884230,1,.9,"NE","FT PAYNE",34.44,-85.72,3426400,8543200
202004,145784,884230,2,.94,"NNE","FT PAYNE",34.4417,-85.7214,3426502,8543284
202004,145784,884230,3,.6,"NNE","FT PAYNE",34.4375,-85.7248,3426250,8543488
202004,145784,884230,4,.64,"NE","FT PAYNE",34.4357,-85.7211,3426142,8543266
202004,145784,884231,1,1.33,"WNW","FT PAYNE",34.44,-85.75,3426400,8545000
202004,145784,884231,2,1.45,"WNW","FT PAYNE",34.4405,-85.752,3426430,8545120
202004,145784,884231,3,1.41,"WNW","FT PAYNE",34.438,-85.7527,3426280,8545162
202004,145784,884231,4,1.31,"WNW","FT PAYNE",34.4377,-85.751,3426262,8545060
202004,145784,884232,1,.95,"NE","WOODVILLE",34.6401,-86.2687,3438406,8616122
202004,145784,884232,2,.92,"NE","WOODVILLE",34.6394,-86.2686,3438364,8616116
202004,145784,884232,3,.83,"NE","WOODVILLE",34.6395,-86.2709,3438370,8616254
202004,145784,884232,4,.88,"NE","WOODVILLE",34.6402,-86.2709,3438412,8616254
202004,145784,884234,1,.57,"E","WOODVILLE",34.63,-86.27,3437800,8616200
202004,145784,884234,2,.78,"E","NAT",34.6195,-86.2663,3437170,8615978
202004,145784,884234,3,.24,"E","NAT",34.6199,-86.2758,3437194,8616548
202004,145784,884234,4,.27,"ENE","WOODVILLE",34.6317,-86.2758,3437902,8616548
202004,145784,884235,1,1.14,"W","BOLTE",34.15,-86.82,349000,8649200
202004,145784,884235,2,1.28,"W","BOLTE",34.1491,-86.8223,348946,8649338
202004,145784,884235,3,1.14,"N","PHELAN",34.1464,-86.8206,348784,8649236
202004,145784,884235,4,.89,"W","BOLTE",34.1499,-86.8156,348994,8648936
202004,146391,879704,1,3.02,"WSW","RUTHSBURG",38.98,-76,3858800,7600
202004,146408,879744,1,.72,"SSW","CASTRO VLY",37.6899,-122.0736,3741394,1224416
202004,146408,879744,2,.73,"SSW","CASTRO VLY",37.6898,-122.0736,3741388,1224416
202004,146408,879744,3,.73,"SSW","CASTRO VLY",37.6898,-122.0735,3741388,1224410
202004,146408,879744,4,.72,"SSW","CASTRO VLY",37.6899,-122.0735,3741394,1224410
202004,146408,879746,1,1.16,"ESE","MESA VLG",36.9609,-121.7525,3657654,12145150
202004,146408,879746,2,1.15,"ESE","MESA VLG",36.9609,-121.7526,3657654,12145156
202004,146408,879746,3,1.16,"ESE","MESA VLG",36.9607,-121.7525,3657642,12145150
202004,146408,879746,4,1.16,"ESE","MESA VLG",36.9608,-121.7525,3657648,12145150
202004,146408,879747,1,.88,"NE","EVERGREEN",37.31,-121.77,3718600,12146200
202004,146408,879748,1,2,"NNW","SAN RAMON",37.8067,-121.994,3748402,12159640
202004,146410,879783,1,1.35,"WSW","INGALLSTON",45.19,-87.5539,4511400,8733234
202004,146418,879844,1,2,"S","CHOCOWINITY",35.4911,-77.1,3529466,776000
202004,146419,879845,1,.56,"W","SNOW HILL",35.45,-77.69,3527000,7741400
202004,146419,879846,1,.89,"SW","KINSTON",35.26,-77.59,3515600,7735400
202004,146420,879847,1,.56,"E","SCUPPERNONG",35.88,-76.41,3552800,7624600
202004,146420,879848,1,.56,"W","WASHINGTON FORKS",35.15,-77.13,359000,777800
202004,146420,879849,1,.69,"S","SIDNEY XRD",35.47,-76.68,3528200,7640800
202004,146420,879851,1,.57,"E","MERRITT",35.1,-76.71,356000,7642600
202004,146420,879852,1,.57,"E","SHORTONVILLE",35.1,-76.62,356000,7637200
202004,146420,879853,1,.69,"N","DAVIS",34.81,-76.45,3448600,7627000
202004,146420,879854,1,.56,"E","BUXTON",35.27,-75.54,3516200,7532400
202004,146420,879855,1,.69,"N","(HAT)CAPE HATTERAS",35.21,-75.7,3512600,7542000
202004,146421,879856,1,1.13,"E","TRENTON",35.07,-77.35,354200,7721000
202004,146421,879857,1,.57,"E","TRENTON",35.07,-77.36,354200,7721600
202004,146421,879858,1,2.68,"SE","BOGUE",34.67,-77,3440200,7700
202004,146421,879859,1,3.46,"ENE","GRANTHAMS",35.08,-76.96,354800,7657600
202004,146421,879860,1,1.83,"ESE","VANCEBORO",35.29,-77.14,3517400,778400
202004,146421,879861,1,.56,"E","BLOUNTS CREEK STATIO",35.35,-76.96,3521000,7657600
202004,146421,879862,1,.56,"W","(MQI)DARE CO RGNL AR",35.92,-75.71,3555200,7542600
202004,146421,879863,1,1.31,"ESE","KILL DEVIL HILLS ARP",36.01,-75.65,36600,7539000
202004,146421,879864,1,1.79,"SE","KUHNS",34.76,-77.11,3445600,776600
202004,146421,879865,1,0,"N","(MQI)DARE CO RGNL AR",35.92,-75.7,3555200,7542000
202004,146422,879866,1,.69,"N","CAMP GLENN",34.73,-76.75,3443800,7645000
202004,146432,879910,1,2.28,"W","GLENFAWN",31.9011,-94.8688,3154066,9452128
202004,146432,879911,1,2,"SSW","GREEN HILL",33.2239,-95.0149,3313434,95894
202004,146433,879912,1,.76,"WSW","LINWOOD",31.6644,-94.9911,3139864,9459466
202004,146433,879913,1,2.95,"SSE","SACUL",31.781,-94.9098,3146860,9454588
202004,146433,879914,1,1.23,"ENE","LILBERT",31.7369,-94.9007,3144214,9454042
202004,146433,879915,1,1.84,"NW","HOLLY SPGS",31.7689,-94.6021,3146134,9436126
202004,146433,879916,1,3.41,"ENE","LINN FLAT",31.8008,-94.6774,3148048,9440644
202004,146433,879919,1,5,"SW","PAULS STORE",31.7707,-93.9824,3146242,9358944
202004,146433,879921,1,3.63,"NNW","LINDALE",32.5679,-95.4253,3234074,9525518
202004,146433,879924,1,6.09,"NNW","GARDEN VLY",32.6057,-95.5548,3236342,9533288
202004,146433,879927,1,2.29,"SE","POLLOK",31.4448,-94.8549,3126688,9451294
202004,146433,879930,1,.34,"WSW","BROADDUS",31.2981,-94.2754,3117886,9416524
202004,146433,879931,1,.68,"SSW","CLARKSVILLE",33.6104,-95.053,3336624,953180
202004,146433,879933,1,1.36,"NNW","HEMPHILL",31.3487,-93.857,3120922,9351420
202004,146433,879936,1,4.97,"SW","PAULS STORE",31.7711,-93.982,3146266,9358920
202004,146433,879940,1,.54,"WNW","DEL RENTZEL",31.582,-94.7388,3134920,9444328
