"BlockCode","Blkgr","tract","resproviders","bb253_num","bb253_per","bbmin_dl","bbmax_dl","bbmin_up","bbmax_up","avgMaxAdDown","avgMaxAdUp"
"510010907001091","510010907001","51001090700",5,4,80,2,2000,1.3,2000,613.4,408.46
"510010907001092","510010907001","51001090700",6,5,83.3,2,2000,1.3,2000,516.166666666667,342.05
"510010907001093","510010907001","51001090700",6,5,83.3,2,2000,1.3,2000,516.166666666667,342.05
"510010907001094","510010907001","51001090700",7,5,71.4,2,2000,0.768,2000,443.142857142857,293.295428571429
"510010907001095","510010907001","51001090700",4,3,75,2,940,1.3,35,266.75,10.575
"510010907001096","510010907001","51001090700",4,3,75,2,940,1.3,35,266.75,10.575
"510010907001097","510010907001","51001090700",4,3,75,2,940,1.3,35,266.75,10.575
"510010907001098","510010907001","51001090700",6,5,83.3,2,2000,1.3,2000,516.166666666667,342.05
"510010907001099","510010907001","51001090700",7,5,71.4,2,2000,0.768,2000,443.428571428571,293.295428571429
"510010907001100","510010907001","51001090700",6,5,83.3,2,2000,1.3,2000,516.166666666667,342.05
"510010907001101","510010907001","51001090700",5,4,80,2,2000,1.3,2000,613.4,408.46
"510010907001102","510010907001","51001090700",4,3,75,2,940,1.3,35,266.75,10.575
"510010907001103","510010907001","51001090700",6,5,83.3,2,2000,1.3,2000,516.166666666667,342.05
"510010907001104","510010907001","51001090700",6,4,66.7,1.5,2000,0.384,2000,511.416666666667,340.447333333333
"510010907001105","510010907001","51001090700",6,5,83.3,2,2000,1.3,2000,516.166666666667,342.05
"510010907001106","510010907001","51001090700",5,3,60,2,940,0.768,35,214.4,8.6136
"510010907001107","510010907001","51001090700",6,4,66.7,1.5,2000,0.384,2000,511.416666666667,340.447333333333
"510010907001108","510010907001","51001090700",5,4,80,2,2000,1.3,2000,613.4,408.46
"510010907001109","510010907001","51001090700",5,4,80,2,2000,1.3,2000,613.4,408.46
"510010907002000","510010907002","51001090700",7,5,71.4,2,2000,0.768,2000,443.142857142857,293.295428571429
"510010907002001","510010907002","51001090700",5,4,80,2,940,1.3,35,219.4,10.46
"510010907002002","510010907002","51001090700",7,5,71.4,2,2000,0.768,2000,443.142857142857,293.295428571429
"510010907002003","510010907002","51001090700",6,5,83.3,2,2000,1.3,2000,516.166666666667,342.05
"510010907002004","510010907002","51001090700",7,5,71.4,2,2000,0.768,2000,443.142857142857,293.295428571429
"510010907002005","510010907002","51001090700",4,3,75,2,100,1.3,10,39.25,4.325
"510010907002006","510010907002","51001090700",8,6,75,2,2000,0.768,2000,390.875,257.0085
"510010907002007","510010907002","51001090700",5,4,80,2,2000,1.3,2000,613.4,408.46
"510010907002008","510010907002","51001090700",4,3,75,2,2000,1.3,2000,531.75,501.825
"510010907002009","510010907002","51001090700",8,6,75,2,2000,0.768,2000,390.625,257.0085
"510010907002010","510010907002","51001090700",7,5,71.4,2,2000,0.768,2000,442.857142857143,293.295428571429
"510010907002011","510010907002","51001090700",8,6,75,2,2000,0.768,2000,390.875,257.0085
"510010907002012","510010907002","51001090700",5,3,60,2,2000,0.768,2000,426,401.6136
"510010907002013","510010907002","51001090700",7,5,71.4,2,2000,0.768,2000,443.142857142857,293.295428571429
"510010907002014","510010907002","51001090700",7,5,71.4,2,2000,0.768,2000,443.142857142857,293.295428571429
"510010907002015","510010907002","51001090700",7,5,71.4,2,2000,0.768,2000,442.857142857143,293.295428571429
"510010907002016","510010907002","51001090700",7,5,71.4,2,2000,0.768,2000,443.142857142857,293.295428571429
"510010907002017","510010907002","51001090700",6,5,83.3,2,2000,1.3,2000,516.166666666667,342.05
"510010907002018","510010907002","51001090700",7,5,71.4,2,2000,0.768,2000,443.142857142857,293.295428571429
"510010907002019","510010907002","51001090700",6,5,83.3,2,2000,1.3,2000,516.166666666667,342.05
"510010907002020","510010907002","51001090700",6,5,83.3,2,2000,1.3,2000,516.166666666667,342.05
"510010907002021","510010907002","51001090700",7,5,71.4,2,2000,0.768,2000,443.142857142857,293.295428571429
"510010907002022","510010907002","51001090700",7,5,71.4,2,2000,0.768,2000,443.142857142857,293.295428571429
"510010907002023","510010907002","51001090700",7,5,71.4,2,2000,0.768,2000,443.142857142857,293.295428571429
"510010907002024","510010907002","51001090700",7,5,71.4,2,2000,0.768,2000,443.142857142857,293.295428571429
"510010907002025","510010907002","51001090700",7,5,71.4,2,2000,0.768,2000,443.142857142857,293.295428571429
"510010907002026","510010907002","51001090700",6,5,83.3,2,2000,1.3,2000,516.166666666667,342.05
"510010907002027","510010907002","51001090700",5,4,80,2,2000,1.3,2000,431.4,403.46
"510010907002028","510010907002","51001090700",5,3,60,2,100,0.768,10,32,3.6136
"510010907002029","510010907002","51001090700",7,5,71.4,2,2000,0.768,2000,443.142857142857,293.295428571429
"510010907002030","510010907002","51001090700",7,5,71.4,2,2000,0.768,2000,443.142857142857,293.295428571429
"510010907002031","510010907002","51001090700",5,3,60,2,100,0.768,10,32.8,3.6136
"510010907002032","510010907002","51001090700",4,3,75,2,100,1.3,10,39.25,4.325
"510010907002033","510010907002","51001090700",5,4,80,2,100,1.3,10,36.4,4.06
"510010907002034","510010907002","51001090700",7,5,71.4,2,940,0.768,35,160.714285714286,8.00971428571428
"510010907002035","510010907002","51001090700",7,5,71.4,2,2000,0.768,2000,443.142857142857,293.295428571429
"510010907002036","510010907002","51001090700",7,5,71.4,2,2000,0.768,2000,443.142857142857,293.295428571429
"510010907002037","510010907002","51001090700",7,5,71.4,2,2000,0.768,2000,443.142857142857,293.295428571429
"510010907002038","510010907002","51001090700",7,5,71.4,2,2000,0.768,2000,443.142857142857,293.295428571429
"510010907002039","510010907002","51001090700",7,5,71.4,2,2000,0.768,2000,442.857142857143,293.295428571429
"510010907002040","510010907002","51001090700",7,5,71.4,2,2000,0.768,2000,442.857142857143,293.295428571429
"510010907002041","510010907002","51001090700",7,5,71.4,2,2000,0.768,2000,443.142857142857,293.295428571429
"510010907002042","510010907002","51001090700",7,5,71.4,2,2000,0.768,2000,443.142857142857,293.295428571429
"510010907002043","510010907002","51001090700",7,5,71.4,2,2000,0.768,2000,443.142857142857,293.295428571429
"510010907002044","510010907002","51001090700",6,5,83.3,2,2000,1.3,2000,516.166666666667,342.05
"510010907002045","510010907002","51001090700",8,6,75,2,2000,0.768,2000,390.875,257.0085
"510010907002046","510010907002","51001090700",7,5,71.4,2,2000,0.768,2000,443.142857142857,293.295428571429
"510010907002047","510010907002","51001090700",7,5,71.4,2,2000,0.768,2000,443.142857142857,293.295428571429
"510010907002048","510010907002","51001090700",7,5,71.4,2,2000,0.768,2000,443.142857142857,293.295428571429
"510010907002049","510010907002","51001090700",7,5,71.4,2,2000,0.768,2000,443.142857142857,293.295428571429
"510010907002050","510010907002","51001090700",7,5,71.4,2,2000,0.768,2000,443.142857142857,293.295428571429
"510010907002051","510010907002","51001090700",6,5,83.3,2,2000,1.3,2000,516.166666666667,342.05
"510010907002052","510010907002","51001090700",7,5,71.4,2,2000,0.768,2000,443.142857142857,293.295428571429
"510010907002053","510010907002","51001090700",6,5,83.3,2,2000,1.3,2000,516.166666666667,342.05
"510010907002054","510010907002","51001090700",7,5,71.4,2,2000,0.768,2000,442.857142857143,293.295428571429
"510010907002055","510010907002","51001090700",7,5,71.4,2,2000,0.768,2000,443.142857142857,293.295428571429
"510010907002056","510010907002","51001090700",8,6,75,2,2000,0.768,2000,390.875,257.0085
"510010907002057","510010907002","51001090700",7,5,71.4,2,2000,0.768,2000,442.857142857143,293.295428571429
"510010907002058","510010907002","51001090700",7,5,71.4,2,2000,0.768,2000,443.142857142857,293.295428571429
"510010907002059","510010907002","51001090700",7,5,71.4,2,2000,0.768,2000,443.142857142857,293.295428571429
"510010907002060","510010907002","51001090700",7,5,71.4,2,2000,0.768,2000,443.142857142857,293.295428571429
"510010907002061","510010907002","51001090700",6,4,66.7,2,100,0.768,10,31.1666666666667,3.51133333333333
"510010907002062","510010907002","51001090700",5,4,80,2,100,1.3,10,36.4,4.06
"510010907002063","510010907002","51001090700",4,3,75,2,100,1.3,10,39.25,4.325
"510010907002064","510010907002","51001090700",5,3,60,2,100,0.768,10,32,3.6136
"510010907002065","510010907002","51001090700",8,6,75,2,2000,1,2000,391.5,257.0375
"510010907002066","510010907002","51001090700",5,3,60,2,2000,0.768,2000,426,401.6136
"510010907002067","510010907002","51001090700",4,3,75,2,2000,1.3,2000,531.75,501.825
"510010907002068","510010907002","51001090700",4,3,75,2,2000,1.3,2000,531.75,501.825
"510010907002069","510010907002","51001090700",5,3,60,2,2000,0.768,2000,426.4,401.6136
"510010907002070","510010907002","51001090700",7,5,71.4,2,2000,0.768,2000,443.142857142857,293.295428571429
"510010907002071","510010907002","51001090700",6,4,66.7,2,2000,0.768,2000,511.666666666667,340.511333333333
"510010907002072","510010907002","51001090700",6,5,83.3,2,2000,1.3,2000,516.166666666667,342.05
"510010907003000","510010907003","51001090700",8,6,75,2,2000,0.768,2000,390.625,257.0085
"510010907003001","510010907003","51001090700",7,5,71.4,2,2000,0.768,2000,443.142857142857,293.295428571429
"510010907003002","510010907003","51001090700",5,4,80,2,2000,1.3,2000,613.4,408.46
"510010907003003","510010907003","51001090700",6,5,83.3,2,2000,1.3,2000,516.166666666667,342.05
"510010907003004","510010907003","51001090700",8,6,75,2,2000,1,2000,391.5,257.0375
"510010907003005","510010907003","51001090700",5,4,80,2,100,1.3,10,36.4,4.06
"510010907003006","510010907003","51001090700",7,5,71.4,2,2000,0.768,2000,443.142857142857,293.295428571429
"510010907003007","510010907003","51001090700",4,3,75,2,100,1.3,10,39.25,4.325
"510010907003008","510010907003","51001090700",3,2,66.7,2,100,1.3,3,42.3333333333333,2.43333333333333
"510010907003009","510010907003","51001090700",6,5,83.3,2,2000,1.3,2000,516.166666666667,342.05
"510010907003010","510010907003","51001090700",7,5,71.4,2,2000,0.768,2000,443.142857142857,293.295428571429
"510010907003011","510010907003","51001090700",6,4,66.7,2,2000,0.768,2000,360.333333333333,336.344666666667
"510010907003012","510010907003","51001090700",3,2,66.7,2,100,1.3,3,42.3333333333333,2.43333333333333
"510010907003013","510010907003","51001090700",7,5,71.4,2,2000,1,2000,443.857142857143,293.328571428571
"510010907003014","510010907003","51001090700",7,5,71.4,2,2000,1,2000,443.857142857143,293.328571428571
"510010907003015","510010907003","51001090700",7,5,71.4,2,2000,0.768,2000,443.142857142857,293.295428571429
"510010907003016","510010907003","51001090700",7,5,71.4,2,2000,1,2000,443.857142857143,293.328571428571
"510010907003017","510010907003","51001090700",7,5,71.4,2,2000,0.768,2000,443.142857142857,293.295428571429
"510010907003018","510010907003","51001090700",6,5,83.3,2,2000,1.3,2000,516.166666666667,342.05
"510010907003019","510010907003","51001090700",6,5,83.3,2,2000,1.3,2000,516.166666666667,342.05
"510010907003020","510010907003","51001090700",6,5,83.3,2,2000,1.3,2000,516.166666666667,342.05
"510010907003021","510010907003","51001090700",7,5,71.4,2,2000,1,2000,443.857142857143,293.328571428571
"510010907003022","510010907003","51001090700",5,3,60,2,100,0.768,3,31.4,2.2136
"510010907003023","510010907003","51001090700",5,3,60,2,100,0.768,3,31.4,2.2136
"510010907003024","510010907003","51001090700",3,2,66.7,2,100,1.3,3,42.3333333333333,2.43333333333333
"510010907003025","510010907003","51001090700",5,3,60,2,100,0.768,3,31,2.2136
"510010907003026","510010907003","51001090700",3,2,66.7,2,100,1.3,3,42.3333333333333,2.43333333333333
"510010907003027","510010907003","51001090700",3,2,66.7,2,100,1.3,3,42.3333333333333,2.43333333333333
"510010907003028","510010907003","51001090700",4,2,50,2,100,1,3,34.25,2.075
"510010907003029","510010907003","51001090700",7,5,71.4,2,2000,0.768,2000,442.857142857143,293.295428571429
"510010907003030","510010907003","51001090700",6,5,83.3,2,2000,1.3,2000,516.166666666667,342.05
"510010907003031","510010907003","51001090700",6,5,83.3,2,2000,1.3,2000,516.166666666667,342.05
"510010907003032","510010907003","51001090700",7,5,71.4,2,2000,0.768,2000,442.857142857143,293.295428571429
"510010907003033","510010907003","51001090700",6,5,83.3,2,2000,1.3,2000,516.166666666667,342.05
"510010907003034","510010907003","51001090700",6,5,83.3,2,2000,1.3,2000,516.166666666667,342.05
"510010907003035","510010907003","51001090700",6,5,83.3,2,2000,1.3,2000,516.166666666667,342.05
"510010907003036","510010907003","51001090700",7,5,71.4,2,2000,1,2000,444.571428571429,293.328571428571
"510010907003037","510010907003","51001090700",7,5,71.4,2,2000,0.768,2000,443.142857142857,293.295428571429
"510010907003038","510010907003","51001090700",7,5,71.4,2,2000,1,2000,443.857142857143,293.328571428571
"510010907003039","510010907003","51001090700",6,5,83.3,2,2000,1.3,2000,516.166666666667,342.05
"510010907003040","510010907003","51001090700",7,5,71.4,2,2000,0.768,2000,443.142857142857,293.295428571429
"510010907003041","510010907003","51001090700",6,5,83.3,2,2000,1.3,2000,516.166666666667,342.05
"510010907003042","510010907003","51001090700",6,5,83.3,2,2000,1.3,2000,516.166666666667,342.05
"510010907003043","510010907003","51001090700",5,3,60,2,2000,0.768,2000,426,401.6136
"510010907003044","510010907003","51001090700",4,3,75,2,2000,1.3,2000,531.75,501.825
"510010907003045","510010907003","51001090700",7,5,71.4,2,2000,0.768,2000,443.142857142857,293.295428571429
"510010907003046","510010907003","51001090700",7,5,71.4,2,2000,1,2000,443.857142857143,293.328571428571
"510010907003047","510010907003","51001090700",6,5,83.3,2,2000,1.3,2000,516.166666666667,342.05
"510010907003048","510010907003","51001090700",4,2,50,2,100,1,3,34.25,2.075
"510010907003049","510010907003","51001090700",4,2,50,2,100,0.768,3,32.5,2.017
"510010907003050","510010907003","51001090700",6,5,83.3,2,2000,1.3,2000,516.166666666667,342.05
"510010907003051","510010907003","51001090700",6,5,83.3,2,2000,1.3,2000,516.166666666667,342.05
"510010907003052","510010907003","51001090700",6,5,83.3,2,2000,1.3,2000,516.166666666667,342.05
"510010907003053","510010907003","51001090700",7,5,71.4,2,2000,0.768,2000,442.857142857143,293.295428571429
"510010907003054","510010907003","51001090700",7,5,71.4,2,2000,1,2000,443.857142857143,293.328571428571
"510010907003055","510010907003","51001090700",6,5,83.3,2,2000,1.3,2000,516.166666666667,342.05
"510010907003056","510010907003","51001090700",5,4,80,2,940,1.3,35,219.4,10.46
"510010907003057","510010907003","51001090700",7,5,71.4,2,2000,0.768,2000,443.142857142857,293.295428571429
"510010907003058","510010907003","51001090700",6,5,83.3,2,2000,1.3,2000,516.166666666667,342.05
"510010907003059","510010907003","51001090700",6,5,83.3,2,2000,1.3,2000,516.166666666667,342.05
"510010907003060","510010907003","51001090700",5,4,80,2,940,1.3,35,219.4,10.46
"510010907003061","510010907003","51001090700",5,4,80,2,940,1.3,35,219.4,10.46
"510010907004000","510010907004","51001090700",7,5,71.4,2,2000,0.768,2000,443.142857142857,293.295428571429
"510010907004001","510010907004","51001090700",7,5,71.4,2,940,0.768,35,161,8.00971428571428
"510010907004002","510010907004","51001090700",3,2,66.7,2,100,1.3,3,42.3333333333333,2.43333333333333
"510010907004003","510010907004","51001090700",7,5,71.4,2,2000,0.768,2000,443.142857142857,293.295428571429
"510010907004004","510010907004","51001090700",7,5,71.4,2,2000,0.768,2000,442.857142857143,293.295428571429
"510010907004005","510010907004","51001090700",7,5,71.4,2,2000,0.768,2000,442.857142857143,293.295428571429
"510010907004006","510010907004","51001090700",6,4,66.7,2,940,0.768,35,183.666666666667,8.84466666666667
"510010907004007","510010907004","51001090700",7,5,71.4,2,2000,0.768,2000,443.142857142857,293.295428571429
"510010907004008","510010907004","51001090700",6,4,66.7,2,2000,0.768,2000,360.333333333333,336.344666666667
"510010907004009","510010907004","51001090700",5,3,60,2,100,0.768,10,32.4,3.6136
"510010907004010","510010907004","51001090700",6,4,66.7,2,2000,0.768,2000,360.333333333333,336.344666666667
"510010907004011","510010907004","51001090700",2,2,100,30,100,3,10,65,6.5
"510010907004012","510010907004","51001090700",2,2,100,30,100,3,10,65,6.5
"510010907004013","510010907004","51001090700",6,4,66.7,2,2000,0.768,2000,360.333333333333,336.344666666667
"510010907004014","510010907004","51001090700",6,4,66.7,2,2000,0.768,2000,360.333333333333,336.344666666667
"510010907004015","510010907004","51001090700",6,4,66.7,2,2000,0.768,2000,359.5,335.178
"510010907004016","510010907004","51001090700",3,2,66.7,2,100,1.3,3,42.3333333333333,2.43333333333333
"510010907004017","510010907004","51001090700",4,3,75,2,2000,1.3,2000,531.75,501.825
"510010907004018","510010907004","51001090700",6,4,66.7,2,2000,0.768,2000,360.333333333333,336.344666666667
"510010907004019","510010907004","51001090700",4,3,75,2,100,1.3,10,39.25,4.325
"510010907004020","510010907004","51001090700",6,4,66.7,2,2000,0.768,2000,360.333333333333,336.344666666667
"510010907004021","510010907004","51001090700",2,2,100,30,100,3,10,65,6.5
"510010907004022","510010907004","51001090700",3,2,66.7,2,100,1.3,3,42.3333333333333,2.43333333333333
"510010907004023","510010907004","51001090700",2,2,100,30,100,3,10,65,6.5
"510010907004024","510010907004","51001090700",5,3,60,2,100,0.768,10,32,3.6136
"510010907004025","510010907004","51001090700",2,2,100,30,100,3,10,65,6.5
"510010907004026","510010907004","51001090700",6,4,66.7,2,2000,0.768,2000,360.333333333333,336.344666666667
"510010907004027","510010907004","51001090700",6,4,66.7,2,2000,0.768,2000,511.666666666667,340.511333333333
"510010907004028","510010907004","51001090700",6,4,66.7,2,2000,0.768,2000,511.666666666667,340.511333333333
"510010907004029","510010907004","51001090700",6,4,66.7,2,2000,0.768,2000,512,340.511333333333
"510010907004030","510010907004","51001090700",4,2,50,2,100,0.768,3,32.5,2.017
"510010907004031","510010907004","51001090700",2,2,100,30,100,3,10,65,6.5
"510010907004032","510010907004","51001090700",6,4,66.7,2,940,0.768,35,183.333333333333,8.84466666666667
"510010907004033","510010907004","51001090700",4,3,75,2,940,1.3,35,266.75,10.575
"510010907004034","510010907004","51001090700",6,4,66.7,2,940,0.768,35,183.666666666667,8.84466666666667
"510010907004035","510010907004","51001090700",2,2,100,30,100,3,10,65,6.5
"510010907004036","510010907004","51001090700",2,2,100,30,100,3,10,65,6.5
"510010907004037","510010907004","51001090700",2,2,100,30,100,3,10,65,6.5
"510010907004038","510010907004","51001090700",2,2,100,30,100,3,10,65,6.5
"510010907004039","510010907004","51001090700",2,2,100,30,100,3,10,65,6.5
"510010907004040","510010907004","51001090700",3,3,100,30,2000,3,2000,710,671
"510010907004041","510010907004","51001090700",3,3,100,30,2000,3,2000,710,671
"510010907004042","510010907004","51001090700",2,2,100,30,100,3,10,65,6.5
"510010907004043","510010907004","51001090700",2,2,100,30,100,3,10,65,6.5
"510010907004044","510010907004","51001090700",2,2,100,30,100,3,10,65,6.5
"510010907004045","510010907004","51001090700",5,3,60,2,100,0.768,10,32.4,3.6136
"510010907004046","510010907004","51001090700",4,3,75,2,100,1.3,10,39.25,4.325
"510010907004047","510010907004","51001090700",7,5,71.4,2,2000,0.768,2000,442.857142857143,293.295428571429
"510010907004048","510010907004","51001090700",7,5,71.4,2,2000,1,2000,443.857142857143,293.328571428571
"510010907004049","510010907004","51001090700",7,5,71.4,2,2000,0.768,2000,442.857142857143,293.295428571429
"510010907004050","510010907004","51001090700",7,5,71.4,2,2000,0.768,2000,443.142857142857,293.295428571429
"510010907004051","510010907004","51001090700",7,5,71.4,2,2000,0.768,2000,442.857142857143,293.295428571429
"510010907004052","510010907004","51001090700",7,5,71.4,2,2000,0.768,2000,443.142857142857,293.295428571429
"510010907004053","510010907004","51001090700",6,4,66.7,2,940,0.768,35,183.666666666667,8.84466666666667
"510010907004054","510010907004","51001090700",4,3,75,2,100,1.3,10,39.25,4.325
"510010907004055","510010907004","51001090700",4,3,75,2,100,1.3,10,39.25,4.325
"510010907004056","510010907004","51001090700",4,3,75,2,100,1.3,10,39.25,4.325
"510010907004057","510010907004","51001090700",6,4,66.7,2,940,0.768,35,183.666666666667,8.84466666666667
"510010907004058","510010907004","51001090700",3,3,100,30,2000,3,2000,710,671
"510010907004059","510010907004","51001090700",7,5,71.4,2,2000,0.768,2000,443.142857142857,293.295428571429
"510010907004060","510010907004","51001090700",7,5,71.4,2,2000,0.768,2000,443.142857142857,293.295428571429
"510010907004061","510010907004","51001090700",6,4,66.7,2,940,0.768,35,184,8.84466666666667
"510010907004062","510010907004","51001090700",6,4,66.7,2,940,0.768,35,183.666666666667,8.84466666666667
"510010907004063","510010907004","51001090700",6,5,83.3,2,2000,1.3,2000,516.166666666667,342.05
"510010907004064","510010907004","51001090700",2,2,100,100,2000,3,2000,1050,1001.5
"510010907004065","510010907004","51001090700",3,3,100,30,2000,3,2000,710,671
"510010907004066","510010907004","51001090700",6,4,66.7,1.5,2000,0.384,2000,359.75,336.280666666667
"510010907004067","510010907004","51001090700",7,5,71.4,2,2000,0.768,2000,443.142857142857,293.295428571429
"510010907004068","510010907004","51001090700",7,5,71.4,2,2000,0.768,2000,443.142857142857,293.295428571429
"510010907004069","510010907004","51001090700",6,5,83.3,2,2000,1.3,2000,516.166666666667,342.05
"510010907004070","510010907004","51001090700",5,3,60,2,2000,0.768,2000,426,401.6136
"510010907004071","510010907004","51001090700",5,4,80,2,2000,1.3,2000,613.4,408.46
"510010907004072","510010907004","51001090700",6,4,66.7,2,2000,0.768,2000,512,340.511333333333
"510010907004073","510010907004","51001090700",6,4,66.7,2,2000,0.768,2000,511.666666666667,340.511333333333
"510010907004074","510010907004","51001090700",5,3,60,2,2000,0.768,2000,426,401.6136
"510010907004075","510010907004","51001090700",5,4,80,2,2000,1.3,2000,431.4,403.46
"510010907004076","510010907004","51001090700",7,5,71.4,2,2000,0.768,2000,443.142857142857,293.295428571429
"510010907004077","510010907004","51001090700",7,5,71.4,2,2000,0.768,2000,442.857142857143,293.295428571429
"510010907004078","510010907004","51001090700",6,5,83.3,2,2000,1.3,2000,516.166666666667,342.05
"510010907004079","510010907004","51001090700",7,5,71.4,2,2000,1,2000,443.857142857143,293.328571428571
"510010907004080","510010907004","51001090700",5,4,80,2,2000,1.3,2000,613.4,408.46
"510010907004081","510010907004","51001090700",6,4,66.7,2,2000,0.768,2000,512,340.511333333333
"510010907004082","510010907004","51001090700",4,3,75,2,940,1.3,35,266.75,10.575
"510010907004083","510010907004","51001090700",5,3,60,2,940,0.768,35,214.4,8.6136
"510010907004084","510010907004","51001090700",4,3,75,2,100,1.3,10,39.25,4.325
"510010907004085","510010907004","51001090700",5,3,60,2,100,0.768,10,32,3.6136
"510010907004086","510010907004","51001090700",2,2,100,30,100,3,10,65,6.5
"510010907004087","510010907004","51001090700",2,2,100,30,100,3,10,65,6.5
"510010907005000","510010907005","51001090700",2,2,100,30,100,3,10,65,6.5
"510010907005001","510010907005","51001090700",2,2,100,30,100,3,10,65,6.5
"510010907005002","510010907005","51001090700",1,1,100,100,100,3,3,100,3
"510010907005003","510010907005","51001090700",5,3,60,2,100,0.768,10,32.4,3.6136
"510010907005004","510010907005","51001090700",6,4,66.7,2,940,0.768,35,183.666666666667,8.84466666666667
"510010907005005","510010907005","51001090700",1,1,100,100,100,3,3,100,3
"510010907005006","510010907005","51001090700",6,4,66.7,2,940,0.768,35,183.333333333333,8.84466666666667
"510010907005007","510010907005","51001090700",1,1,100,100,100,3,3,100,3
"510010907005008","510010907005","51001090700",1,1,100,100,100,3,3,100,3
"510010907005009","510010907005","51001090700",5,3,60,2,940,0.768,35,214.4,8.6136
"510010907005010","510010907005","51001090700",6,4,66.7,2,940,0.768,35,183.333333333333,8.84466666666667
"510010907005011","510010907005","51001090700",1,1,100,100,100,3,3,100,3
"510010907005012","510010907005","51001090700",1,1,100,100,100,3,3,100,3
"510010907005013","510010907005","51001090700",1,1,100,100,100,3,3,100,3
"510010907005014","510010907005","51001090700",5,3,60,2,940,1,35,215.4,8.66
"510010907005015","510010907005","51001090700",6,4,66.7,2,940,0.768,35,183.666666666667,8.84466666666667
"510010907005016","510010907005","51001090700",5,3,60,2,100,0.768,10,32,3.6136
"510010907005017","510010907005","51001090700",5,3,60,2,100,0.768,10,32,3.6136
"510010907005018","510010907005","51001090700",2,2,100,30,100,3,10,65,6.5
"510010907005019","510010907005","51001090700",5,3,60,2,100,0.768,10,32,3.6136
"510010907005020","510010907005","51001090700",4,3,75,2,100,1.3,10,39.25,4.325
"510010907005021","510010907005","51001090700",4,3,75,2,100,1.3,10,39.25,4.325
"510010907005022","510010907005","51001090700",5,3,60,2,100,0.768,10,32,3.6136
"510010907005023","510010907005","51001090700",7,5,71.4,2,2000,1,2000,443.857142857143,293.328571428571
"510010907005024","510010907005","51001090700",6,5,83.3,2,2000,1.3,2000,516.166666666667,342.05
"510010907005025","510010907005","51001090700",2,2,100,30,100,3,10,65,6.5
"510010907005026","510010907005","51001090700",1,1,100,100,100,3,3,100,3
"510010907005027","510010907005","51001090700",2,2,100,30,100,3,10,65,6.5
"510010907005028","510010907005","51001090700",2,2,100,30,100,3,10,65,6.5
"510010907005029","510010907005","51001090700",7,5,71.4,2,2000,0.768,2000,443.142857142857,293.295428571429
"510010907005030","510010907005","51001090700",2,2,100,30,100,3,10,65,6.5
"510010907005031","510010907005","51001090700",7,5,71.4,2,2000,0.768,2000,443.142857142857,293.295428571429
"510010907005032","510010907005","51001090700",4,3,75,2,100,1.3,10,39.25,4.325
"510010907005033","510010907005","51001090700",7,5,71.4,2,2000,0.768,2000,443.142857142857,293.295428571429
"510010907005034","510010907005","51001090700",6,4,66.7,2,2000,0.768,2000,360.333333333333,336.344666666667
"510010907005035","510010907005","51001090700",1,1,100,100,100,3,3,100,3
"510010907005036","510010907005","51001090700",5,3,60,2,100,0.768,10,32.4,3.6136
"510010907005037","510010907005","51001090700",2,2,100,30,100,3,10,65,6.5
"510010907005038","510010907005","51001090700",5,3,60,2,100,0.768,10,32.4,3.6136
"510010907005039","510010907005","51001090700",2,2,100,30,100,3,10,65,6.5
"510010907005040","510010907005","51001090700",7,5,71.4,2,2000,0.768,2000,443.142857142857,293.295428571429
"510010907005041","510010907005","51001090700",5,3,60,2,100,0.768,10,32.4,3.6136
"510010907005042","510010907005","51001090700",2,2,100,30,100,3,10,65,6.5
"510010907005043","510010907005","51001090700",5,3,60,2,100,0.768,10,32.4,3.6136
"510010907005044","510010907005","51001090700",2,2,100,30,100,3,10,65,6.5
"510010907005045","510010907005","51001090700",2,2,100,30,100,3,10,65,6.5
"510010907005046","510010907005","51001090700",2,2,100,30,100,3,10,65,6.5
"510010907005047","510010907005","51001090700",1,1,100,100,100,3,3,100,3
"510010907005048","510010907005","51001090700",1,1,100,100,100,3,3,100,3
"510010907005049","510010907005","51001090700",2,2,100,30,100,3,10,65,6.5
"510010907005050","510010907005","51001090700",5,3,60,2,100,0.768,10,32.4,3.6136
"510010907005051","510010907005","51001090700",5,3,60,2,100,0.768,10,32.4,3.6136
"510010907005052","510010907005","51001090700",2,2,100,30,100,3,10,65,6.5
"510010907005053","510010907005","51001090700",5,3,60,2,100,0.768,10,32,3.6136
"510010907005054","510010907005","51001090700",1,1,100,100,100,3,3,100,3
"510010907005055","510010907005","51001090700",2,2,100,30,100,3,10,65,6.5
"510010907005056","510010907005","51001090700",7,5,71.4,2,2000,0.768,2000,443.142857142857,293.295428571429
"510010907005057","510010907005","51001090700",4,2,50,2,100,0.768,3,32.5,2.017
"510010907005058","510010907005","51001090700",1,1,100,100,100,3,3,100,3
"510010907005059","510010907005","51001090700",2,2,100,30,100,3,10,65,6.5
"510010907005060","510010907005","51001090700",1,1,100,100,100,3,3,100,3
"510010907005061","510010907005","51001090700",3,2,66.7,2,100,1.3,3,42.3333333333333,2.43333333333333
"510010907005062","510010907005","51001090700",2,2,100,30,100,3,10,65,6.5
"510010907005063","510010907005","51001090700",1,1,100,100,100,3,3,100,3
"510010907005064","510010907005","51001090700",1,1,100,100,100,3,3,100,3
"510010907005065","510010907005","51001090700",1,1,100,100,100,3,3,100,3
