CNTY_FIPS,Year,Fipsyearmin,Janmin,Febmin,Marmin,Aprmin,Maymin,Junmin,Julmin,Augmin,Sepmin,Octmin,Novmin,Decmin,Avg_Tempmin,Fipsyearmax,Janmax,Febmax,Marmax,Aprmax,Maymax,Junmax,Julmax,Augmax,Sepmax,Octmax,Novmax,Decmax,Avg_Tempmax,Fipsyearpcp,Janpcp,Febpcp,Marpcp,Aprpcp,Maypcp,Junpcp,Julpcp,Augpcp,Seppcp,Octpcp,Novpcp,Decpcp,Avg_monthlypcp,Tot_yearlypcp
131,1977,44131281977,19,28.6,42.3,48.3,55.7,61.9,70,69.4,64.9,49.9,45.7,32.4,49.01,44131271977,34.1,49.3,59.3,68.9,75.2,80.5,88.3,87.6,82.2,66.2,59.4,48.8,66.65,44131011977,3.54,2.65,3.16,1.86,2.4,2.49,2.79,4.58,1.83,4.29,4.03,5.54,3.26,39.160000000000004
131,1978,44131281978,26.2,21.9,34.8,44.5,54.1,63.3,67.4,70.9,61.5,48.6,45.7,34.7,47.8,44131271978,41.6,36.7,51.1,63.8,69.3,81.1,83.7,87.2,80.6,68.8,60.9,52.9,64.81,44131011978,5.86,1.25,6.33,4,6.27,2.76,4.76,3.14,1.49,1.46,5.21,3.21,3.81,45.74
131,1979,44131281979,29.5,22.6,37.4,46.2,57.5,60,67.7,69.2,64,49.4,44.7,34.4,48.55,44131271979,45.7,37.3,57,63.3,73,77.3,83.4,84.8,77.9,68.8,62.7,51.1,65.19,44131011979,6.42,4.73,4.53,3.85,6.82,4.24,6.61,4.11,9.27,2.12,5.65,1.23,4.96,59.58
131,1980,44131281980,30.4,25.1,35.8,46.9,57,62.8,69.7,70.1,65.5,50.8,38.7,30.8,48.63,44131271980,44.1,41.2,52,65.7,75,81.1,88.3,87.8,82.4,67.8,56.5,48.3,65.85,44131011980,3.77,2.39,4.83,3.08,2.71,1.01,2.74,2.7,1.8,4.84,2.55,1.63,2.84,34.05
131,1981,44131281981,22.8,31.7,34.2,48.8,54.4,68.2,69.8,66.2,60.6,49,40.8,30.9,48.12,44131271981,39.1,50.5,52.5,68.8,71.3,84.9,86.1,81.8,77.6,67.4,57,46,65.25,44131011981,0.89,2.88,1.9,3.33,3.72,3.14,4.78,4.06,3.43,2.81,1.27,5.14,3.11,37.35
131,1982,44131281982,24.4,32,37,42.9,56.8,64.2,69.5,66,60.9,50.8,43.5,39.6,48.97,44131271982,41.2,46.6,55.3,62,75.6,78.7,85.6,82.1,76.9,67.4,60.9,54.2,65.54,44131011982,4.47,4.38,4.47,2.75,1.57,4.67,6.45,5.44,2.32,2.78,4.13,3.65,3.92,47.08
131,1983,44131281983,31.7,31.3,40.8,44.3,54.6,63.1,69.3,68.5,62.4,54.1,41.4,31.4,49.41,44131271983,44.4,45.2,56.4,61.6,72.7,80.3,88.8,87,80.6,68.7,60,48.1,66.15,44131011983,2.17,4.77,5.48,6.31,3.44,4.1,0.55,1.69,3.58,4.27,4.35,5.67,3.86,46.379999999999995
131,1984,44131281984,25.7,35.5,34.5,45,55.8,66,68.1,68.9,61.2,59,39.1,39.2,49.83,44131271984,41.4,52.5,50.9,61.1,74.6,83.2,83,84.6,77.1,73.2,57.3,57.6,66.38,44131011984,3.89,4.09,6.69,4.99,4.83,2.53,5.06,1.07,1.81,1,2.29,2.06,3.36,40.31
131,1985,44131281985,25.5,30.8,39.6,49,57.5,64.1,69.6,68.4,62.5,56.5,50.2,31,50.39,44131271985,41.1,46.8,58.6,70.6,75.7,80.8,85.4,84.1,81,72,65.3,47.7,67.42,44131011985,4.18,3.14,3.1,0.47,3.2,3.8,3.48,1.96,5.99,4.54,5.21,1.24,3.36,40.31
131,1986,44131281986,28.6,32.1,37.4,45.3,56.2,65.9,71.8,67.4,62.6,54.4,43.9,35,50.05,44131271986,46.2,46.2,57.5,64.2,76.2,84.1,88.9,82.4,78.8,71.7,58.7,50,67.08,44131011986,2.93,2.62,0.71,1.43,0.69,1.47,3.89,8.04,0.75,1.13,2.26,4.9,2.57,30.82
131,1987,44131281987,29.8,27.9,36,45.2,56.4,66.4,71,69.3,64.4,45,42.9,35.2,49.12,44131271987,43.9,44,54,60.8,76.1,83.3,89.3,86.8,80.5,66.2,61.7,51.7,66.53,44131011987,8.57,2.53,2.62,3.02,2.23,4.57,1.75,1.63,2.78,1.96,3.48,3.09,3.19,38.23
131,1988,44131281988,26.3,30.9,37,45.3,54.5,62.6,69.8,71.2,60.6,45.8,42,31.3,48.11,44131271988,41.8,49.1,56.6,62.5,72.4,81.5,87.4,86.3,76.7,64.5,60.8,49.8,65.78,44131011988,2.84,3.75,3.04,3.31,4.04,2.84,3.84,4.57,2.74,2.86,3.72,0.73,3.19,38.28
131,1989,44131281989,33.6,31.7,38.9,44.3,54.5,68.4,69.3,69.4,64.7,52.3,41.5,24.4,49.42,44131271989,50.9,48.4,55.4,63,72.1,84.4,85.4,82.9,78.8,70.4,59,39.5,65.85,44131011989,2.2,4.59,7.1,4.28,2.85,4.46,5.3,8.58,3.75,3.31,3.52,2.31,4.35,52.25
131,1990,44131281990,35.3,37.2,41.5,46.6,55.6,64.4,71.4,69,60.8,54.9,42.5,39.3,51.54,44131271990,54.2,56.7,59.1,64.9,72.7,81.9,87.4,83.8,77.1,73.3,62.4,56.2,69.14,44131011990,3.89,2.87,4.38,2.66,6.05,1.46,3.76,9.06,2.12,2,1.71,2.94,3.58,42.9
131,1991,44131281991,33.4,33.7,41.5,49,61.3,65.5,72.4,70.1,61.6,51.4,41.7,35.8,51.45,44131271991,49.2,53.9,57.4,67.7,79,82.8,88.2,85,79.2,70.1,59.1,54.2,68.82,44131011991,5.09,1.05,4.53,3.34,0.83,3.27,4.31,2.81,2.39,4.5,1.09,3.07,3.02,36.28
131,1992,44131281992,32.1,34.2,36.8,46.3,52.4,61.1,71.4,66.4,64.2,49.1,43.6,34.8,49.37,44131271992,48.6,50.8,54.4,64.7,69.3,77.7,86.8,81.3,77.8,66.4,58.4,49,65.43,44131011992,2.19,3.04,3.57,2.19,4.28,2.89,5.43,9.88,5.83,1.91,4.47,4.18,4.16,49.86
131,1993,44131281993,35.2,28,35.8,45.1,56.9,65.6,72.9,68.2,64.4,50.9,41.9,31.8,49.73,44131271993,48.8,44.8,52,62.9,75.1,82.2,89.8,86.1,80.7,68.8,59.7,46.1,66.42,44131011993,4.55,2.06,6.99,3.9,5.1,2.79,0.81,1.8,3.66,3.71,1.83,3.42,3.38,40.62
131,1994,44131281994,25.4,29.7,38,50.3,52.8,68.3,72.7,66.6,60.8,50.6,45.7,38.7,49.97,44131271994,42.7,48.6,58.1,71.7,71,84,88,82.9,78.2,68,63.7,53.9,67.57,44131011994,3.97,4.86,9.5,0.91,3.2,2.76,6.91,3.69,2.89,1.97,4.37,1.52,3.88,46.550000000000004
131,1995,44131281995,34.7,29.5,39,46.4,56.4,65.6,72,70,62.9,54.2,38.6,30.3,49.97,44131271995,47.7,45.4,57.2,67.3,73.8,80.1,89,86.4,78.1,72.3,55.2,44.4,66.41,44131011995,2.97,1.52,2.67,3.06,4.1,3.21,2.11,1.59,4.72,4.89,2.94,2.2,3,35.98
131,1996,44131281996,29,30.3,34.7,46.8,55.6,65.8,68.9,66.2,63.5,51.9,37.1,37.4,48.93,44131271996,44.6,46.1,51,65,71.7,81.9,83.9,81.9,78.6,69.4,52.8,52.3,64.93,44131011996,5,3.02,3.28,4.05,3.57,3.84,7.94,4.66,4.86,5.16,3.1,4.91,4.45,53.39
131,1997,44131281997,31.3,35.9,39.9,43.1,52.1,61.7,69.4,65.2,62.6,51.7,41.5,33.8,49.02,44131271997,47.3,52.2,58.1,61.4,71.6,79.7,87,84.2,79.5,69.6,56.2,49.7,66.38,44131011997,2.41,4.02,3.49,3.28,1.61,1.71,5.72,1.52,1.11,4.35,6.13,3.24,3.22,38.589999999999996
131,1998,44131281998,36.9,37.2,40.8,47.6,57.6,65.9,69.2,68.9,66.1,52.3,40.9,38.5,51.83,44131271998,51.7,51.2,56,67.8,74.5,82,86.3,85.3,83.2,69.8,60.3,54.6,68.56,44131011998,6.72,7.9,5.23,2.92,5.53,4.33,2.96,3.31,4.03,1.12,1.49,5.14,4.22,50.68
131,1999,44131281999,33.3,33.2,35.8,46.4,55.9,64.7,71.6,69.5,63.8,50.4,45.3,35.1,50.42,44131271999,53,50.7,54,67.9,73.7,80.2,88.6,86.2,77.1,68.8,63.5,52.9,68.05,44131011999,4.81,2.03,5.87,3.02,1.33,3.33,3.45,4.6,12.03,5.69,1.11,2.14,4.12,49.41
131,2000,44131282000,29.5,32.8,40.9,47.8,58.9,67,66.8,68,62.1,50.9,38.9,27.9,49.29,44131272000,46,54,60.7,63.9,77.2,83.1,82.6,83.6,76.9,70.9,55.4,43.4,66.47,44131012000,4.35,1.64,3.79,4.03,4.18,4.04,7.7,6.8,4.78,0.03,1.64,2.14,3.76,45.12
131,2001,44131282001,29.1,33.1,36.2,46.5,55.8,66.6,66.3,69.6,60.5,50.2,44.4,39.4,49.81,44131272001,45.2,50.9,52.7,67,74.2,82.2,83.4,85.8,77.2,70.9,64.9,56.7,67.59,44131012001,1.69,2.57,4.35,2.23,3.64,5.35,7.28,2.63,2.13,0.7,0.11,1.68,2.86,34.36
131,2002,44131282002,33.8,33.7,40.4,50.9,55.6,66.2,70.5,69.9,65.1,56.3,41.6,32,51.33,44131272002,51.7,54.3,59.6,69.9,74.7,84.4,89,87,80.1,69.8,57.6,47.8,68.83,44131012002,4.16,1.19,4.48,4.44,2.55,2.37,4.55,3.28,2.59,5.65,4.31,4.23,3.65,43.8
131,2003,44131282003,26.4,30.4,39.6,46.8,54.4,65.6,71,71.2,65,51.1,46,33.7,50.1,44131272003,40.9,44.7,59,64.4,70.3,80.5,85.5,85.7,79.1,69.1,64.9,50,66.17,44131012003,2.47,5.13,4.47,5.41,4.58,2.96,6.1,6.43,5.77,3.94,2,6.67,4.66,55.93
131,2004,44131282004,27.2,30.6,40,48.1,63.4,66.1,70.5,68,64.2,52,42.9,34,50.58,44131272004,43.2,47.2,56.8,66.1,81,81.1,85.5,82.9,78.3,67.7,60.3,51.6,66.81,44131012004,2.18,2.41,1.94,4.48,3.03,5.53,9.53,9.85,2.14,3.12,3.67,3.69,4.3,51.57
131,2005,44131282005,30.6,31.4,34.8,46,52.3,66.2,72.3,71.6,65.3,55.6,43.7,31.6,50.12,44131272005,47.7,48.1,51.1,65.4,69.6,81.3,87.8,87.2,82.6,69.8,63.6,47.5,66.81,44131012005,3.42,2.33,3.11,2.38,4.6,5.69,5.18,5.24,0.84,6.3,3.04,4,3.84,46.13
131,2006,44131282006,36.8,31.2,37.4,48.7,54.7,65.5,70.8,71.1,61.5,51.6,45.1,36.7,50.92,44131272006,53.4,49.3,57.5,68.4,74.4,81.3,87.5,88.1,76.9,68.3,61.2,56.7,68.58,44131012006,3.35,1.03,0.27,3.16,2.78,8.23,4.56,3.72,12.9,6.06,5.29,2.62,4.5,53.97
131,2007,44131282007,35.7,26.4,39.1,44.9,55.5,66,68.7,69.7,64.3,60.1,41.6,36.8,50.73,44131272007,52.9,43,60,64.9,74.2,82.8,86.8,87.5,81.4,76.8,59.3,53.5,68.59,44131012007,2.15,2.54,1.74,4,2.01,4.49,2.51,4.05,1.18,4.17,1.13,4.39,2.86,34.36
131,2008,44131282008,31.7,34.4,40.8,49.4,54.1,67.6,69,67.5,65.6,50.1,40.4,37,50.63,44131272008,48.4,54.1,59.5,66.5,73.4,86.7,86.3,84.5,80.9,68.6,55.8,55,68.31,44131012008,1.95,3.6,2.92,5.36,5.02,4.63,4.53,1.91,2.84,0.99,4.92,4.28,3.58,42.95
131,2009,44131282009,27.6,31.2,37.5,48,58.7,66.5,68.5,71.7,63.1,53.3,46.9,34.2,50.6,44131272009,43.3,51.4,54.6,68.1,75.2,82,84.5,87.3,77,69.9,60.8,48.7,66.9,44131012009,2.01,0.65,5.17,2.36,3.85,6.5,4.09,5.37,5.71,2.92,8.56,7.37,4.55,54.56
131,2010,44131282010,28.8,27.6,40.1,49,59.6,70.9,72.4,70.6,65.1,54.1,41.6,26.7,50.54,44131272010,43.7,41.9,58.2,71,78.2,88.2,91.4,87.4,83.1,72,59.3,40,67.87,44131012010,3.36,4.15,6.68,0.96,3.28,2.04,2.09,4.08,6.09,3.74,0.56,2.73,3.31,39.76
131,2011,44131282011,26.8,32.6,38.6,51.9,58.9,67.9,72.2,69.7,65.8,51.8,44.2,38,51.53,44131272011,40.9,54.4,55.6,70.4,76.8,85.8,89.8,86.7,79.6,69.4,63.4,56.5,69.11,44131012011,3.08,1.74,3.67,1.83,1.46,7.48,4.65,8.38,4.5,2.66,2.76,1.42,3.64,43.63
131,2012,44131282012,33.7,35,46.8,47.2,60.6,64.2,74.1,70.7,62.5,54,39,38.9,52.23,44131272012,51.9,53.3,66.2,67.1,76.5,82.3,90.8,85.1,79.8,70,54.5,55.3,69.4,44131012012,2.36,3.59,2.76,2.93,3.37,3.92,4.7,8.42,2.04,9.01,0.82,4.19,4.01,48.11
131,2013,44131282013,32.5,32.6,35,48.1,57.6,67.6,72.1,67.6,60.5,55.1,40,35.1,50.32,44131272013,49,47.4,50.4,66.4,73.7,82.6,86.8,82.4,78.6,70.7,57.6,53.8,66.62,44131012013,4.03,4.73,4.42,3.51,2.46,5.64,4.08,3.92,1.56,3.75,2.41,5.87,3.87,46.38
131,2014,44131282014,24.5,29.8,34,46.1,58.4,65.5,69,67,65,54.6,38.9,36.5,49.11,44131272014,45.3,47.7,54,64.9,77,82.2,85.2,82.6,79.2,72.1,56.4,52.1,66.56,44131012014,2.97,2.68,3.8,4.4,5.73,2.08,3.88,3.21,5.82,1.53,3.99,3.39,3.62,43.480000000000004
131,2015,44131282015,28.9,21.1,34.7,47.3,59.7,69,70.9,67.8,66.5,52.8,46.7,46.2,50.97,44131272015,45.7,39.8,54.2,67.8,77.3,84.2,85.9,84.9,81.4,69.3,63.7,62.5,68.06,44131012015,4.06,2.42,3.21,5.28,2.44,5.99,4.86,2.66,3.01,3.94,3.83,3.35,3.75,45.05
131,2016,44131282016,29.9,33.5,43.2,45.1,55.7,65.9,72.9,72,67.6,55.9,40.7,34.5,51.41,44131272016,47.4,50.4,62.5,65.4,71,81.6,88.8,88.2,81.7,72.7,60.8,51.2,68.47,44131012016,4.51,5.62,2.92,2.29,6.78,4.6,6.14,2.14,9.91,7.46,1.47,2.8,4.72,56.64
131,2017,44131282017,35.1,37.4,37.9,54,57.5,66.5,72.6,68.9,64.1,55.6,41.3,31.6,51.88,44131272017,49.9,59.4,56.9,72.4,73.4,83.5,88.9,83.9,80.1,73.7,60.6,49.6,69.36,44131012017,4.79,1.31,4.33,2.67,8.09,2.77,3.45,10.15,3.05,4.59,1,2.31,4.04,48.51
131,2018,44131282018,25.1,37.4,35.2,44.6,62.1,68,69.1,71.4,70.4,54.8,40.8,35.9,51.23,44131272018,45.1,58.6,51.2,64.6,79.9,83.9,85.2,87.5,83.2,72.2,58.7,52.6,68.56,44131012018,3.88,2,3.73,2.34,5.91,4.44,6.32,3.35,7.84,3.46,5.02,4.33,4.38,52.62
131,2019,44131282019,30.1,34.3,37,51.3,62.2,67.1,70.6,69.6,65.5,57.3,38.5,36.2,51.64,44131272019,49,53.6,55.3,69.8,80.2,83.8,89.3,86.4,82.8,73.5,56.3,55.5,69.62,44131012019,4.14,4.17,3.35,4.85,2.43,4.17,6.94,2.6,1.98,5.25,2.59,2.59,3.76,45.06
131,2020,44131282020,35.3,36.4,44.5,46.1,54.9,66.5,73.1,71.7,64.4,55.6,45.4,34.8,52.39,44131272020,53.1,54.9,61.8,65,70.8,81.6,90.6,85.7,77.8,71.5,64.6,51.7,69.09,44131012020,3.64,5.51,4.64,4.29,3.23,3.59,3.18,7.73,6.76,3.59,6.22,5.18,4.8,57.56
131,2021,44131282021,32,32.5,40.5,47.3,53.6,66.8,70.8,71.4,64,NA,NA,NA,53.21,44131272021,46.3,46.3,60.7,67.1,75,82.2,87.4,86.3,80.6,NA,NA,NA,70.21,44131012021,3.52,5.74,2.6,2.11,1.61,4.49,4.58,6.9,2.75,-9.99,-9.99,-9.99,0.36,4.33
