"ID","statefips","countyfips","tractfips","blkgpfips","PRE1960PCT","DSLPM","CANCER","RESP","PTRAF","PWDIS","PNPL","PRMP","PTSDF","OZONE","PM25","P_LDPNT","P_DSLPM","P_CANCR","P_RESP","P_PTRAF","P_PWDIS","P_PNPL","P_PRMP","P_PTSDF","P_OZONE","P_PM25","T_LDPNT","T_DSLPM","T_CANCR","T_RESP","T_PTRAF","T_PWDIS","T_PNPL","T_PRMP","T_PTSDF","T_OZONE","T_PM25"
"510010901001","51","001","090100","1",0.349299926308032,0.19023491922,19.8609636296433,0.234259697483729,NA,NA,0.014072257473781,0.060253318357404,0.099120804867212,44.1272699346405,6.86316794520548,66.9446746907268,17.4945771595881,6.94309074883605,5.70988487502712,NA,NA,10.2468044353749,6.69743916617939,13.6336983273276,63.302477998822,12.1672537393978,"0.35 = fraction pre-1960 (66%ile)","0.19 ug/m3 (17%ile)","20 lifetime risk per million (6%ile)","0.23  (5%ile)",NA,NA,"0.014 sites/km distance (10%ile)","0.06 facilities/km distance (6%ile)","0.099 facilities/km distance (13%ile)","44.1 ppb (63%ile)","6.86 ug/m3 (12%ile)"
"510010901002","51","001","090100","2",0.457378551787351,0.19023491922,19.8609636296433,0.234259697483729,NA,NA,0.013835248000162,0.06554190397807,0.118977839073331,44.1272699346405,6.86316794520548,74.539868517183,17.4945771595881,6.94309074883605,5.70988487502712,NA,NA,9.89194248192716,7.83429625915867,16.3540775693557,63.302477998822,12.1672537393978,"0.46 = fraction pre-1960 (74%ile)","0.19 ug/m3 (17%ile)","20 lifetime risk per million (6%ile)","0.23  (5%ile)",NA,NA,"0.014 sites/km distance (9%ile)","0.066 facilities/km distance (7%ile)","0.12 facilities/km distance (16%ile)","44.1 ppb (63%ile)","6.86 ug/m3 (12%ile)"
"510010901003","51","001","090100","3",0.271878646441073,0.19023491922,19.8609636296433,0.234259697483729,NA,NA,0.013680395905187,0.062772435914588,0.112371205459147,44.1272699346405,6.86316794520548,60.3534187957295,17.4945771595881,6.94309074883605,5.70988487502712,NA,NA,9.65425626386968,7.20034618442571,15.4797410851177,63.302477998822,12.1672537393978,"0.27 = fraction pre-1960 (60%ile)","0.19 ug/m3 (17%ile)","20 lifetime risk per million (6%ile)","0.23  (5%ile)",NA,NA,"0.014 sites/km distance (9%ile)","0.063 facilities/km distance (7%ile)","0.11 facilities/km distance (15%ile)","44.1 ppb (63%ile)","6.86 ug/m3 (12%ile)"
"510010901004","51","001","090100","4",0.173693086003372,0.19023491922,19.8609636296433,0.234259697483729,NA,NA,0.013472134394816,0.069138218376829,0.136664984976949,44.1272699346405,6.86316794520548,49.6761244389686,17.4945771595881,6.94309074883605,5.70988487502712,NA,NA,9.30568257597335,8.61398884984139,18.6723549791403,63.302477998822,12.1672537393978,"0.17 = fraction pre-1960 (49%ile)","0.19 ug/m3 (17%ile)","20 lifetime risk per million (6%ile)","0.23  (5%ile)",NA,NA,"0.013 sites/km distance (9%ile)","0.069 facilities/km distance (8%ile)","0.14 facilities/km distance (18%ile)","44.1 ppb (63%ile)","6.86 ug/m3 (12%ile)"
"510010902001","51","001","090200","1",0.196480938416422,0.1788288361,21.5729108115534,0.262476721889226,143.51444300705,0.000116345500085,0.013904800286894,0.665369595082772,0.665369595082772,43.3496032679739,7.01074794520548,52.470468920654,15.4815413140644,11.1665658011555,9.84069031984898,41.9979462564969,54.5309345657116,9.99792940933382,66.8289613138656,42.7865622691741,54.959827040063,13.6165690678614,"0.2 = fraction pre-1960 (52%ile)","0.179 ug/m3 (15%ile)","22 lifetime risk per million (11%ile)","0.26  (9%ile)","140 daily vehicles/meters distance (41%ile)","0.00012 toxicity-weighted concentration/meters distance (54%ile)","0.014 sites/km distance (9%ile)","0.67 facilities/km distance (66%ile)","0.67 facilities/km distance (42%ile)","43.3 ppb (54%ile)","7.01 ug/m3 (13%ile)"
"510010902002","51","001","090200","2",0.088668138337013,0.1788288361,21.5729108115534,0.262476721889226,4.93614031857927,0.009159836387472,0.014554722306324,0.157085228530723,0.48748821028009,43.3496032679739,7.01074794520548,36.7498462309257,15.4815413140644,11.1665658011555,9.84069031984898,8.99392830101347,79.1450033776394,10.9528148435151,29.1365237421278,37.9219916270219,54.959827040063,13.6165690678614,"0.089 = fraction pre-1960 (36%ile)","0.179 ug/m3 (15%ile)","22 lifetime risk per million (11%ile)","0.26  (9%ile)","4.9 daily vehicles/meters distance (8%ile)","0.0092 toxicity-weighted concentration/meters distance (79%ile)","0.015 sites/km distance (10%ile)","0.16 facilities/km distance (29%ile)","0.49 facilities/km distance (37%ile)","43.3 ppb (54%ile)","7.01 ug/m3 (13%ile)"
"510010902003","51","001","090200","3",0.354967948717948,0.1788288361,21.5729108115534,0.262476721889226,44.3148086696011,0.002248990887959,0.012994513705067,0.248540378238866,0.312811063768009,43.3496032679739,7.01074794520548,67.3982947759889,15.4815413140644,11.1665658011555,9.84069031984898,23.4955048269445,70.9484367489522,8.57896440302837,44.8567871908789,32.1186831229177,54.959827040063,13.6165690678614,"0.35 = fraction pre-1960 (67%ile)","0.179 ug/m3 (15%ile)","22 lifetime risk per million (11%ile)","0.26  (9%ile)","44 daily vehicles/meters distance (23%ile)","0.0022 toxicity-weighted concentration/meters distance (70%ile)","0.013 sites/km distance (8%ile)","0.25 facilities/km distance (44%ile)","0.31 facilities/km distance (32%ile)","43.3 ppb (54%ile)","7.01 ug/m3 (13%ile)"
"510010903001","51","001","090300","1",0.423690205011389,0.16178147846,21.5986437779339,0.26160179839181,NA,0.000104862411388,0.013258354949039,0.094562454801581,0.078924034719164,43.984285620915,6.99964739726027,72.3369291393766,12.5134447247602,11.247345983854,9.68150046641341,NA,54.0457356501114,8.97010133351799,14.4867853980807,10.4668590443391,61.4384446139089,13.5556706807955,"0.42 = fraction pre-1960 (72%ile)","0.162 ug/m3 (12%ile)","22 lifetime risk per million (11%ile)","0.26  (9%ile)",NA,"0.0001 toxicity-weighted concentration/meters distance (54%ile)","0.013 sites/km distance (8%ile)","0.095 facilities/km distance (14%ile)","0.079 facilities/km distance (10%ile)","44 ppb (61%ile)","7 ug/m3 (13%ile)"
"510010903002","51","001","090300","2",0.256,0.16178147846,21.5986437779339,0.26160179839181,74.383221227704,0.001253855477922,0.012321050597047,0.581949950264098,0.097355895394836,43.984285620915,6.99964739726027,58.8450953835893,12.5134447247602,11.247345983854,9.68150046641341,30.514453828445,67.3875667874656,7.58970053641181,63.7555231364661,13.3716447318565,61.4384446139089,13.5556706807955,"0.26 = fraction pre-1960 (58%ile)","0.162 ug/m3 (12%ile)","22 lifetime risk per million (11%ile)","0.26  (9%ile)","74 daily vehicles/meters distance (30%ile)","0.0013 toxicity-weighted concentration/meters distance (67%ile)","0.012 sites/km distance (7%ile)","0.58 facilities/km distance (63%ile)","0.097 facilities/km distance (13%ile)","44 ppb (61%ile)","7 ug/m3 (13%ile)"
"510010903003","51","001","090300","3",0.431558935361216,0.16178147846,21.5986437779339,0.26160179839181,0.748517759142803,4.3786349375e-05,0.011811001221969,0.120801188185115,0.061986295246168,43.984285620915,6.99964739726027,72.8608127337795,12.5134447247602,11.247345983854,9.68150046641341,5.9794394001196,50.3577392878599,6.82735340080271,20.659920100471,7.6728081492453,61.4384446139089,13.5556706807955,"0.43 = fraction pre-1960 (72%ile)","0.162 ug/m3 (12%ile)","22 lifetime risk per million (11%ile)","0.26  (9%ile)","0.75 daily vehicles/meters distance (5%ile)","0.000044 toxicity-weighted concentration/meters distance (50%ile)","0.012 sites/km distance (6%ile)","0.12 facilities/km distance (20%ile)","0.062 facilities/km distance (7%ile)","44 ppb (61%ile)","7 ug/m3 (13%ile)"
