STATEFP,COUNTYFP,TRACTCE10,BLOCKCE10,GEOID10,NAME10,tree_can,imp_surf,blocks,cells,developed,forest,percent_dev,percent_for
51,131,930300,2086,511319303002086,Block 2086,11.653846153846153,2.7544378698224854,3833,338,25,29,7.396449704142012,8.579881656804734
51,131,930300,3200,511319303003200,Block 3200,1.7391304347826086,8.601449275362318,3834,138,45,0,32.608695652173914,0
51,131,930300,2160,511319303002160,Block 2160,24.911037891268535,2.1070840197693577,3835,607,66,81,10.873146622734762,13.344316309719934
51,131,930300,3202,511319303003202,Block 3202,31.838709677419356,13.516129032258064,3836,31,7,1,22.58064516129032,3.225806451612903
51,131,930100,4081,511319301004081,Block 4081,29.487179487179485,3.08974358974359,3837,78,16,15,20.51282051282051,19.230769230769234
51,131,930100,4115,511319301004115,Block 4115,0.328125,0,3838,64,0,0,0,0
51,131,930100,4114,511319301004114,Block 4114,9.64,0,3839,75,0,0,0,0
51,131,930100,4030,511319301004030,Block 4030,1.4354066985645932,1.4497607655502391,3840,209,8,0,3.827751196172249,0
51,131,930100,4085,511319301004085,Block 4085,37.17977528089887,10.51685393258427,3841,89,42,35,47.19101123595505,39.325842696629216
51,131,930200,4060,511319302004060,Block 4060,86.16666666666667,0,3842,12,0,2,0,16.666666666666664
51,131,930200,4071,511319302004071,Block 4071,3.1666666666666665,27.25,3843,12,12,0,100,0
51,131,930200,2027,511319302002027,Block 2027,2.305084745762712,3.288135593220339,3844,59,11,0,18.64406779661017,0
51,131,930200,4077,511319302004077,Block 4077,68.6829268292683,0.6341463414634146,3845,41,5,10,12.195121951219512,24.390243902439025
51,131,930200,1123,511319302001123,Block 1123,9.087912087912088,0,3846,91,0,1,0,1.098901098901099
51,131,930100,4099,511319301004099,Block 4099,3.7058823529411766,18.764705882352942,3847,34,20,0,58.82352941176471,0
51,131,930100,4175,511319301004175,Block 4175,9.266666666666667,0,3848,30,0,0,0,0
51,131,930200,1012,511319302001012,Block 1012,0,0,3849,78,0,0,0,0
51,131,930100,1105,511319301001105,Block 1105,28,0,3850,79,0,15,0,18.9873417721519
51,131,930300,3110,511319303003110,Block 3110,2.4642857142857144,19.821428571428573,3851,28,16,0,57.14285714285714,0
51,131,930300,3109,511319303003109,Block 3109,0,0,3852,23,0,0,0,0
51,131,930200,4221,511319302004221,Block 4221,1.125,3.5,3853,16,2,0,12.5,0
51,131,930200,1016,511319302001016,Block 1016,28.53448275862069,0.46551724137931033,3854,290,19,49,6.551724137931035,16.896551724137932
51,131,930200,1010,511319302001010,Block 1010,0,0,3855,18,0,0,0,0
51,131,930100,2083,511319301002083,Block 2083,0.453125,0,3856,64,0,0,0,0
51,131,930200,1015,511319302001015,Block 1015,14.748447204968944,2.3850931677018634,3857,322,42,0,13.043478260869565,0
51,131,930200,3043,511319302003043,Block 3043,42.965,6.325,3858,200,57,80,28.499999999999996,40
51,001,090800,1024,510010908001024,Block 1024,0,0,3859,95,0,0,0,0
51,001,090800,1126,510010908001126,Block 1126,0,0,3860,81,0,0,0,0
51,001,090800,1029,510010908001029,Block 1029,1.9433962264150944,0,3861,53,0,0,0,0
51,001,090800,1129,510010908001129,Block 1129,0,0.028901734104046242,3862,173,1,0,0.5780346820809248,0
51,001,090800,1049,510010908001049,Block 1049,2.6122448979591835,8.73469387755102,3863,49,12,0,24.489795918367346,0
51,001,090700,3016,510010907003016,Block 3016,17.514285714285716,6.546938775510204,3864,245,97,11,39.59183673469388,4.489795918367347
51,001,090700,3031,510010907003031,Block 3031,5.808510638297872,9.797872340425531,3865,94,18,2,19.148936170212767,2.127659574468085
51,001,090800,2102,510010908002102,Block 2102,0,0,3866,55,0,0,0,0
51,001,090800,2089,510010908002089,Block 2089,0,0,3867,50,0,0,0,0
51,001,090800,2086,510010908002086,Block 2086,0,0,3868,67,0,0,0,0
51,001,090800,2252,510010908002252,Block 2252,0,0,3869,678,0,0,0,0
51,001,090100,2032,510010901002032,Block 2032,45.5,0,3870,2,0,0,0,0
51,001,090100,2036,510010901002036,Block 2036,8,35,3871,2,2,0,100,0
51,001,090100,2033,510010901002033,Block 2033,52.666666666666664,9.333333333333334,3872,3,2,0,66.66666666666666,0
51,001,090100,2030,510010901002030,Block 2030,34,0,3873,1,0,0,0,0
51,001,980100,1113,510019801001113,Block 1113,54.214285714285715,0.7142857142857143,3874,28,3,0,10.714285714285714,0
51,001,980100,1051,510019801001051,Block 1051,41.404761904761905,4.071428571428571,3875,42,10,0,23.809523809523807,0
51,001,090100,2038,510010901002038,Block 2038,0,10.6,3876,5,4,0,80,0
51,001,090100,2029,510010901002029,Block 2029,35.64244186046512,4.186046511627907,3877,344,72,12,20.930232558139537,3.488372093023256
51,001,090100,2039,510010901002039,Block 2039,18.10569105691057,30.59349593495935,3878,123,119,0,96.7479674796748,0
51,001,090100,4033,510010901004033,Block 4033,13.714285714285714,3,3879,7,1,0,14.285714285714285,0
51,001,090100,4017,510010901004017,Block 4017,23.18548387096774,14.443548387096774,3880,124,50,0,40.32258064516129,0
51,001,980100,1111,510019801001111,Block 1111,62.6,0.6,3881,5,2,0,40,0
51,001,980100,1106,510019801001106,Block 1106,2.050438596491228,1.1392543859649122,3882,912,15,0,1.644736842105263,0
51,001,980100,1041,510019801001041,Block 1041,17.433333333333334,0.43333333333333335,3883,30,3,0,10,0
51,001,980100,1095,510019801001095,Block 1095,30.64838990426458,2.270670147954743,3884,1149,77,5,6.70147954743255,0.4351610095735422
51,001,090100,4042,510010901004042,Block 4042,0,12.333333333333334,3885,3,1,0,33.33333333333333,0
51,001,980200,1113,510019802001113,Block 1113,0,0,3886,1768,0,0,0,0
51,001,090200,1049,510010902001049,Block 1049,91,0,3887,1,0,0,0,0
51,001,090200,1070,510010902001070,Block 1070,85.5,0,3888,2,0,0,0,0
51,001,090200,2136,510010902002136,Block 2136,29.903280067283433,5.327165685449958,3889,1189,153,75,12.867956265769553,6.307821698906644
51,001,090500,1048,510010905001048,Block 1048,73.83371559633028,0.3205275229357798,3890,1744,61,19,3.4977064220183482,1.0894495412844036
51,001,090100,4151,510010901004151,Block 4151,0,52.5,3891,6,6,0,100,0
51,001,090300,3092,510010903003092,Block 3092,1.0909090909090908,24.454545454545453,3892,11,10,0,90.9090909090909,0
51,001,090300,3094,510010903003094,Block 3094,13.275862068965518,0.3563218390804598,3893,87,4,12,4.597701149425287,13.793103448275861
51,001,090300,3096,510010903003096,Block 3096,37.31578947368421,21.105263157894736,3894,19,18,0,94.73684210526315,0
51,001,090200,1067,510010902001067,Block 1067,1.6666666666666667,37.333333333333336,3895,12,12,0,100,0
51,001,090500,1050,510010905001050,Block 1050,42.54838709677419,0.25806451612903225,3896,31,7,0,22.58064516129032,0
51,001,090500,1046,510010905001046,Block 1046,1.5862068965517242,4,3897,116,16,0,13.793103448275861,0
51,001,090400,2085,510010904002085,Block 2085,26.81687242798354,2.1707818930041154,3898,486,95,103,19.54732510288066,21.193415637860085
51,001,090500,1040,510010905001040,Block 1040,60.14954337899543,0.3127853881278539,3899,876,44,57,5.0228310502283104,6.506849315068493
51,001,090500,2125,510010905002125,Block 2125,57.1,1.35,3900,40,4,4,10,10
51,001,090500,2009,510010905002009,Block 2009,32.62023217247098,1.0713101160862355,3901,603,48,176,7.960199004975125,29.187396351575458
51,001,090500,1038,510010905001038,Block 1038,57.64295874822191,0.15647226173541964,3902,703,27,0,3.8406827880512093,0
51,001,090500,1039,510010905001039,Block 1039,64.45692883895131,0.7790262172284644,3903,267,28,18,10.486891385767791,6.741573033707865
51,001,090500,2013,510010905002013,Block 2013,55.268115942028984,0.967391304347826,3904,276,39,56,14.130434782608695,20.28985507246377
51,001,090500,1027,510010905001027,Block 1027,24.90020366598778,0.7306517311608961,3905,1964,114,63,5.8044806517311605,3.207739307535642
51,001,090500,1067,510010905001067,Block 1067,83.1981981981982,0.7117117117117117,3906,111,20,0,18.01801801801802,0
51,001,090500,2120,510010905002120,Block 2120,67.46938775510205,1.4489795918367347,3907,49,15,0,30.612244897959183,0
51,001,090500,1036,510010905001036,Block 1036,71.6832,1.2224,3908,625,59,14,9.44,2.2399999999999998
51,001,090500,1081,510010905001081,Block 1081,53.98550724637681,0.6811594202898551,3909,138,17,0,12.318840579710146,0
51,001,090500,1082,510010905001082,Block 1082,40.07006369426752,1.1146496815286624,3910,157,31,23,19.745222929936308,14.64968152866242
51,001,090500,2038,510010905002038,Block 2038,21.285714285714285,28.571428571428573,3911,14,14,0,100,0
51,001,090500,2037,510010905002037,Block 2037,21.272727272727273,9.545454545454545,3912,11,11,0,100,0
51,001,090500,2011,510010905002011,Block 2011,7.3,11,3913,10,10,0,100,0
51,001,090500,2021,510010905002021,Block 2021,20.22792022792023,1.497150997150997,3914,702,55,0,7.834757834757834,0
51,001,090500,2035,510010905002035,Block 2035,18.333333333333332,18.5,3915,6,6,0,100,0
51,001,090500,2032,510010905002032,Block 2032,13.3,20.5,3916,10,10,0,100,0
51,001,090500,2046,510010905002046,Block 2046,48.80281690140845,0.43661971830985913,3917,71,3,8,4.225352112676056,11.267605633802818
51,001,090500,2016,510010905002016,Block 2016,6.090909090909091,15.727272727272727,3918,11,11,0,100,0
51,001,090500,2033,510010905002033,Block 2033,15.454545454545455,15.818181818181818,3919,11,11,0,100,0
51,001,090500,2018,510010905002018,Block 2018,19.95,13.6,3920,20,19,1,95,5
51,001,090500,2030,510010905002030,Block 2030,19.1,10.7,3921,10,10,0,100,0
51,001,090500,2045,510010905002045,Block 2045,15.363636363636363,17.545454545454547,3922,11,11,0,100,0
51,001,090500,2058,510010905002058,Block 2058,41,18,3923,1,1,0,100,0
51,001,090400,4147,510010904004147,Block 4147,26.5,26,3924,2,2,0,100,0
51,001,980200,1224,510019802001224,Block 1224,0,53.333333333333336,3925,3,3,0,100,0
51,001,090700,4086,510010907004086,Block 4086,2.9193548387096775,0,3926,62,0,0,0,0
51,001,090200,3066,510010902003066,Block 3066,76.03305785123968,0.16859504132231404,3927,605,15,9,2.479338842975207,1.487603305785124
51,001,090400,3016,510010904003016,Block 3016,37.95454545454545,0,3928,22,0,0,0,0
51,001,090100,2019,510010901002019,Block 2019,37.74235807860262,15.017467248908297,3929,229,121,3,52.838427947598255,1.3100436681222707
51,001,090100,2002,510010901002002,Block 2002,1,51.5,3930,32,32,0,100,0
51,001,090500,3089,510010905003089,Block 3089,2.1904761904761907,7.738095238095238,3931,42,15,0,35.714285714285715,0
51,001,090500,3022,510010905003022,Block 3022,29.75,8.25,3932,4,3,0,75,0
51,001,090400,2097,510010904002097,Block 2097,0,41.333333333333336,3933,9,9,0,100,0
51,001,090500,2090,510010905002090,Block 2090,13,18.555555555555557,3934,9,9,0,100,0
51,001,090700,1038,510010907001038,Block 1038,61.735537190082646,10.206611570247935,3935,121,52,0,42.97520661157025,0
51,001,090700,1054,510010907001054,Block 1054,6.705882352941177,8.705882352941176,3936,17,17,0,100,0
51,001,090700,1088,510010907001088,Block 1088,32.8698224852071,28.680473372781066,3937,169,99,0,58.57988165680473,0
51,001,090700,1016,510010907001016,Block 1016,6.666666666666667,55.333333333333336,3938,9,9,0,100,0
51,001,090700,1026,510010907001026,Block 1026,9.789473684210526,32.45614035087719,3939,114,114,0,100,0
51,001,090700,2015,510010907002015,Block 2015,22,24,3940,16,16,0,100,0
51,001,090700,2036,510010907002036,Block 2036,22.225806451612904,23.967741935483872,3941,31,31,0,100,0
51,001,090600,3017,510010906003017,Block 3017,11.964285714285714,43.035714285714285,3942,28,28,0,100,0
51,001,090600,3050,510010906003050,Block 3050,4.666666666666667,24.333333333333332,3943,3,3,0,100,0
51,001,090600,3026,510010906003026,Block 3026,33.18333333333333,15.5,3944,60,60,0,100,0
51,001,090600,3031,510010906003031,Block 3031,24.327272727272728,20.636363636363637,3945,55,50,0,90.9090909090909,0
51,001,090400,3126,510010904003126,Block 3126,0,16,3946,5,5,0,100,0
51,001,090200,1088,510010902001088,Block 1088,21.409825033647376,0.9589502018842531,3947,1486,117,38,7.873485868102288,2.557200538358008
51,001,090200,1077,510010902001077,Block 1077,24.577497129735935,0,3948,2613,0,21,0,0.8036739380022963
51,001,090200,3036,510010902003036,Block 3036,53.6289241622575,0.5013521457965903,3949,8505,314,242,3.6919459141681363,2.84538506760729
51,001,090200,1093,510010902001093,Block 1093,81.76506456241033,0.27941176470588236,3950,2788,102,281,3.6585365853658534,10.078909612625537
51,001,090400,3031,510010904003031,Block 3031,20.4602534562212,0.7352150537634409,3951,5208,263,692,5.049923195084485,13.287250384024576
51,001,090400,4033,510010904004033,Block 4033,77,8.666666666666666,3952,3,1,2,33.33333333333333,66.66666666666666
51,001,090400,4068,510010904004068,Block 4068,17.9665327978581,5.066934404283802,3953,747,139,105,18.60776439089692,14.056224899598394
51,001,090400,4081,510010904004081,Block 4081,73,0,3954,11,0,0,0,0
51,001,090400,4004,510010904004004,Block 4004,31.85069501226492,0.8086672117743254,3955,6115,320,1175,5.233033524121014,19.215044971381847
51,001,090400,4172,510010904004172,Block 4172,6.2,0,3956,5,0,0,0,0
51,001,090400,4077,510010904004077,Block 4077,34.72727272727273,10.030303030303031,3957,33,21,3,63.63636363636363,9.090909090909092
51,001,090400,4082,510010904004082,Block 4082,50,0,3958,1,0,0,0,0
51,001,090400,4046,510010904004046,Block 4046,33.55645010297697,0.7953566747800037,3959,5341,300,1576,5.616925669350309,29.507582849653623
51,001,090400,4051,510010904004051,Block 4051,74.28571428571429,0,3960,14,0,1,0,7.142857142857142
51,001,090400,4001,510010904004001,Block 4001,19.349218356026224,0.36283408976298537,3961,3966,100,467,2.5214321734745337,11.775088250126071
51,001,090200,3085,510010902003085,Block 3085,38.879663056558364,1.8347372643401525,3962,2493,255,381,10.22864019253911,15.282791817087846
51,001,090300,2085,510010903002085,Block 2085,39.705140640155186,2.04364694471387,3963,1031,97,284,9.408341416100873,27.54607177497575
51,001,090300,2099,510010903002099,Block 2099,36.53333333333333,0,3964,15,0,0,0,0
51,001,090300,2104,510010903002104,Block 2104,0,0,3965,2,0,0,0,0
51,001,090300,2100,510010903002100,Block 2100,18.50574712643678,5.422733077905492,3966,783,133,87,16.985951468710088,11.11111111111111
51,001,980200,1170,510019802001170,Block 1170,4.720513818606461,0.6115219929933826,3967,2569,107,5,4.165044764499806,0.1946282600233554
51,001,090400,1081,510010904001081,Block 1081,18.640507332540626,0.5515259611573523,3968,5046,239,471,4.736424891002774,9.334126040428062
51,001,980200,1149,510019802001149,Block 1149,0.44682478959449123,5.9403213465952565,3969,2614,282,0,10.788064269319051,0
51,001,090400,1074,510010904001074,Block 1074,22.248823742309085,0.3400289540354687,3970,5526,138,691,2.49728555917481,12.504524068041983
51,001,090400,1099,510010904001099,Block 1099,0,0,3971,287,0,0,0,0
51,001,090400,2023,510010904002023,Block 2023,10.894378194207837,1.2657580919931857,3972,587,39,19,6.643952299829642,3.2367972742759794
51,001,090400,2184,510010904002184,Block 2184,36.199413489736074,1.7624633431085044,3973,341,38,56,11.143695014662756,16.422287390029325
51,001,980200,1226,510019802001226,Block 1226,0,0,3974,2,0,0,0,0
51,001,090200,2108,510010902002108,Block 2108,0,38,3975,3,3,0,100,0
51,001,980200,1142,510019802001142,Block 1142,0,0,3976,43,0,0,0,0
51,001,980200,1195,510019802001195,Block 1195,0,0,3977,191,0,0,0,0
51,001,990200,0015,510019902000015,Block 0015,0,0,3978,30579,0,0,0,0
51,001,980200,1187,510019802001187,Block 1187,0,0,3979,21,0,0,0,0
51,001,980200,1152,510019802001152,Block 1152,0,59.2,3980,5,5,0,100,0
51,001,980200,1055,510019802001055,Block 1055,0,0,3981,1273,0,0,0,0
51,001,980200,1137,510019802001137,Block 1137,0,0,3982,61,0,0,0,0
51,001,090200,2168,510010902002168,Block 2168,65.75,1.75,3983,8,2,0,25,0
51,001,980200,1186,510019802001186,Block 1186,3.231707317073171,6.7560975609756095,3984,82,26,0,31.70731707317073,0
51,001,980200,1153,510019802001153,Block 1153,5.770700636942675,10.885350318471337,3985,157,44,0,28.02547770700637,0
51,001,090200,2133,510010902002133,Block 2133,5.075,19.925,3986,40,26,0,65,0
51,001,090700,5007,510010907005007,Block 5007,0,0,3987,201,0,0,0,0
51,001,090300,2021,510010903002021,Block 2021,66,0,3988,1,0,1,0,100
51,001,090400,2196,510010904002196,Block 2196,25.94736842105263,29.842105263157894,3989,19,19,0,100,0
51,131,930200,4178,511319302004178,Block 4178,13.504680187207489,0.45085803432137284,3990,1282,25,130,1.9500780031201248,10.14040561622465
51,131,930300,2123,511319303002123,Block 2123,0,0,3991,79,0,0,0,0
51,131,930300,2216,511319303002216,Block 2216,0.5897435897435898,0,3992,78,0,0,0,0
51,131,930300,4292,511319303004292,Block 4292,0.0718232044198895,8.552486187845304,3993,181,24,0,13.259668508287293,0
51,131,930300,4286,511319303004286,Block 4286,0.2,0,3994,200,0,0,0,0
51,131,930100,4171,511319301004171,Block 4171,0,0,3995,237,0,0,0,0
51,131,990100,0037,511319901000037,Block 0037,0,0,3996,52,0,0,0,0
51,131,930300,2019,511319303002019,Block 2019,0,0,3997,79,0,0,0,0
51,131,990100,0028,511319901000028,Block 0028,0,0,3998,285246,0,0,0,0
51,131,930100,4025,511319301004025,Block 4025,4.708661417322834,0,3999,127,0,0,0,0
51,131,930100,4032,511319301004032,Block 4032,3.7777777777777777,0,4000,126,0,0,0,0
51,131,930100,4217,511319301004217,Block 4217,0,0,4001,20,0,0,0,0
51,131,930200,3105,511319302003105,Block 3105,3.75,0,4002,8,0,0,0,0
51,131,930300,2090,511319303002090,Block 2090,2.4,7.4,4003,5,3,0,60,0
51,131,930300,2148,511319303002148,Block 2148,0,0,4004,2,0,0,0,0
51,131,930300,2166,511319303002166,Block 2166,0,0,4005,1,0,0,0,0
51,131,930300,2162,511319303002162,Block 2162,0,0,4006,1,0,0,0,0
51,131,930300,2163,511319303002163,Block 2163,0,0,4007,3,0,0,0,0
51,131,930300,2164,511319303002164,Block 2164,0,0,4008,1,0,0,0,0
51,131,930300,2161,511319303002161,Block 2161,0,1.3333333333333333,4009,3,1,0,33.33333333333333,0
51,131,930300,2187,511319303002187,Block 2187,0,0,4010,1,0,0,0,0
51,131,930300,2091,511319303002091,Block 2091,0,18,4011,1,1,0,100,0
51,131,930300,2190,511319303002190,Block 2190,0,13,4012,1,1,0,100,0
51,131,930300,2191,511319303002191,Block 2191,0,9.666666666666666,4013,3,2,0,66.66666666666666,0
51,131,930300,2199,511319303002199,Block 2199,0,0,4014,1,0,0,0,0
51,131,930300,2203,511319303002203,Block 2203,0,0,4015,3,0,0,0,0
51,131,930300,2192,511319303002192,Block 2192,0,25,4016,1,1,0,100,0
51,131,930300,2202,511319303002202,Block 2202,0,0,4017,3,0,0,0,0
51,131,930300,2201,511319303002201,Block 2201,0,0,4018,1,0,0,0,0
51,131,930300,2214,511319303002214,Block 2214,0,0,4019,1,0,0,0,0
51,131,930300,2177,511319303002177,Block 2177,0,2,4020,1,1,0,100,0
51,131,930300,2137,511319303002137,Block 2137,0,0,4021,3,0,0,0,0
51,131,930100,4218,511319301004218,Block 4218,0,0,4022,97,0,0,0,0
51,131,930100,4123,511319301004123,Block 4123,0,0,4023,28,0,0,0,0
51,131,930100,4117,511319301004117,Block 4117,0,0,4024,1,0,0,0,0
51,131,930200,4090,511319302004090,Block 4090,0,0,4025,116,0,0,0,0
51,131,930300,4251,511319303004251,Block 4251,0,69.31818181818181,4026,22,22,0,100,0
51,131,930100,4251,511319301004251,Block 4251,0,0,4027,2,0,0,0,0
51,131,930200,4037,511319302004037,Block 4037,0,0,4028,3,0,0,0,0
51,131,930200,4242,511319302004242,Block 4242,0,0,4029,1,0,0,0,0
51,131,930200,4234,511319302004234,Block 4234,0,0,4030,1,0,0,0,0
51,131,930200,4241,511319302004241,Block 4241,0,0,4031,2,0,0,0,0
51,131,930300,4297,511319303004297,Block 4297,0.01906158357771261,2.2096774193548385,4032,682,39,0,5.718475073313782,0
51,131,930100,4258,511319301004258,Block 4258,79,0,4033,1,0,0,0,0
51,131,930100,4256,511319301004256,Block 4256,0,0,4034,4,0,0,0,0
51,131,930100,4122,511319301004122,Block 4122,27.893638443935927,0.1500228832951945,4035,10925,113,1277,1.034324942791762,11.688787185354691
51,131,930100,4211,511319301004211,Block 4211,0.004449388209121246,0.008203559510567298,4036,7192,1,0,0.013904338153503892,0
51,131,930200,4040,511319302004040,Block 4040,45.62392344497608,1.6813397129186602,4037,1045,74,93,7.081339712918661,8.899521531100477
51,131,930200,4069,511319302004069,Block 4069,26.483706720977597,2.695519348268839,4038,982,96,37,9.775967413441954,3.7678207739307537
51,131,930200,4167,511319302004167,Block 4167,24.115117433013562,0.5044657624875951,4039,3023,52,290,1.7201455507773733,9.59311941779689
51,131,930200,4199,511319302004199,Block 4199,21.32809381237525,1.3350798403193613,4040,4008,174,478,4.341317365269461,11.926147704590818
51,131,930300,3127,511319303003127,Block 3127,21.33754740834387,0.9734513274336283,4041,1582,102,116,6.447534766118837,7.332490518331227
51,131,930300,3215,511319303003215,Block 3215,1.8615751789976134,1.6459824980111377,4042,1257,78,16,6.205250596658711,1.2728719172633254
51,131,930300,3181,511319303003181,Block 3181,19,0,4043,22,0,1,0,4.545454545454546
51,131,930300,3245,511319303003245,Block 3245,13.661070304302203,0.9349422875131165,4044,953,66,107,6.925498426023085,11.227701993704093
51,131,930300,4059,511319303004059,Block 4059,34.252866972477065,0.2643348623853211,4045,1744,29,11,1.662844036697248,0.6307339449541285
51,131,930200,2085,511319302002085,Block 2085,19.124301675977655,1.8282122905027933,4046,716,107,61,14.94413407821229,8.519553072625698
51,131,930300,2142,511319303002142,Block 2142,24.846153846153847,10.741758241758241,4047,182,61,41,33.51648351648351,22.52747252747253
51,131,930300,2212,511319303002212,Block 2212,9.466666666666667,2.736666666666667,4048,300,42,16,14.000000000000002,5.333333333333334
51,131,930300,3239,511319303003239,Block 3239,0,9,4049,1,1,0,100,0
51,131,930300,4093,511319303004093,Block 4093,0.06451612903225806,4.216589861751152,4050,434,44,0,10.138248847926267,0
51,131,930300,3261,511319303003261,Block 3261,0,17,4051,2,2,0,100,0
51,131,930300,4305,511319303004305,Block 4305,33.5,10,4052,2,2,0,100,0
51,131,930300,4149,511319303004149,Block 4149,46.04761904761905,6.555555555555555,4053,189,32,97,16.93121693121693,51.32275132275132
51,131,930300,4171,511319303004171,Block 4171,4.203508771929824,5.445614035087719,4054,855,124,23,14.502923976608187,2.690058479532164
51,131,930300,4205,511319303004205,Block 4205,7.30565371024735,11.3886925795053,4055,566,158,53,27.915194346289752,9.363957597173144
51,131,930300,4132,511319303004132,Block 4132,0,8.5,4056,2,1,0,50,0
51,131,930300,4114,511319303004114,Block 4114,0,31.5,4057,2,2,0,100,0
51,131,930200,3059,511319302003059,Block 3059,1.2608695652173914,0,4058,23,0,0,0,0
51,131,930200,1103,511319302001103,Block 1103,6.9211087420042645,2.183368869936034,4059,469,26,20,5.543710021321962,4.264392324093817
51,131,930200,1104,511319302001104,Block 1104,10.88425925925926,4.25,4060,216,31,19,14.351851851851851,8.796296296296296
51,131,930100,1067,511319301001067,Block 1067,57.422222222222224,2.8222222222222224,4061,45,10,0,22.22222222222222,0
51,131,930200,1102,511319302001102,Block 1102,7.2272727272727275,16.636363636363637,4062,22,22,0,100,0
51,131,930300,4070,511319303004070,Block 4070,0,12.75,4063,4,1,0,25,0
51,131,930300,3241,511319303003241,Block 3241,3.875,12.625,4064,8,3,0,37.5,0
51,131,930100,4130,511319301004130,Block 4130,0.979381443298969,0.9690721649484536,4065,194,12,1,6.185567010309279,0.5154639175257731
51,131,930300,3300,511319303003300,Block 3300,0,0,4066,239,0,0,0,0
51,131,930300,3001,511319303003001,Block 3001,0,0,4067,2735,0,0,0,0
51,131,930300,3089,511319303003089,Block 3089,0,0,4068,1006,0,0,0,0
51,131,930200,3051,511319302003051,Block 3051,0,0.26666666666666666,4069,30,1,0,3.3333333333333335,0
51,131,930300,2170,511319303002170,Block 2170,0,6.666666666666667,4070,3,2,0,66.66666666666666,0
51,131,930300,2179,511319303002179,Block 2179,0,1,4071,3,1,0,33.33333333333333,0
51,131,930300,2186,511319303002186,Block 2186,0,7,4072,3,1,0,33.33333333333333,0
51,131,930300,2141,511319303002141,Block 2141,0,1.8,4073,5,4,0,80,0
51,131,930300,2204,511319303002204,Block 2204,0,0,4074,1,0,0,0,0
51,131,930300,2215,511319303002215,Block 2215,0,0,4075,1,0,0,0,0
51,131,930300,2169,511319303002169,Block 2169,0,0,4076,1,0,0,0,0
51,131,930200,4056,511319302004056,Block 4056,3.596774193548387,1.1693548387096775,4077,124,4,0,3.225806451612903,0
51,131,930200,4115,511319302004115,Block 4115,0,0,4078,796,0,0,0,0
51,131,930100,4089,511319301004089,Block 4089,0,29.05263157894737,4079,19,9,0,47.368421052631575,0
51,131,930100,4104,511319301004104,Block 4104,85.8,0,4080,5,0,2,0,40
51,131,930300,2092,511319303002092,Block 2092,0,12,4081,2,2,0,100,0
51,131,930300,2167,511319303002167,Block 2167,0,6.666666666666667,4082,3,2,0,66.66666666666666,0
51,131,930300,2180,511319303002180,Block 2180,0,3,4083,3,2,0,66.66666666666666,0
51,131,930300,2185,511319303002185,Block 2185,0,10,4084,3,2,0,66.66666666666666,0
51,131,930300,2178,511319303002178,Block 2178,0,3,4085,1,1,0,100,0
51,131,930300,2205,511319303002205,Block 2205,0,0,4086,3,0,0,0,0
51,131,930300,2206,511319303002206,Block 2206,0,0,4087,1,0,0,0,0
51,131,930100,4118,511319301004118,Block 4118,0,0,4088,53,0,0,0,0
51,131,930300,2168,511319303002168,Block 2168,0,9,4089,1,1,0,100,0
51,131,930300,2181,511319303002181,Block 2181,0,6,4090,1,1,0,100,0
51,131,930300,2209,511319303002209,Block 2209,0,4,4091,3,3,0,100,0
51,131,930300,1074,511319303001074,Block 1074,2.0588235294117645,45.588235294117645,4092,17,17,0,100,0
51,131,930300,1047,511319303001047,Block 1047,1.8571428571428572,14.821428571428571,4093,28,15,0,53.57142857142857,0
51,131,930300,1082,511319303001082,Block 1082,0,3.2222222222222223,4094,36,6,0,16.666666666666664,0
51,131,930300,1084,511319303001084,Block 1084,7,27.272727272727273,4095,11,5,0,45.45454545454545,0
51,131,930300,1146,511319303001146,Block 1146,36.125,18,4096,8,8,0,100,0
51,131,930300,1085,511319303001085,Block 1085,25.894736842105264,25.105263157894736,4097,19,15,1,78.94736842105263,5.263157894736842
51,131,930300,3329,511319303003329,Block 3329,0,32,4098,3,2,0,66.66666666666666,0
51,131,930300,3330,511319303003330,Block 3330,0,4,4099,1,1,0,100,0
51,131,930300,1089,511319303001089,Block 1089,0,47.25,4100,4,4,0,100,0
51,131,930300,1117,511319303001117,Block 1117,0,0,4101,3,0,0,0,0
51,131,930300,1116,511319303001116,Block 1116,20.53968253968254,2.312169312169312,4102,189,10,21,5.291005291005291,11.11111111111111
51,131,930300,3114,511319303003114,Block 3114,0,34,4103,2,1,0,50,0
51,131,930300,1113,511319303001113,Block 1113,0,41.333333333333336,4104,3,3,0,100,0
51,131,930300,3203,511319303003203,Block 3203,0,54.25,4105,4,4,0,100,0
51,131,930300,3116,511319303003116,Block 3116,0,3.5,4106,2,1,0,50,0
51,131,930300,3281,511319303003281,Block 3281,8.6,16.2,4107,5,3,0,60,0
51,131,930300,3129,511319303003129,Block 3129,10.478260869565217,1.3478260869565217,4108,23,5,0,21.73913043478261,0
51,131,930300,2094,511319303002094,Block 2094,0.9288702928870293,6.707112970711297,4109,239,85,0,35.56485355648535,0
51,131,930300,4063,511319303004063,Block 4063,0,23.75,4110,4,2,0,50,0
51,131,930300,4066,511319303004066,Block 4066,6.666666666666667,41.55555555555556,4111,9,9,0,100,0
51,131,930300,4068,511319303004068,Block 4068,20,23.4,4112,5,5,0,100,0
