"census_tract","year","conventional","fha_insured","va_guaranteed","usda_guaranteed","home_purchase","home_improve","refinance","cash_out_refi","other_purpose","purposeNA","req_preapproval","noreq_preapproval","originated_loan","approvedApp_notAccepted","app_denied","app_withdrawn","fileclosed_incomplete","purchased_loan","denied_preapproval","approve_preapproval","appRace_AIAN","appRace_Asian","appRace_Black","appRace_HawPI","appRace_White","appRace_missing","appRace_NA","appRace_multiracial","appEth_HispLat","appMale","appFemale","appsex_missing","avg_rateSpread","highCost_mortgages","nonHighCost_mortgages","firstlien_secured","sublien_secured","avg_loan_amount","med_loan_amount","avg_app_income","median_app_income","median_income_accepted_app","white_denial_rate","black_denial_rate","hislat_denial_rate","loans_per_units","perc_conventional","perc_govern_backed","sum_mortgage_dollars_in000s","avg_homepurchase_loanamount","med_homepurchase_loanamount","total_apps","perc_app_missingRace","overall_denial_rate","perc_white_apps","perc_black_apps","perc_hislat_apps","population","minority_population","median_family_income","tract_to_msamd_income","tract_owner_occupied_units","tract_one_to_four_family_homes"
"51131930300",2015,229,16,29,3,120,24,0,0,0,0,10,31,136,11,57,28,11,34,0,0,2,0,33,0,195,27,20,2,6,173,69,15,2.232,0,277,219,3,207057.761732852,187,147106.719367589,99000,131000,0.179487179487179,0.484848484848485,0.5,0.000192237560392278,83.0882352941177,16.9117647058824,30829,211.116666666667,190.5,277,9.74729241877256,0.205776173285199,70.3971119133574,11.913357400722,2.16606498194946,4193,42.7599983215332,52700,98.5199966430664,1333,2554
"51131930300",2016,292,23,30,1,150,33,0,0,0,0,8,40,150,6,100,27,26,37,0,0,0,3,38,1,242,41,21,1,10,211,93,21,1.91625,0,346,286,2,222546.242774566,193,146952.076677316,98000,112000,0.272727272727273,0.526315789473684,0.4,0.000169743935614994,83.3333333333333,16.6666666666667,34286,201.346666666667,189,346,11.849710982659,0.289017341040462,69.9421965317919,10.9826589595376,2.89017341040462,4193,42.7599983215332,52300,98.5199966430664,1333,2554
"51131930300",2017,227,38,29,0,147,39,0,0,0,0,13,40,146,13,48,41,15,31,0,0,2,8,30,0,205,34,15,4,7,171,87,21,3.15875,0,294,235,8,225496.598639456,198,131808.988764045,1e+05,110000,0.136585365853659,0.4,0.285714285714286,0.00018896447467876,78.0821917808219,21.9178082191781,33057,227.285714285714,203,294,11.5646258503401,0.163265306122449,69.7278911564626,10.2040816326531,2.38095238095238,4043,44.6199989318848,53300,91.5100021362305,1296,2628
"51131990100",2007,204,11,1,0,55,39,0,0,0,0,2,24,83,9,60,28,7,29,0,0,3,0,34,1,125,35,18,1,1,108,76,15,4.59714285714286,0,216,165,17,142458.333333333,124,68153.8461538462,53000,55000,0.28,0.470588235294118,0,0.000186172121734137,95.1807228915663,4.81927710843374,14066,175.109090909091,128,216,16.2037037037037,0.277777777777778,57.8703703703704,15.7407407407407,0.462962962962963,4054,40.8199996948242,49600,89.7200012207031,1192,2064
"51131990100",2008,170,60,2,1,54,33,0,0,0,0,0,15,91,8,55,17,11,51,0,0,0,0,38,0,133,34,28,0,4,120,66,19,4.59125,0,233,164,17,155532.188841202,120,93147.0588235294,55500,63500,0.240601503759398,0.421052631578947,0,0.000189223808097947,78.021978021978,21.978021978022,14828,151.740740740741,104.5,233,14.5922746781116,0.236051502145923,57.0815450643777,16.3090128755365,1.71673819742489,4054,40.8199996948242,50600,89.7200012207031,1192,2064
"51131990100",2009,143,49,2,5,34,15,0,0,0,0,1,10,77,13,41,27,4,37,0,0,0,1,20,0,130,29,19,0,2,117,46,17,4.92166666666667,1,198,153,5,163623.115577889,132,85572.2543352601,60000,63000,0.192307692307692,0.5,1,0.000187468349499435,75.3246753246753,24.6753246753247,12681,177.794117647059,118,199,14.572864321608,0.206030150753769,65.3266331658292,10.0502512562814,1.00502512562814,4054,40.8199996948242,53100,89.7200012207031,1192,2064
"51131990100",2010,113,30,4,2,29,20,0,0,0,0,0,5,66,9,35,13,9,17,0,0,0,1,18,0,108,19,3,0,3,80,54,12,2.112,0,149,124,4,135429.530201342,112,74518.2481751825,57000,57000,0.212962962962963,0.333333333333333,0,0.000214609021382862,78.7878787878788,21.2121212121212,9048,104,85,149,12.751677852349,0.23489932885906,72.4832214765101,12.0805369127517,2.01342281879195,4054,40.8199996948242,53300,89.7200012207031,1192,2064
"51131990100",2011,87,29,4,2,21,12,0,0,0,0,0,3,56,8,24,13,5,16,0,0,0,1,11,0,82,20,8,0,2,63,40,11,2.88166666666667,0,122,101,2,154270.491803279,122.5,85370,59500,61000,0.231707317073171,0.272727272727273,0,0.000222391663489643,73.2142857142857,26.7857142857143,8879,133.333333333333,98,122,16.3934426229508,0.19672131147541,67.2131147540984,9.01639344262295,1.63934426229508,4054,40.8199996948242,51900,89.7200012207031,1192,2064
"51131990100",2012,3,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,4,0,0,0,0,3,1,0,NA,0,4,2,1,159750,152.5,286250,83500,74000,0.25,NA,NA,NA,100,0,284,155,155,4,0,0.25,100,0,0,NA,NA,52600,NA,NA,NA
"51131990100",2013,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,NA,0,2,2,0,146000,146,42000,42000,42000,0,NA,NA,NA,50,50,292,NA,NA,2,0,0,100,0,0,NA,NA,51600,NA,NA,NA
"51131990200",2007,229,12,1,1,70,29,0,0,0,0,6,35,96,16,59,27,4,39,2,0,1,0,67,0,116,40,19,1,9,124,78,22,5.2176,0,243,171,27,177823.04526749,120,120346.49122807,68500,75000,0.163793103448276,0.477611940298507,0.666666666666667,0.00018929646784622,93.75,6.25,17734,196.928571428571,140,243,16.4609053497942,0.242798353909465,47.7366255144033,27.5720164609054,3.7037037037037,4409,54.4799995422363,49600,91.879997253418,1242,2087
"51131990200",2008,152,30,5,0,69,24,0,0,0,0,3,15,55,8,43,20,3,58,0,0,0,1,39,1,87,18,41,1,1,91,45,10,5.45,0,187,119,7,151598.930481283,109,123309.352517986,67000,84500,0.218390804597701,0.538461538461538,0,0.000140928436539925,90.9090909090909,9.09090909090909,10346,160.768115942029,104,187,9.62566844919786,0.229946524064171,46.524064171123,20.855614973262,0.53475935828877,4409,54.4799995422363,50600,91.879997253418,1242,2087
"51131990200",2009,173,39,5,0,40,12,0,0,0,0,1,17,102,8,38,21,7,41,0,0,1,3,34,0,126,31,22,0,5,125,44,26,4.16857142857143,0,217,172,1,194788.01843318,154,114602.094240838,76000,92500,0.166666666666667,0.352941176470588,0.2,0.000225225722543991,84.3137254901961,15.6862745098039,21008,234.9,236,217,14.2857142857143,0.175115207373272,58.0645161290323,15.668202764977,2.30414746543779,4409,54.4799995422363,53100,91.879997253418,1242,2087
"51131990200",2010,115,20,6,4,42,8,0,0,0,0,1,10,60,2,31,16,4,32,0,0,1,2,17,2,98,15,10,0,4,87,39,9,3.7275,0,145,109,2,190841.379310345,164,119839.694656489,80000,93000,0.204081632653061,0.294117647058824,0.5,0.000198271731407895,80,20,11473,213.166666666667,176.5,145,10.3448275862069,0.213793103448276,67.5862068965517,11.7241379310345,2.75862068965517,4409,54.4799995422363,53300,91.879997253418,1242,2087
"51131990200",2011,112,17,9,1,33,16,0,0,0,0,4,5,65,5,27,11,6,25,0,0,0,0,23,0,89,13,14,0,4,77,41,7,2.832,0,139,108,2,215755.395683453,160,174166.666666667,72000,97000,0.101123595505618,0.608695652173913,0.25,0.000224066075362039,83.0769230769231,16.9230769230769,17853,184.363636363636,180,139,9.35251798561151,0.194244604316547,64.0287769784173,16.5467625899281,2.87769784172662,4409,54.4799995422363,51900,91.879997253418,1242,2087
"51131990300",2007,451,15,1,0,160,36,0,0,0,0,8,68,205,25,105,33,15,84,0,0,3,3,62,0,288,75,36,1,7,281,102,48,4.66,0,467,331,47,255000,200,172768.691588785,105000,111000,0.177083333333333,0.451612903225806,0.571428571428571,0.000197468359307647,97.5609756097561,2.4390243902439,53318,236.35625,188,467,16.0599571734475,0.224839400428266,61.6702355460385,13.2762312633833,1.49892933618844,4630,46.6100006103516,49600,87.0999984741211,1221,2223
"51131990300",2008,237,32,2,0,97,30,0,0,0,0,8,37,100,25,56,28,6,55,1,0,0,2,36,1,155,33,44,0,5,143,61,23,4.097,0,271,200,15,232022.140221402,160,181337.962962963,80500,94000,0.219354838709677,0.472222222222222,0.2,0.000165993562769636,91,9,27533,271.505154639175,147,271,12.1771217712177,0.206642066420664,57.1955719557196,13.2841328413284,1.8450184501845,4630,46.6100006103516,50600,87.0999984741211,1221,2223
"51131990300",2009,280,31,6,0,97,9,0,0,0,0,10,30,157,15,60,40,4,40,1,0,1,2,29,1,198,60,26,1,5,180,67,44,4.59375,0,317,270,7,223971.608832808,197,163093.189964158,114000,125500,0.196969696969697,0.379310344827586,0,0.000222792685020811,92.3566878980892,7.64331210191083,37940,230.783505154639,183,317,18.9274447949527,0.189274447949527,62.4605678233439,9.14826498422713,1.57728706624606,4630,46.6100006103516,53100,87.0999984741211,1221,2223
"51131990300",2010,203,38,6,0,100,11,0,0,0,0,6,26,116,15,36,26,6,48,0,0,1,1,20,1,167,34,23,1,2,149,56,19,2.19142857142857,0,247,194,1,205939.271255061,179,135692.660550459,103000,108000,0.137724550898204,0.3,0,0.000211262090656934,86.2068965517241,13.7931034482759,24579,212.52,181,247,13.7651821862348,0.145748987854251,67.6113360323887,8.09716599190283,0.809716599190283,4630,46.6100006103516,53300,87.0999984741211,1221,2223
"51131990300",2011,226,29,14,7,104,9,0,0,0,0,5,19,118,14,62,22,7,53,0,0,3,1,33,0,173,38,28,1,7,156,68,24,3.428,0,276,218,2,215605.072463768,172,139975.510204082,102000,116000,0.236994219653179,0.424242424242424,0.142857142857143,0.000192323990950993,84.7457627118644,15.2542372881356,25416,188.442307692308,159.5,276,13.768115942029,0.22463768115942,62.6811594202899,11.9565217391304,2.53623188405797,4630,46.6100006103516,51900,87.0999984741211,1221,2223
"51001090100",2018,207,28,14,0,167,13,36,27,5,1,3,246,141,5,32,26,13,32,0,0,1,0,0,0,217,15,16,0,4,155,65,13,6.03236585365854,0,99,236,13,186967.871485944,175000,137206.140350877,101000,114000,0.129032258064516,NA,0,0.0339105339105339,87.9432624113475,12.0567375886525,27075000,194760.479041916,175000,249,6.02409638554217,0.1285140562249,87.14859437751,0,4,2930,6.62,55900,134,1095,4158
"51001090100",2019,262,24,18,1,194,21,52,24,13,1,3,302,169,6,39,42,7,42,0,0,0,1,1,0,238,40,25,1,7,160,91,29,6.57943806451613,0,117,281,24,173229.508196721,155000,123389.705882353,92500,97000,0.138655462184874,0,0,0.0406445406445406,89.3491124260355,10.6508875739645,29995000,183711.340206186,165000,305,13.1147540983607,0.127868852459016,78.0327868852459,0.327868852459016,5.65573770491803,2930,6.62,56100,134,1095,4158
"51001090100",2020,426,30,33,6,258,20,169,39,8,1,3,492,302,13,46,56,17,61,0,0,1,4,3,0,376,61,50,3,15,254,142,48,3.01148028673835,0,183,476,19,217202.02020202,195000,2042419.72477064,120000,125000,0.0957446808510638,0,0.133333333333333,0.0726310726310726,90.3973509933775,9.60264900662252,66170000,227209.302325581,195000,495,12.3232323232323,0.0929292929292929,75.959595959596,0.606060606060606,12.6060606060606,2930,6.62,58100,134,1095,4158
"51001090200",2018,184,54,56,4,168,25,44,44,16,1,10,288,150,2,50,43,16,37,0,0,0,3,17,1,222,35,20,2,6,167,82,29,7.33687407407407,0,149,272,26,146409.395973154,135000,90470.802919708,64500,66000,0.162162162162162,0.352941176470588,0.166666666666667,0.0353857041755131,64.6666666666667,35.3333333333333,22080000,157797.619047619,155000,298,11.744966442953,0.167785234899329,74.496644295302,5.70469798657718,4.67114093959732,6505,30.75,55900,93,1913,4239
"51001090200",2019,219,46,60,9,181,30,51,53,16,3,2,332,157,5,69,43,23,37,0,0,2,6,25,0,238,37,26,6,9,188,98,23,9.36760878378378,0,143,305,29,141586.826347305,135000,91561.4617940199,67000,72000,0.205882352941176,0.36,0.222222222222222,0.037037037037037,66.8789808917197,33.1210191082803,23135000,144392.26519337,145000,334,11.0778443113772,0.206586826347305,71.2574850299401,7.48502994011976,7.59880239520958,6505,30.75,56100,93,1913,4239
"51001090200",2020,336,45,78,28,227,19,175,46,13,7,5,482,252,9,75,54,34,62,1,0,2,6,32,1,354,39,53,7,11,290,123,21,5.59486175115207,0,236,470,17,179332.648870637,165000,234383.495145631,82000,83000,0.163841807909605,0.25,0.363636363636364,0.059447983014862,73.4126984126984,26.5873015873016,48520000,178083.700440529,165000,487,8.0082135523614,0.154004106776181,72.6899383983573,6.57084188911704,10.2053388090349,6505,30.75,58100,93,1913,4239
"51001090300",2018,24,11,10,1,22,3,6,9,6,0,1,45,17,1,13,7,5,3,0,0,0,0,4,0,36,5,1,0,1,30,11,4,6.7616875,0,17,42,4,108695.652173913,80000,1029454.54545455,45500,52000,0.305555555555556,0.25,1,0.0129179331306991,82.3529411764706,17.6470588235294,2015000,128181.818181818,1e+05,46,10.8695652173913,0.282608695652174,78.2608695652174,8.69565217391304,1,2458,30.84,55900,71,747,1316
"51001090300",2019,49,12,4,0,30,6,8,13,7,1,0,65,31,1,19,4,1,9,0,0,0,1,6,0,43,11,4,0,3,29,25,7,10.18625,0,32,59,6,114076.923076923,115000,67451.6129032258,49000,52000,0.302325581395349,0.166666666666667,0.666666666666667,0.0235562310030395,67.741935483871,32.258064516129,3585000,119333.333333333,110000,65,16.9230769230769,0.292307692307692,66.1538461538461,9.23076923076923,3,2458,30.84,56100,71,747,1316
"51001090300",2020,35,10,8,2,26,4,14,8,1,2,0,55,23,1,10,7,9,5,0,0,3,1,2,0,37,8,4,0,1,33,12,6,6.22142857142857,0,23,52,3,127181.818181818,115000,82673.4693877551,74000,69000,0.162162162162162,0,0,0.0174772036474164,65.2173913043478,34.7826086956522,2745000,135384.615384615,115000,55,14.5454545454545,0.181818181818182,67.2727272727273,3.63636363636364,1,2458,30.84,58100,71,747,1316
"51001090400",2018,65,38,27,2,69,7,20,24,8,4,2,130,59,2,32,14,5,20,0,0,2,1,34,0,67,11,17,2,1,65,42,7,10.2509245283019,0,66,125,7,155454.545454545,145000,69227.2727272727,55000,58000,0.26865671641791,0.352941176470588,0,0.0217551622418879,50.8474576271186,49.1525423728814,9365000,166014.492753623,155000,132,8.33333333333333,0.242424242424242,50.7575757575758,25.7575757575758,1,6328,64.89,55900,96,1448,2712
"51001090400",2019,80,18,22,7,72,14,23,12,5,1,2,125,69,1,24,13,8,12,0,0,2,1,33,0,64,17,10,2,6,63,43,11,10.4502089552239,0,75,114,13,158464.566929134,135000,81621.6216216216,56000,59000,0.1875,0.272727272727273,0,0.0254424778761062,68.1159420289855,31.8840579710145,10815000,163194.444444444,135000,127,13.3858267716535,0.188976377952756,50.3937007874016,25.9842519685039,6,6328,64.89,56100,96,1448,2712
"51001090400",2020,151,25,21,5,102,9,65,18,6,2,4,198,93,10,31,25,24,17,2,0,NA,NA,NA,NA,NA,NA,NA,1,8,108,61,20,7.70364705882353,0,97,194,8,181386.138613861,165000,91451.9774011299,71000,78000,NA,NA,0.125,0.0342920353982301,76.3440860215054,23.6559139784946,19055000,183627.450980392,165000,202,NA,0.153465346534653,NA,NA,7.4950495049505,6328,64.89,58100,96,1448,2712
"51001090500",2018,50,19,10,1,44,13,10,8,4,1,0,80,38,3,14,7,3,15,0,0,0,0,15,1,44,7,13,0,2,35,28,4,10.2544615384615,0,50,73,7,124125,135000,75061.5384615385,57000,62000,0.159090909090909,0.333333333333333,0,0.0290519877675841,63.1578947368421,36.8421052631579,4940000,151363.636363636,145000,80,8.75,0.175,55,18.75,2,2501,39.66,55900,78,773,1308
"51001090500",2019,40,15,10,3,33,5,15,7,3,5,1,67,37,2,10,4,6,9,0,0,0,1,11,0,37,12,7,1,0,31,23,7,12.4662424242424,0,38,64,4,108235.294117647,1e+05,62827.5862068966,54000,55000,0.216216216216216,0.0909090909090909,NA,0.0282874617737003,62.1621621621622,37.8378378378378,3905000,110454.545454545,105000,68,17.6470588235294,0.147058823529412,54.4117647058823,16.1764705882353,0,2501,39.66,56100,77,773,1308
"51001090500",2020,62,17,6,2,35,3,30,10,6,3,0,87,43,1,20,12,3,8,0,0,0,3,12,0,50,14,8,3,7,46,24,9,6.22290322580645,0,45,83,4,115804.597701149,105000,69388.8888888889,50500,52000,0.26,0.166666666666667,0,0.0328746177370031,74.4186046511628,25.5813953488372,5055000,104142.857142857,95000,87,16.0919540229885,0.229885057471264,57.4712643678161,13.7931034482759,7.29885057471264,2501,39.66,58100,77,773,1308
"51001090600",2018,114,24,14,3,67,21,33,24,8,2,3,152,71,4,34,23,8,15,0,0,1,2,12,0,112,15,13,2,4,89,42,11,7.945,1,72,140,15,143451.612903226,125000,395594.202898551,75000,78000,0.241071428571429,0.416666666666667,0.5,0.0316964285714286,80.2816901408451,19.7183098591549,10715000,166641.791044776,155000,155,9.67741935483871,0.219354838709677,72.258064516129,7.74193548387097,4,3584,20.79,55900,116,1392,2240
"51001090600",2019,135,26,19,6,95,15,39,19,16,2,3,183,103,7,34,24,3,15,0,0,1,2,17,0,126,23,17,1,7,85,68,16,10.07432,0,101,164,22,153010.752688172,135000,92728.3950617284,73000,77500,0.166666666666667,0.411764705882353,0,0.0459821428571429,79.6116504854369,20.3883495145631,16745000,171315.789473684,155000,186,12.3655913978495,0.182795698924731,67.741935483871,9.13978494623656,5.61290322580645,3584,20.79,56100,116,1392,2240
"51001090600",2020,178,28,32,7,106,11,87,29,10,2,3,242,137,10,29,30,11,27,1,0,1,1,12,1,176,27,27,3,NA,140,58,20,3.659936,0,114,237,8,212673.469387755,195000,655636.815920398,89000,93000,0.125,0.25,NA,0.0611607142857143,81.7518248175183,18.2481751824818,30035000,228113.20754717,205000,245,11.0204081632653,0.118367346938776,71.8367346938775,4.89795918367347,NA,3584,20.79,58100,116,1392,2240
"51001090700",2018,133,37,23,2,85,16,40,36,15,3,0,195,90,3,48,19,12,23,0,0,0,5,30,0,125,17,18,2,5,102,59,14,9.14932584269663,0,102,169,26,160794.871794872,125000,78000,62000,67000,0.256,0.4,0,0.0345887778631822,73.3333333333333,26.6666666666667,16490000,200529.411764706,165000,195,8.71794871794872,0.246153846153846,64.1025641025641,15.3846153846154,4.51282051282051,4995,48.19,55900,110,1624,2602
"51001090700",2019,148,44,37,3,122,14,47,32,14,3,3,229,118,5,44,22,7,36,0,0,0,2,33,0,142,28,27,3,4,117,73,15,8.37933706896552,0,130,209,23,172801.724137931,155000,84965,68000,73000,0.232394366197183,0.303030303030303,0.5,0.0453497309761722,66.9491525423729,33.0508474576271,22330000,176393.442622951,165000,232,12.0689655172414,0.189655172413793,61.2068965517241,14.2241379310345,4,4995,48.19,56100,109,1624,2602
"51001090700",2020,204,39,46,5,113,18,119,24,16,4,2,292,162,8,45,30,20,28,1,0,0,5,42,1,188,31,27,4,6,180,68,19,4.45634545454545,0,170,276,18,194761.904761905,175000,97935.6223175966,77000,78500,0.122340425531915,0.357142857142857,0,0.0622598001537279,67.2839506172839,32.7160493827161,32250000,197212.389380531,175000,294,10.5442176870748,0.153061224489796,63.9455782312925,14.2857142857143,3.36054421768707,4995,48.19,58100,109,1624,2602
"51001090800",2018,69,17,7,0,45,13,12,16,6,1,1,92,53,0,18,7,6,9,0,0,0,0,18,0,57,10,8,0,4,63,16,6,8.06083673469388,0,49,85,8,111559.139784946,95000,65364.7058823529,53000,59500,0.105263157894737,0.611111111111111,0.25,0.0276473656755347,75.4716981132076,24.5283018867925,6445000,131444.444444444,125000,93,10.752688172043,0.193548387096774,61.2903225806452,19.3548387096774,4,3814,45.73,55900,86,927,1917
"51001090800",2019,74,20,11,8,55,18,12,17,9,2,0,113,47,3,31,18,3,11,0,0,2,1,16,0,71,12,11,2,5,63,32,7,10.4234893617021,0,49,94,19,111902.654867257,105000,72666.6666666667,59000,69500,0.309859154929577,0.4375,0.2,0.0245174752217006,65.9574468085106,34.0425531914894,6095000,137909.090909091,135000,113,10.6194690265487,0.274336283185841,62.8318584070796,14.1592920353982,4.88495575221239,3814,45.73,56100,85,927,1917
"51001090800",2020,98,28,12,5,76,6,34,17,9,1,0,143,83,4,23,16,7,10,0,0,0,2,14,0,105,12,10,2,1,85,41,7,8.54946052631579,0,75,126,17,145559.440559441,135000,100500,73000,72500,0.152380952380952,0.0714285714285714,0,0.0432968179447053,73.4939759036145,26.5060240963855,12315000,153421.052631579,140000,143,8.39160839160839,0.160839160839161,73.4265734265734,9.79020979020979,1,3814,45.73,58100,85,927,1917
"51001990100",2018,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,NA,0,0,1,0,105000,105000,175000,175000,NA,NA,0,NA,NA,NA,NA,0,NA,NA,1,0,0,0,100,0,0,0,55900,0,0,0
"51131930100",2018,126,19,15,6,55,21,41,28,20,1,4,162,77,5,41,19,6,18,0,0,1,0,15,0,118,19,13,1,5,98,43,12,8.81019230769231,0,80,140,26,137891.56626506,105000,71062.0689655172,53000,63000,0.26271186440678,0.266666666666667,0.6,0.0327241818954526,80.5194805194805,19.4805194805195,12265000,177000,115000,166,11.4457831325301,0.246987951807229,71.0843373493976,9.03614457831325,5,4630,45.96,55900,92,1256,2353
"51131930100",2019,124,25,18,1,70,19,49,19,9,2,1,167,83,5,41,22,7,10,0,0,2,3,23,0,116,17,7,3,NA,103,48,10,10.84648125,0,79,149,19,160297.619047619,115000,89322.5806451613,65000,79000,0.224137931034483,0.521739130434783,NA,0.0352741181470463,78.3132530120482,21.6867469879518,13975000,180000,155000,168,10.1190476190476,0.244047619047619,69.0476190476191,13.6904761904762,NA,4630,45.96,56100,92,1256,2353
"51131930100",2020,175,31,27,7,105,11,64,29,26,5,2,238,113,7,43,35,21,20,1,0,0,2,28,1,153,37,19,2,5,109,86,26,5.0916261682243,0,114,228,12,171000,125000,89880.3827751196,65000,70000,0.183006535947712,0.357142857142857,0,0.0480237994050149,71.6814159292035,28.3185840707965,22335000,182619.047619048,135000,240,15.4166666666667,0.179166666666667,63.75,11.6666666666667,4.41666666666667,4630,45.96,58100,92,1256,2353
"51131930200",2018,103,25,5,4,60,13,35,14,14,1,0,137,69,2,29,16,3,18,0,0,0,0,19,0,89,19,10,0,3,82,40,5,9.15782089552239,0,78,117,20,184781.02189781,145000,107172.131147541,79000,88500,0.191011235955056,0.315789473684211,0,0.0345,79.7101449275362,20.2898550724638,13615000,239166.666666667,215000,137,13.8686131386861,0.211678832116788,64.963503649635,13.8686131386861,3,3511,47.11,55900,107,1062,2000
"51131930200",2019,104,21,16,4,63,17,31,16,15,3,1,144,75,5,25,25,1,14,0,0,0,1,23,0,92,19,10,0,2,89,37,9,7.80986266666667,0,78,125,20,184034.482758621,155000,97167.9389312977,73000,80000,0.119565217391304,0.521739130434783,0.5,0.0375,82.6666666666667,17.3333333333333,14245000,213412.698412698,165000,145,13.1034482758621,0.172413793103448,63.448275862069,15.8620689655172,1.68965517241379,3511,47.11,56100,106,1062,2000
"51131930200",2020,144,21,18,6,67,12,71,22,13,4,0,189,103,4,30,22,10,20,0,0,0,4,21,0,117,30,17,3,3,93,60,19,4.48321568627451,0,106,171,18,214523.80952381,195000,123177.215189873,86000,92000,0.145299145299145,0.380952380952381,0.333333333333333,0.0515,74.7572815533981,25.2427184466019,23925000,199029.850746269,175000,189,15.8730158730159,0.158730158730159,61.9047619047619,11.1111111111111,2.52910052910053,3511,47.11,58100,106,1062,2000
"51131930300",2018,257,17,21,0,152,22,41,39,35,6,4,291,150,9,63,30,10,33,0,0,2,2,19,1,215,39,17,3,2,182,76,21,6.67179710144928,0,129,259,36,211305.084745763,185000,147832.713754647,104000,128000,0.195348837209302,0.368421052631579,0,0.0570776255707763,92,8,33090000,253750,245000,295,13.2203389830508,0.213559322033898,72.8813559322034,6.44067796610169,2,4043,44.62,55900,92,1296,2628
"51131930300",2019,267,20,35,0,122,34,82,70,12,2,3,319,157,6,66,43,17,33,0,0,4,5,21,0,229,41,22,6,7,185,92,23,6.45627191780822,0,130,281,41,231739.130434783,205000,135434.782608696,101000,107000,0.179039301310044,0.428571428571429,0.285714285714286,0.0597412480974125,88.5350318471338,11.4649681528662,40475000,246065.573770492,225000,322,12.7329192546584,0.204968944099379,71.1180124223602,6.52173913043478,6.31055900621118,4043,44.62,56100,91,1296,2628
"51131930300",2020,475,40,56,5,219,17,219,86,29,6,4,572,342,6,79,67,22,60,0,0,3,6,29,1,413,76,48,8,15,332,155,41,3.486929375,0,281,545,31,277465.277777778,255000,645445.544554455,134000,144000,0.142857142857143,0.344827586206897,0.2,0.13013698630137,87.1345029239766,12.8654970760234,97550000,317785.388127854,275000,576,13.1944444444444,0.137152777777778,71.7013888888889,5.03472222222222,11.6944444444444,4043,44.62,58100,91,1296,2628
